Item ID,AegisName,English Name,Category,Required Level,Slots,Buy,Sell,Locations
20976,Scorpio_Manteau_J,Scorpio Manteau,Garments,0,0,20,,Garment
20938,Rudra_Wing,Seraphim's Wings,Garments,0,1,,,Garment
20808,AmistrBag_Sight,Sight Amistr Bag,Garments,0,1,300000,,Garment
20971,Taurus_Manteau_J,Taurus Manteau,Garments,0,0,20,,Garment
20802,AmistrBag_Teleport,Teleport Amistr Bag,Garments,0,1,300000,,Garment
2523,Undershirt_,Undershirt,Garments,0,1,20000,,Garment
2561,Upg_Hood,Upgrade Hood,Garments,0,1,,,Garment
2563,Upg_Manteau,Upgrade Manteau,Garments,0,1,20,,Garment
2562,Upg_Muffler,Upgrade Muffler,Garments,0,1,20,,Garment
20940,Violet_Halo,Violet Halo,Garments,0,1,,,Garment
480009,Virgo_Manteau_J,Virgo Manteau,Garments,0,0,20,,Garment
2584,Wanderer_Outer,Wanderer Outer,Garments,0,1,20,,Garment
2594,Wrapping_Manteau,Wrapping Manteau,Garments,0,1,20,,Garment
480248,Comp_Bag_Antonio_Melee,[Not For Sale] Candy Bag Backpack (Physical),Garments,1,1,,,Garment
480196,Comp_AmistrBag_Heal_ROC,[Not For Sale] Heal Amistr Bag,Garments,1,1,,,Garment
480241,Comp_Mortal_Cape_ROC,[Not For Sale] Mortal Cape,Garments,1,1,,,Garment
480227,Comp_Wing_Happiness_ROC,[Not For Sale] Wing Of Happiness,Garments,1,1,,,Garment
20767,Bravery_Bag_J,Adventurer's Backpack,Garments,1,0,,,Garment
20706,Amistr_Bag,Amistr Bag,Garments,1,0,10,,Garment
20784,Amistr_Bag_J,Amistr Bag,Garments,1,1,,,Garment
20826,Angel_feather,Angel Feather,Garments,1,1,,,Garment
20918,Angel_Poring_Wing,Angel Poring Wing,Garments,1,1,,,Garment
20768,Archangel_Wing_J,Archangel Wing,Garments,1,0,,,Garment
20905,Astrea_Cape,Asteria's Cloak,Garments,1,1,,,Garment
2591,Bayani_Buwaya_Cloth,Bayani Buwaya Sack Cloth,Garments,1,1,20,,Garment
480353,Z_Boost_Manteau,Boosted Adventurer's Pauldrons,Garments,1,0,,,Garment
480401,Z_Boost_Set1_Hood_01,Boosting Cloak Type A,Garments,1,1,,,Garment
480402,Z_Boost_Set2_Hood_01,Boosting Cloak Type B,Garments,1,1,,,Garment
480403,Z_Boost_Set3_Hood_01,Boosting Cloak Type C,Garments,1,1,,,Garment
480404,Z_Boost_Set4_Hood_01,Boosting Cloak Type D,Garments,1,1,,,Garment
480354,Z_Boost_Set1_Hood,Boosting Forged Cloak Type A,Garments,1,0,,,Garment
480355,Z_Boost_Set2_Hood,Boosting Forged Cloak Type B,Garments,1,0,,,Garment
480356,Z_Boost_Set3_Hood,Boosting Forged Cloak Type C,Garments,1,0,,,Garment
480357,Z_Boost_Set4_Hood,Boosting Forged Cloak Type D,Garments,1,0,,,Garment
20844,Bag_Of_Antonio_Magic,Candy Pouch Bag (Magic),Garments,1,1,,,Garment
20842,Bag_Of_Antonio_Melee,Candy Pouch Bag (Physical),Garments,1,1,,,Garment
20843,Bag_Of_Antonio_Range,Candy Pouch Bag (Range),Garments,1,1,,,Garment
480245,JP_EV17,Crowned Cinnamon Backpack,Garments,1,0,,,Garment
20915,Doram_Only_Cape_J,Doram Cape,Garments,1,1,20,,Garment
480332,Ice_Dream_Tree_BR,Dream Guardian,Garments,1,1,,,Garment
20797,Etran_Shirt,Etran Shirt,Garments,1,1,,,Garment
20904,Etran_Shirt_BR,Etran Shirt,Garments,1,1,,,Garment
20910,Etran_Shirt_TW,Etran Shirt,Garments,1,1,,,Garment
20862,EXE_Backpack,EXE Backpack,Garments,1,1,,,Garment
20833,Fallen_Angel_Wing_TH,Fallen Angel Wing,Garments,1,1,,,Garment
480435,aegis_480435,Giant God Snake Skin,Garments,1,1,,,Garment
20718,FaceWorm_Skin_,Gigant Snake Skin,Garments,1,1,10,,Garment
20841,Golden_Angel_Wing_TH,Golden Angel Wing,Garments,1,1,,,Garment
20866,Golden_Angel_Wing_TW,Golden Angel Wing,Garments,1,1,,,Garment
480163,Guardian_Manteau,Guardian Manteau,Garments,1,1,,,Garment
480194,AmistrBag_Heal_ROC,Heal Amistr Bag,Garments,1,1,,,Garment
20916,Doram_High_Cape_J,High-End Doram Cape,Garments,1,1,20,,Garment
20812,Kirin_Wing_J,Kirin Wing,Garments,1,1,20,,Garment
480115,Light_Of_World_TW,Light of the World Asprika,Garments,1,1,,,Garment
20724,Love_Dad_Wings_2012,Love Dad Wings 2012,Garments,1,1,,,Garment
480240,Mortal_Cape_ROC,Mortal Cape,Garments,1,1,,,Garment
20778,RedLotus_Stole,Red Lotus Stole,Garments,1,1,20,,Garment
20815,SeraphimRobe,Seraphim Robe,Garments,1,1,,,Garment
20861,SwordWing_J,Sword Wing,Garments,1,1,20,,Garment
2559,Time_Keepr_Manteau,Time Keeper's Manteau,Garments,1,0,30000,,Garment
20722,Soul_Of_Tree,Tree Spirit Shawl,Garments,1,1,,,Garment
20781,Union_FLEE_Manteau,Unity AGI Manteau,Garments,1,1,32000,,Garment
20787,Union_CRI_Muffler,Unity Exquisite Muffler,Garments,1,1,32000,,Garment
20782,Union_SP_Muffler,Unity INT Muffler,Garments,1,1,32000,,Garment
20780,Union_MHP_Manteau,Unity STR Manteau,Garments,1,1,32000,,Garment
480175,Changeable_Magic_Cape,Unpredictable Magic Cloak,Garments,1,1,,,Garment
20712,Valkyrie_Cape,Valkyrie Cape,Garments,1,1,10,,Garment
480226,Wing_Of_Happiness_ROC,Wing Of Happiness,Garments,1,1,,,Garment
20830,Seraphim_Wing_J2,Wings of Seraph,Garments,1,1,,,Garment
20783,Hero_Cape,Hero Manteau,Garments,10,1,,,Garment
20854,Medical_Cape,Medical Cape,Garments,10,1,,,Garment
2555,Freyja_SScarf7,Freyja Soul Scarf,Garments,20,0,20,,Garment
2556,Freyja_SScarf30,Freyja Soul Scarf,Garments,20,0,20,,Garment
2557,Freyja_SScarf60,Freyja Soul Scarf,Garments,20,0,20,,Garment
2558,Freyja_SScarf90,Freyja Soul Scarf,Garments,20,0,20,,Garment
480413,aegis_480413,[Not for Sale] Fire Dragon Coat,Garments,30,1,,,Garment
20731,Ground_Dragon_Coat,Earth Dragon's Coat,Garments,30,1,,,Garment
480412,aegis_480412,Fire Dragon Coat,Garments,30,1,,,Garment
20726,Fire_Dragon_Coat,Fire Dragon's Coat,Garments,30,1,20,,Garment
20723,Manteau_Of_Hunter,Hunter's Manteau,Garments,30,1,20,,Garment
20725,Ribbon_Piamat,Ribbon Piamat,Garments,30,1,10,,Garment
20728,Water_Dragon_Coat,Water Dragon Coat,Garments,30,1,10,,Garment
20729,Wind_Dragon_Coat,Wind Dragon Coat,Garments,30,1,,,Garment
20756,Egir_Manteau_K,Aegir Cloak,Garments,40,1,10,,Garment
2512,Novice_Manteau,Novice Manteau,Garments,40,1,50000,,Garment
20819,Oxygen_Bomb_K,Oxygen Tank,Garments,40,1,,,Garment
2588,Ragamuffin_Cape_,Ragamuffin Cape,Garments,40,1,56000,,Garment
480334,Comp_Medical_Cape_ROC,[Not For Sale] Medical Cape,Garments,50,1,,,Garment
20714,Assassin_Muffler,Assassin's Muffler,Garments,50,1,20,,Garment
2592,Boss_Domovoi_Cape,Boss Brownie Manteau,Garments,50,1,20,,Garment
2526,Dragon_Scale_Coat,Coat of Dragon Scale,Garments,50,0,20,,Garment
2583,Holy_Cape,Holy Cape,Garments,50,1,20,,Garment
480333,Medical_Cape_ROC,Medical Cape,Garments,50,1,,,Garment
15444,Night_Owl_Shawl_EXE,Night Owl Shawl (OSM),Garments,50,1,,,Garment
20945,Regia_Hunting_Manteau,Regia Hunting Manteau,Garments,50,1,,,Garment
2599,Goibne_Shoulder_Arms_,Goibne's Spaulders,Garments,54,1,30000,,Garment
2551,Rider_Insignia_M,Crest of the Rider,Garments,55,1,20,,Garment
20867,60Lv_Hood,Subjugation Team's Shoulder Belt,Garments,60,1,,,Garment
20716,Esprit_Manteau,Esprit Manteau,Garments,65,1,20,,Garment
2593,Flow_Manteau,Flow Manteau,Garments,65,1,20,,Garment
20750,Rouban_Manteau,Levain Manteau,Garments,65,1,20,,Garment
20753,Lian_Robe,Lian Robe,Garments,65,1,,,Garment
20705,Lumiere_Manteau,Lumiere Manteau,Garments,65,1,20,,Garment
20708,Poison_Manteau,Poison Manteau,Garments,65,1,20,,Garment
2598,Ramor_Manteau,Ramor Manteau,Garments,65,1,20,,Garment
2596,Sharel_Manteau,Sharel Manteau,Garments,65,1,20,,Garment
20701,Sol_Manteau,Sol Manteau,Garments,65,1,,,Garment
2595,Sombre_Manteau,Sombre Manteau,Garments,65,1,20,,Garment
480195,Comp_Enforcer_Cape_ROC,[Not For Sale] Enforcer Cape,Garments,70,1,,,Garment
480514,aegis_480514,[Not For Sale] Manteau of Flame Heart,Garments,70,1,,,Garment
20909,BattleSurcoat_BR,Battle Haori,Garments,70,1,,,Garment
20860,BattleSurcoat,Battle Surcoat,Garments,70,1,20,,Garment
480343,aegis_480343,Battle Surcoat,Garments,70,1,,,Garment
20771,Choas_Manteau,Chaotic Manteau,Garments,70,1,,,Garment
20715,Earthquake_Manteau,Earthquake Manteau,Garments,70,1,20,,Garment
480193,Enforcer_Cape_ROC,Enforcer Cape,Garments,70,1,,,Garment
20868,70Lv_Manteau,Expedition's Manteau,Garments,70,1,,,Garment
20869,70Lv_Muffler,Expedition's Muffler,Garments,70,1,,,Garment
15443,Fierce_Magique_Manteau,Fierce Magique Manteau,Garments,70,1,,,Garment
15442,Fierce_Physique_Manteau,Fierce Physique Manteau,Garments,70,1,,,Garment
480278,Huse_Luk_R_Wing,Garuda Wings,Garments,70,1,,,Garment
20772,Grudge_Manteau,Grudge Manteau,Garments,70,1,,,Garment
480008,Siege_Manteau_2Tier,Intermediate Guild Member's Manteau,Garments,70,1,,,Garment
480007,Siege_Muffler_2Tier,Intermediate Guild Member's Muffler,Garments,70,1,,,Garment
2572,Katabart_Sholder,Katabart Sholder,Garments,70,1,20,,Garment
20774,Cutoff_Manteau,King of Void's Garment,Garments,70,1,,,Garment
480015,Kukulkan_Feather_TW,Kukulkan Feather,Garments,70,1,,,Garment
20864,Siege_Manteau_1Tier,Lesser Guild Member's Manteau,Garments,70,1,,,Garment
20865,Siege_Muffler_1Tier,Lesser Guild Member's Muffler,Garments,70,1,,,Garment
20735,Manteau_Of_Flame_Heart,Manteau of Flame Heart,Garments,70,1,,,Garment
20747,Manteau_Great_Nature,Manteau of Great Nature,Garments,70,1,,,Garment
20734,Manteau_Of_Leafwind,Manteau of Leafwind,Garments,70,1,,,Garment
20745,Manteau_Of_Mistic_Froz,Manteau of Mystic Frozen,Garments,70,1,,,Garment
2552,Mithril_Magic_Cape_M,Mithril Magic Manteau,Garments,70,1,20,,Garment
480509,aegis_480509,Owl Baron Cloak,Garments,70,1,,,Garment
19046,DeadlyPoison_Manteau,Poisonous Manteau,Garments,70,1,,,Garment
20766,Beam_Of_Light_Manteau,Radiance Manteau,Garments,70,1,,,Garment
20720,Manteau_Of_Storm,Storm Manteau,Garments,70,1,10,,Garment
20713,Manteau_Of_Torrent,Torrent Manteau,Garments,70,1,20,,Garment
20769,Small_Hut_Manteau,Twilight Manteau,Garments,70,1,,,Garment
2511,Skeleton's_Cape,Skeleton Manteau,Garments,75,0,5000,,Garment
20813,Clack_Of_Servival_,Survivor's Manteau,Garments,75,1,1000,,Garment
20873,80Lv_Cape,Contingent Cape,Garments,80,1,,,Garment
20871,80Lv_Cloak,Contingent Cloak,Garments,80,1,,,Garment
20870,80Lv_Manteau,Contingent Manteau,Garments,80,1,,,Garment
20872,80Lv_Muffler,Contingent Muffler,Garments,80,1,,,Garment
20730,Loyalists_Hood,Loyalists Hood,Garments,80,1,10,,Garment
15887,Odious_Robe_EXE,Odious's Robe,Garments,80,0,,,Garment
480268,P_90Lv_Cape,Booster Adventurer's Premium Cape,Garments,90,1,,,Garment
480265,P_90Lv_Manteau,Booster Adventurer's Premium Cloak,Garments,90,1,,,Garment
480267,P_90Lv_Muffler,Booster Adventurer's Premium Muffler,Garments,90,1,,,Garment
480266,P_90Lv_Cloak,Booster Adventurer's Premium Scout Cloak,Garments,90,1,,,Garment
20877,90Lv_Cape,Conqueror's Cape,Garments,90,1,,,Garment
20875,90Lv_Cloak,Conqueror's Cloak,Garments,90,1,,,Garment
20874,90Lv_Manteau,Conqueror's Manteau,Garments,90,1,,,Garment
20876,90Lv_Muffler,Conqueror's Muffler,Garments,90,1,,,Garment
2541,Asprika,Asprika,Garments,94,0,20,,Garment
20817,Diffusion_Bravery_Bag,[Katsua]Adventurer's Backpack,Garments,99,1,,,Garment
20835,K_Fallen_Angel_Wing,[Katsuya] Fallen Angel Wings,Garments,99,1,,,Garment
480206,Comp_Anti_Manteau_TH,[Not For Sale] Anti Magic Manteau,Garments,99,1,,,Garment
480238,Comp_Geffen_M_Muffle,[Not For Sale] Geffen Magic Muffler,Garments,99,1,,,Garment
20710,Impr_Angel's_Warmth,Advanced Angelic Cardigan,Garments,99,1,10000,,Garment
20944,Anti_Magic_Manteau,Anti Magic Manteau,Garments,99,1,20,,Garment
20719,BF_Hood,Battle Cape,Garments,99,0,,,Garment
20773,Excelion_Wing,Excelion Wing,Garments,99,0,20,,Garment
20943,Geffen_Magic_Muffler,Geffen Magic Muffler,Garments,99,1,20,,Garment
2448,Air_Boss,Air Boss,Shoes,0,0,,,Shoes
22231,Aquarius_Shoes_J,Aquarius Shoes,Shoes,0,0,20,,Shoes
470024,Aries_Shoes_J,Aries Shoes,Shoes,0,0,20,,Shoes
2447,Military_Boots,Army Boots,Shoes,0,0,,,Shoes
2441,Beach_Sandal,Beach Sandals,Shoes,0,0,20,,Shoes
470230,aegis_470230,Boots,Shoes,0,1,,,Shoes
22216,Cancer_Shoes_J,Cancer Shoes,Shoes,0,0,20,,Shoes
470010,Capricon_Shoes_J,Capricon Shoes,Shoes,0,0,20,,Shoes
2494,Chrystal_Pumps_,Crystal Pumps,Shoes,0,1,20,,Shoes
470032,Gemini_Shoes_J,Gemini Shoes,Shoes,0,0,20,,Shoes
2427,Golden_Shoes,Golden Shoes,Shoes,0,0,20,,Shoes
2432,Spiky_Heel_,High Heels,Shoes,0,1,8500,,Shoes
22213,Leo_Shoes_J,Leo Shoes,Shoes,0,0,20,,Shoes
22227,Libra_Shoes_J,Libra Shoes,Shoes,0,0,20,,Shoes
470038,Pisces_Shoes_J,Pisces Shoes,Shoes,0,0,20,,Shoes
2400,Pollux_Shoes_J,Pollux Shoes,Shoes,0,0,20,,Shoes
22242,Procyon_Shoes_J,Procyon Shoes,Shoes,0,0,20,,Shoes
2481,Rune_Boots,Rune Boots,Shoes,0,0,20,,Shoes
470045,Sagittarius_Shoes_J,Sagittarius Shoes,Shoes,0,0,20,,Shoes
2401,Sandals,Sandals,Shoes,0,0,400,,Shoes
470231,Z_Sandals,Sandals,Shoes,0,0,,,Shoes
22233,Scorpio_Shoes_J,Scorpio Shoes,Shoes,0,0,20,,Shoes
22105,Cuffs_,Shackles,Shoes,0,1,,,Shoes
470229,aegis_470229,Shoes,Shoes,0,1,,,Shoes
2482,Shoes_Of_Valor,Shoes Of Valor,Shoes,0,0,,,Shoes
22045,Beach_Sandals,Summer Sandals,Shoes,0,0,10,,Shoes
22230,Taurus_Shoes_J,Taurus Shoes,Shoes,0,0,20,,Shoes
2455,Time_Keepr_Boots,Time Keeper's Boots,Shoes,0,0,30000,,Shoes
2460,Upg_Boots,Upgrade Boots,Shoes,0,1,20,,Shoes
2461,Upg_Greave,Upgrade Greave,Shoes,0,1,20,,Shoes
2459,Upg_Shoes,Upgrade Shoes,Shoes,0,1,20,,Shoes
2431,Valley_Shoes,Valley Shoes,Shoes,0,0,20,,Shoes
470014,Virgo_Shoes_J,Virgo Shoes,Shoes,0,0,20,,Shoes
22101,AngelPoring_Boots,Angel Poring Boots,Shoes,1,1,10,,Shoes
2492,Bayani_Bangungot_Boots,Bayani Bangungot Boots of Nightmare,Shoes,1,1,20,,Shoes
470216,Z_Boost_Greave,Boosted Adventurer's Boots,Shoes,1,0,,,Shoes
470250,Z_Boost_Set1_Boots_01,Boosting Boots Type A,Shoes,1,0,,,Shoes
470251,Z_Boost_Set2_Boots_01,Boosting Boots Type B,Shoes,1,0,,,Shoes
470252,Z_Boost_Set3_Boots_01,Boosting Boots Type C,Shoes,1,0,,,Shoes
470253,Z_Boost_Set4_Boots_01,Boosting Boots Type D,Shoes,1,0,,,Shoes
470217,Z_Boost_Set1_Boots,Boosting Forged Boots Type A,Shoes,1,0,,,Shoes
470218,Z_Boost_Set2_Boots,Boosting Forged Boots Type B,Shoes,1,0,,,Shoes
470219,Z_Boost_Set3_Boots,Boosting Forged Boots Type C,Shoes,1,0,,,Shoes
470220,Z_Boost_Set4_Boots,Boosting Forged Boots Type D,Shoes,1,0,,,Shoes
22038,Shoes_Of_Hope,Desired Shoes,Shoes,1,1,20,,Shoes
22185,Doram_Only_Shoes_J,Doram Shoes,Shoes,1,1,20,,Shoes
470117,Guardian_Greave,Guardian Greave,Shoes,1,1,,,Shoes
22186,Doram_High_Shoes_J,High-End Doram Shoes,Shoes,1,1,20,,Shoes
22070,Applause_Sandal,Old Applause Sandals,Shoes,1,1,,,Shoes
2438,Paw_Of_Cat,Paw Of Cat,Shoes,1,0,10,,Shoes
2490,Rune_Boots_,Rune Boots,Shoes,1,1,20,,Shoes
22067,Witch_Shoes,Shoe of Witch,Shoes,1,0,10,,Shoes
2466,Training_Shoes,Training Shoes,Shoes,1,1,20,,Shoes
22079,Union_AGI_Boots,Unity AGI Boots,Shoes,1,1,10,,Shoes
22080,Union_DEX_Shoes,Unity DEX Boots,Shoes,1,1,10,,Shoes
22081,Union_INT_Shoes,Unity INT Boots,Shoes,1,1,10,,Shoes
22078,Union_STR_Boots,Unity STR Boots,Shoes,1,1,10,,Shoes
22100,Medical_Boots_,Medical Boots,Shoes,10,1,,,Shoes
2499,Temporal_Boots,Temporal Boots,Shoes,10,0,400,,Shoes
22068,Santa's_Shoes,Louise's Red Boots,Shoes,12,0,30000,,Shoes
2451,Freyja_SSandal7,Freyja Sprit Sandals,Shoes,20,0,20,,Shoes
2452,Freyja_SSandal30,Freyja Sprit Sandals,Shoes,20,0,20,,Shoes
2453,Freyja_SSandal60,Freyja Sprit Sandals,Shoes,20,0,20,,Shoes
2454,Freyja_SSandal90,Freyja Sprit Sandals,Shoes,20,0,20,,Shoes
2464,No_Fear_Shoes,No Fear Shoes,Shoes,20,0,,,Shoes
470170,Temporal_Boots_ROC,Temporal Boots,Shoes,20,0,,,Shoes
470249,Comp_Drago_Slayer_Shoes,[Not For Sale] Dragon Slayer Shoes,Shoes,30,1,,,Shoes
22016,Assassin_Shoes,Assassin's Shoes,Shoes,30,0,20,,Shoes
2415,Slipper,Bunny Slipper,Shoes,30,1,34000,,Shoes
470248,Dragon_Slayer_Shoes,Dragon Slayer Shoes,Shoes,30,1,,,Shoes
22097,DragonTrainer_Shoes_,Dragon Trainer Shoes,Shoes,30,1,20,,Shoes
22062,Mechanic_Shoes,Engineer's Shoes,Shoes,30,0,20,,Shoes
22093,Shoes_Of_Exorcism_,Exorcist's Shoes,Shoes,30,1,20,,Shoes
22056,Fallen_Angel_Shoes,Fallen Angel Shoes,Shoes,30,1,,,Shoes
22096,Fallen_Angel_Shoes_,Fallen Angel Shoes,Shoes,30,1,20,,Shoes
22091,Fisherman_Shoes_,Fisherman's Shoes,Shoes,30,1,20,,Shoes
22094,Gardener_Shoes_,Gardener Shoes,Shoes,30,1,20,,Shoes
22095,Gravekeepr_Shoes_,Gravekeeper Shoes,Shoes,30,1,,,Shoes
22060,Boots_Of_Hunter,Hunter Shoes,Shoes,30,0,,,Shoes
22098,Boots_Of_Hunter_,Hunter's Shoes,Shoes,30,1,,,Shoes
470123,Hunting_Shoes,Hunting Shoes,Shoes,30,1,,,Shoes
22031,Aurelian_Shoes,Insect Collector's Shoes,Shoes,30,0,20,,Shoes
22092,Aurelian_Shoes_,Insect Collector's Shoes,Shoes,30,1,,,Shoes
22099,Mechanic_Shoes_,Mechanic Shoes,Shoes,30,1,20,,Shoes
2413,Safty_Boots,Safety Boots,Shoes,30,0,34000,,Shoes
22059,Egir_Shoes_K,Aegir Shoes,Shoes,40,1,10,,Shoes
2416,Novice_Shoes,Novice Shoes,Shoes,40,1,35000,,Shoes
470235,aegis_470235,Novice Shoes,Shoes,40,1,,,Shoes
22089,Scarlet_Gaites_,Crimson Gaiter,Shoes,50,1,,,Shoes
22034,Scarlet_Gaites,Crimson Leggings,Shoes,50,0,,,Shoes
22144,IA_Boots,IA Boots,Shoes,50,0,,,Shoes
22206,Regia_Hunting_Boots,Regia Hunting Boots,Shoes,50,1,,,Shoes
22018,Shoes_Of_Wise_Man,Sage's Shoes,Shoes,50,1,10,,Shoes
22042,Talaria_Shoes,Talaria Shoes,Shoes,50,1,10,,Shoes
2493,Goibne_Combat_Boots_,Goibne's Greaves,Shoes,54,1,30000,,Shoes
2434,Black_Leather_Boots_,Black Leather Boots,Shoes,55,1,20,,Shoes
2474,Lehmannza_Shoes,Lehmannza Shoes,Shoes,60,1,20,,Shoes
22194,Loli_Ruri_Shoes,Loli Ruri Shoes,Shoes,60,1,,,Shoes
22150,60Lv_Sandal,Subjugation Team's Boots,Shoes,60,1,,,Shoes
2487,Vital_Tree_Shoes_,Vital Tree Shoes,Shoes,60,1,20,,Shoes
2488,Fricco_Shoes_,Fricco Shoes,Shoes,65,1,30000,,Shoes
2411,Grave,Greaves,Shoes,65,0,48000,,Shoes
470234,aegis_470234,Greaves,Shoes,65,0,,,Shoes
2489,Vidar's_Boots_,Vidar's Boots,Shoes,65,1,30000,,Shoes
22151,70Lv_Boots,Expedition's Boots,Shoes,70,1,,,Shoes
22152,70Lv_Shoes,Expedition's Shoes,Shoes,70,1,250,,Shoes
22241,Fierce_Magique_Boots,Fierce Magique Boots,Shoes,70,1,,,Shoes
22240,Fierce_Physique_Boots,Fierce Physique Boots,Shoes,70,1,,,Shoes
22019,Immuned_Boots,Immune Boots,Shoes,70,1,20,,Shoes
470012,Siege_Boots_2Tier,Intermediate Guild Member's Boots,Shoes,70,1,,,Shoes
470013,Siege_Greave_2Tier,Intermediate Guild Member's Greaves,Shoes,70,1,,,Shoes
470011,Siege_Shoes_2Tier,Intermediate Guild Member's Shoes,Shoes,70,1,,,Shoes
22147,Siege_Boots_1Tier,Lesser Guild Member's Boots,Shoes,70,1,,,Shoes
22148,Siege_Greave_1Tier,Lesser Guild Member's Greaves,Shoes,70,1,,,Shoes
22146,Siege_Shoes_1Tier,Lesser Guild Member's Shoes,Shoes,70,1,,,Shoes
22149,Thorny_Shoes_BR,Spiked Boots,Shoes,70,1,,,Shoes
470164,Temporal_Agi_Boots_ROC_,Temporal Boots Agi,Shoes,70,1,,,Shoes
470166,Temporal_Dex_Boots_ROC_,Temporal Boots Dex,Shoes,70,1,,,Shoes
470168,Temporal_Int_Boots_ROC_,Temporal Boots Int,Shoes,70,1,,,Shoes
470169,Temporal_Luk_Boots_ROC_,Temporal Boots Luk,Shoes,70,1,,,Shoes
470167,Temporal_STR_Boots_ROC_,Temporal Boots Str,Shoes,70,1,,,Shoes
470165,Temporal_Vit_Boots_ROC_,Temporal Boots Vit,Shoes,70,1,,,Shoes
22064,Thorny_Shoes,Thorny Shoes,Shoes,70,1,,,Shoes
22154,80Lv_Boots,Contingent Boots,Shoes,80,1,,,Shoes
22153,80Lv_Greave,Contingent Greaves,Shoes,80,1,,,Shoes
22156,80Lv_Sandal,Contingent Sandal,Shoes,80,1,,,Shoes
22155,80Lv_Shoes,Contingent Shoes,Shoes,80,1,,,Shoes
22249,Insidious_Shoes_EXE,Insidious's Shoes,Shoes,80,1,,,Shoes
22014,Enhanced_Variant_Shoes,Enhanced Variant Shoes,Shoes,85,1,20,,Shoes
22106,Giant_Boots,Giant Boots,Shoes,85,1,,,Shoes
22129,ShoesOfHero,Hero's Shoes,Shoes,85,0,,,Shoes
22174,Scaraba_High_Heels,Scaraba High Heels,Shoes,85,1,,,Shoes
2449,Variant_Shoes_M,Variant Shoes,Shoes,85,0,20,,Shoes
470281,aegis_470281,[Not For Sale] Enforcer Shoes,Shoes,90,0,,,Shoes
470189,P_90Lv_Boots,Booster Adventurer's Premium Boots,Shoes,90,1,,,Shoes
470188,P_90Lv_Greave,Booster Adventurer's Premium Greaves,Shoes,90,1,,,Shoes
470191,P_90Lv_Sandal,Booster Adventurer's Premium Magic Shoes,Shoes,90,1,,,Shoes
470190,P_90Lv_Shoes,Booster Adventurer's Premium Shoes,Shoes,90,1,,,Shoes
22158,90Lv_Boots,Conqueror's Boots,Shoes,90,1,,,Shoes
22157,90Lv_Greave,Conqueror's Greaves,Shoes,90,1,,,Shoes
22160,90Lv_Sandal,Conqueror's Magic Shoes,Shoes,90,1,,,Shoes
22159,90Lv_Shoes,Conqueror's Shoes,Shoes,90,1,,,Shoes
470280,aegis_470280,Enforcer Shoes,Shoes,90,1,,,Shoes
22066,Esprit_Shoes,Esprit Shoes,Shoes,90,1,10,,Shoes
22057,Flow_Shoes,Flow Shoes,Shoes,90,1,20,,Shoes
22051,Ramor_Shoes,Lamor Shoes,Shoes,90,1,20,,Shoes
22063,Rouban_Shoes,Levain Shoes,Shoes,90,1,20,,Shoes
22069,Lian_Shoes,Lian Shoes,Shoes,90,1,,,Shoes
22061,Lumiere_Shoes,Lumiere Shoes,Shoes,90,1,20,,Shoes
22065,Poison_Shoes,Poison Shoes,Shoes,90,1,20,,Shoes
22082,Polyhedron_Shoes,Polyhedron Shoes,Shoes,90,1,,,Shoes
22055,Sharel_Shoes,Sharel Shoes,Shoes,90,1,20,,Shoes
22049,Sol_Shoes,Sol Shoes,Shoes,90,1,20,,Shoes
22048,Sombre_Shoes,Sombre Shoes,Shoes,90,1,20,,Shoes
2410,Sleipnir,Sleipnir,Shoes,94,0,20,,Shoes
2462,Sleipnir_C,Sleipnir,Shoes,94,0,20,,Shoes
470282,aegis_470282,[Not For Sale] Elemental Boots,Shoes,99,1,,,Shoes
22015,Impr_Angel's_Arrival,Advanced Angel's Reincarnation,Shoes,99,1,10000,,Shoes
22071,Applause_Sandal_,Applause Sandal,Shoes,99,1,,,Shoes
22027,AB_Battle_Boots,Archbishop Battle Boots,Shoes,99,1,,,Shoes
470047,Awakening_Nergal_Shoes,Awakened Fire Thunder Great Boots,Shoes,99,1,,,Shoes
22245,Space_shoes_JP_,Awakened Special Environment Boots,Shoes,99,1,,,Shoes
470113,Hollow_Shoes_,Awakening Hollow Shoes,Shoes,99,1,,,Shoes
470033,Elemental_BootsK,Elemental Boots,Shoes,99,1,,,Shoes
22132,Nergal_Shoes,Fire Thunder Great Boots,Shoes,99,1,,,Shoes
22191,Nergal_Shoes_TW,Fire Thunder Great Boots,Shoes,99,1,,,Shoes
22030,GN_Battle_Boots,Geneticist Battle Boots,Shoes,99,1,,,Shoes
22020,GC_Battle_Boots,Guillotine Cross Battle Boots,Shoes,99,1,,,Shoes
22212,Hollow_Shoes,Hollow Shoes,Shoes,99,1,,,Shoes
22024,NC_Battle_Boots,Mechanic Battle Boots,Shoes,99,1,,,Shoes
470112,Moaning_of_EvilSpirits,Moaning of Evil Spirits,Shoes,99,1,,,Shoes
22109,Modify_Agi_Boots,Modified Agi Boots,Shoes,99,0,20,,Shoes
22115,Modify_Agi_Boots_,Modified Agility Boots,Shoes,99,1,20,,Shoes
22117,Modify_Dex_Boots_,Modified Dex Boots,Shoes,99,1,20,,Shoes
22108,Modify_Int_Boots,Modified Int Boots,Shoes,99,0,20,,Shoes
22114,Modify_Int_Boots_,Modified Intelligence Boots,Shoes,99,1,20,,Shoes
