ItemID,AegisName,Name,DisplayName,Category,SubType,Locations,EquipLevelMin,Price,NavigationPath,Shop,Page,PageCount,OrderOnPage
2795,Green_Apple_Ring,Green Apple Ring,Green Apple Ring,Accessories,,Both_Accessory,99,100000,Accessories > Either accessory slot > Lv 0-99,EA0230,4,10,11
28412,The_One_Apple_Ring,Green Apple Ring,Green Apple Ring,Accessories,,Both_Accessory,0,100000,Accessories > Either accessory slot > Lv 0-99,EA0230,4,10,12
2953,Kvasir_Ring_Green,Kvasir Ring Green,Green Kvasir's Ring,Accessories,,Both_Accessory,1,100000,Accessories > Either accessory slot > Lv 0-99,EA0230,4,10,13
2974,Eternal_Protected_Love,Guardianship Eternal Love,Guardian Eternal Love,Accessories,,Both_Accessory,1,100000,Accessories > Either accessory slot > Lv 0-99,EA0230,4,10,14
2941,Gunslinger_Manual,Gunslinger Manual,Gunslinger Manual,Accessories,,Both_Accessory,0,100000,Accessories > Either accessory slot > Lv 0-99,EA0230,4,10,15
2707,GUSLI,GUSLI,Gusli,Accessories,,Both_Accessory,0,100000,Accessories > Either accessory slot > Lv 0-99,EA0230,4,10,16
2857,Half_Brysing,Half Brisingamen,Half Brisingamen,Accessories,,Both_Accessory,47,100000,Accessories > Either accessory slot > Lv 0-99,EA0230,4,10,17
2856,Half_Megin,Half Megingjard,Half Megingjord,Accessories,,Both_Accessory,47,100000,Accessories > Either accessory slot > Lv 0-99,EA0230,4,10,18
2754,Hallow_Ring,Hallow Ring,Hallow Ring,Accessories,,Both_Accessory,0,100000,Accessories > Either accessory slot > Lv 0-99,EA0230,4,10,19
28314,Hand_Of_Glory,Glorious Hand,Hand of Glory,Accessories,,Both_Accessory,80,100000,Accessories > Either accessory slot > Lv 0-99,EA0230,4,10,20
32252,H_AD_Clip,High Adventurer Clip,High Adventurer Clip,Accessories,,Both_Accessory,0,100000,Accessories > Either accessory slot > Lv 0-99,EA0230,4,10,21
2809,High_Quality_Cooler,High Quality Cooler,High Quality Cooler,Accessories,,Both_Accessory,99,100000,Accessories > Either accessory slot > Lv 0-99,EA0230,4,10,22
2801,Hovering_Booster,Hovering Booster,Hovering Booster,Accessories,,Both_Accessory,99,100000,Accessories > Either accessory slot > Lv 0-99,EA0230,4,10,23
2676,Hunter_Earring,Hunter's Earring,Hunter's Earring,Accessories,,Both_Accessory,1,100000,Accessories > Either accessory slot > Lv 0-99,EA0230,4,10,24
2932,Charm_Dex,Infallible Amulet,Infallible Amulet,Accessories,,Both_Accessory,1,100000,Accessories > Either accessory slot > Lv 0-99,EA0230,4,10,25
2757,Insecticide_Ring,Insecticide Ring,Insecticide Ring,Accessories,,Both_Accessory,0,100000,Accessories > Either accessory slot > Lv 0-99,EA0230,4,10,26
2719,Iron_Wrist,Iron Wrist,Iron Wrist,Accessories,,Both_Accessory,50,100000,Accessories > Either accessory slot > Lv 0-99,EA0230,4,10,27
2739,Ordinary_Coin,Ordinary Coin,Japan Commemorative Coin,Accessories,,Both_Accessory,0,100000,Accessories > Either accessory slot > Lv 0-99,EA0230,4,10,28
28332,Jewel_Ring,Jewerly Ring,Jewelry Ring,Accessories,,Both_Accessory,1,100000,Accessories > Either accessory slot > Lv 0-99,EA0230,4,10,29
2640,Kafra_Ring,Kafra Ring,Kafra Ring,Accessories,,Both_Accessory,0,100000,Accessories > Either accessory slot > Lv 0-99,EA0230,4,10,30
5825,Badge_Of_Order_Grace,Badge Of Order Grace,Knight of Honor Badge,Accessories,,Both_Accessory,0,100000,Accessories > Either accessory slot > Lv 0-99,EA0230,4,10,31
2657,Lab_Passport,Laboratory Permit,Laboratory Permit,Accessories,,Both_Accessory,1,100000,Accessories > Either accessory slot > Lv 0-99,EA0230,4,10,32
2666,Lamp_Of_Hope,Lantern of Hope,Lantern of Hope,Accessories,,Both_Accessory,1,100000,Accessories > Either accessory slot > Lv 0-99,EA0230,4,10,33
28583,LowLeafCharm_J,Leaf Amulet,Leaf Amulet,Accessories,,Both_Accessory,0,100000,Accessories > Either accessory slot > Lv 0-99,EA0230,4,10,34
2680,Lesser_Elemental_Ring,Lesser Elemental Ring,Lesser Elemental Ring,Accessories,,Both_Accessory,0,100000,Accessories > Either accessory slot > Lv 0-99,EA0230,4,10,35
490286,1LvClip,1Lv Clip,Level 1 Clip,Accessories,,Both_Accessory,0,100000,Accessories > Either accessory slot > Lv 0-99,EA0230,4,10,36
490287,2LvClip,Level 2 Clip,Level 2 Clip,Accessories,,Both_Accessory,0,100000,Accessories > Either accessory slot > Lv 0-99,EA0230,4,10,37
2716,Librarian_Glove,Librarian Glove,Librarian Glove,Accessories,,Both_Accessory,80,100000,Accessories > Either accessory slot > Lv 0-99,EA0230,4,10,38
2844,El_Dicastes_Light,Light Of El Discastes,Light of El Dicastes,Accessories,,Both_Accessory,80,100000,Accessories > Either accessory slot > Lv 0-99,EA0230,4,10,39
2749,Linen_Glove,Linen Glove,Linen Glove,Accessories,,Both_Accessory,90,100000,Accessories > Either accessory slot > Lv 0-99,EA0230,4,10,40
2675,Lord_Ring,Lord Ring,Lord Ring,Accessories,,Both_Accessory,1,100000,Accessories > Either accessory slot > Lv 0-99,EA0231,5,10,1
2742,Lucky_Clip,Lucky Clip,Lucky Clip,Accessories,,Both_Accessory,0,100000,Accessories > Either accessory slot > Lv 0-99,EA0231,5,10,2
28433,Luminous_Blue_Stone,Luminous Blue Stone,Luminous Blue Light Stone,Accessories,,Both_Accessory,90,100000,Accessories > Either accessory slot > Lv 0-99,EA0231,5,10,3
28306,Bless_Of_Moon,Luna's Blessing,Luna's Blessing,Accessories,,Both_Accessory,1,100000,Accessories > Either accessory slot > Lv 0-99,EA0231,5,10,4
2718,Lunatic_Brooch,Lunatic Brooch,Lunatic Brooch,Accessories,,Both_Accessory,65,100000,Accessories > Either accessory slot > Lv 0-99,EA0231,5,10,5
2775,Lure,Lure,Lure,Accessories,,Both_Accessory,0,100000,Accessories > Either accessory slot > Lv 0-99,EA0231,5,10,6
28584,MiddleLeafCharm_J,High Grade Leaf Amulet,Luxurious Leaf Amulet,Accessories,,Both_Accessory,0,100000,Accessories > Either accessory slot > Lv 0-99,EA0231,5,10,7
28587,MiddleRabbitCharm_J,High Grade Rabbit Amulet,Luxurious Rabbit Amulet,Accessories,,Both_Accessory,0,100000,Accessories > Either accessory slot > Lv 0-99,EA0231,5,10,8
28581,MiddleSaurelCharm_J,High Grade Horse Mackerel Amulet,Luxury Tuna Amulet,Accessories,,Both_Accessory,0,100000,Accessories > Either accessory slot > Lv 0-99,EA0231,5,10,9
2964,Ring_Of_Spell_Explosion,Magic Intensifier Ring,Magic Intensifier Ring,Accessories,,Both_Accessory,90,100000,Accessories > Either accessory slot > Lv 0-99,EA0231,5,10,10
2794,Magic_Stone_Ring,Magic Stone Ring,Magic Stone Ring,Accessories,,Both_Accessory,99,100000,Accessories > Either accessory slot > Lv 0-99,EA0231,5,10,11
2796,Magical_Stone,Rocks,Magical Stone,Accessories,,Both_Accessory,99,100000,Accessories > Either accessory slot > Lv 0-99,EA0231,5,10,12
2797,Magical_Stone_,Rocks,Magical Stone,Accessories,,Both_Accessory,99,100000,Accessories > Either accessory slot > Lv 0-99,EA0231,5,10,13
2768,Mage_Figure,Mage Figure,Magician Figure,Accessories,,Both_Accessory,0,100000,Accessories > Either accessory slot > Lv 0-99,EA0231,5,10,14
2824,Mage_Manual,Mage Manual,Magician Manual,Accessories,,Both_Accessory,1,100000,Accessories > Either accessory slot > Lv 0-99,EA0231,5,10,15
2805,Mag_Field_Generator,Magnetic Field Generator,Magnetic Field Generator,Accessories,,Both_Accessory,99,100000,Accessories > Either accessory slot > Lv 0-99,EA0231,5,10,16
2618,Matyr's_Flea_Guard,Matyr's Leash,Matyr's Leash,Accessories,,Both_Accessory,35,100000,Accessories > Either accessory slot > Lv 0-99,EA0231,5,10,17
2720,Medal_Swordman,Medal of Honor,Medal of Honor,Accessories,,Both_Accessory,70,100000,Accessories > Either accessory slot > Lv 0-99,EA0231,5,10,18
2721,Medal_Thief,Medal of Honor,Medal of Honor,Accessories,,Both_Accessory,70,100000,Accessories > Either accessory slot > Lv 0-99,EA0231,5,10,19
2722,Medal_Acolyte,Medal of Honor,Medal of Honor,Accessories,,Both_Accessory,70,100000,Accessories > Either accessory slot > Lv 0-99,EA0231,5,10,20
2723,Medal_Mage,Medal of Honor,Medal of Honor,Accessories,,Both_Accessory,70,100000,Accessories > Either accessory slot > Lv 0-99,EA0231,5,10,21
2724,Medal_Archer,Medal of Honor,Medal of Honor,Accessories,,Both_Accessory,70,100000,Accessories > Either accessory slot > Lv 0-99,EA0231,5,10,22
2725,Medal_Merchant,Medal of Honor,Medal of Honor,Accessories,,Both_Accessory,70,100000,Accessories > Either accessory slot > Lv 0-99,EA0231,5,10,23
2895,Medal_Of_Valor1,Medal Of Valor1,Medal of Valor 1,Accessories,,Both_Accessory,0,100000,Accessories > Either accessory slot > Lv 0-99,EA0231,5,10,24
2896,Medal_Of_Valor2,Medal Of Valor2,Medal of Valor 2,Accessories,,Both_Accessory,0,100000,Accessories > Either accessory slot > Lv 0-99,EA0231,5,10,25
2629,Magingiorde,Megingjard,Megingjord,Accessories,,Both_Accessory,94,100000,Accessories > Either accessory slot > Lv 0-99,EA0231,5,10,26
28425,Mercenary_Ring_A,Mercenary Ring Type A,Mercenary Ring Type A,Accessories,,Both_Accessory,99,100000,Accessories > Either accessory slot > Lv 0-99,EA0231,5,10,27
28426,Mercenary_Ring_B,Mercenary Ring Type B,Mercenary Ring Type B,Accessories,,Both_Accessory,99,100000,Accessories > Either accessory slot > Lv 0-99,EA0231,5,10,28
2771,Merchant_Figure,Merchant Figure,Merchant Figure,Accessories,,Both_Accessory,0,100000,Accessories > Either accessory slot > Lv 0-99,EA0231,5,10,29
2823,Merchant_Manual,Merchant Manual,Merchant Manual,Accessories,,Both_Accessory,1,100000,Accessories > Either accessory slot > Lv 0-99,EA0231,5,10,30
2957,Good_Ring_Of_Flame_Lord,Advanced Ring Of Flame Lord,Modified Ring of Flame Lord,Accessories,,Both_Accessory,85,100000,Accessories > Either accessory slot > Lv 0-99,EA0231,5,10,31
2958,Good_Ring_Of_Resonance,Advanced Ring Of Resonance,Modified Ring of Resonance,Accessories,,Both_Accessory,85,100000,Accessories > Either accessory slot > Lv 0-99,EA0231,5,10,32
2956,Safety_Ring_,Advanced Safety Ring,Modified Safety Ring,Accessories,,Both_Accessory,50,100000,Accessories > Either accessory slot > Lv 0-99,EA0231,5,10,33
2645,Moonlight_Ring,Moonlight Ring,Moonlight Ring,Accessories,,Both_Accessory,60,100000,Accessories > Either accessory slot > Lv 0-99,EA0231,5,10,34
2649,Morpheus's_Armlet,Morpheus's Bracelet,Morpheus's Bracelet,Accessories,,Both_Accessory,33,100000,Accessories > Either accessory slot > Lv 0-99,EA0231,5,10,35
2903,Morpheus's_Armlet_,Morpheus's Armlet,Morpheus's Bracelet,Accessories,,Both_Accessory,33,100000,Accessories > Either accessory slot > Lv 0-99,EA0231,5,10,36
2648,Morpheus's_Ring,Morpheus's Ring,Morpheus's Ring,Accessories,,Both_Accessory,33,100000,Accessories > Either accessory slot > Lv 0-99,EA0231,5,10,37
2902,Morpheus's_Ring_,Morpheus's Ring,Morpheus's Ring,Accessories,,Both_Accessory,33,100000,Accessories > Either accessory slot > Lv 0-99,EA0231,5,10,38
2650,Morrigane's_Belt,Morrigane's Belt,Morrigan's Belt,Accessories,,Both_Accessory,61,100000,Accessories > Either accessory slot > Lv 0-99,EA0231,5,10,39
2900,Morrigane's_Belt_,Morrigane's Belt,Morrigan's Belt,Accessories,,Both_Accessory,61,100000,Accessories > Either accessory slot > Lv 0-99,EA0231,5,10,40
2651,Morrigane's_Pendant,Morrigane's Pendant,Morrigan's Pendant,Accessories,,Both_Accessory,61,100000,Accessories > Either accessory slot > Lv 0-99,EA0232,6,10,1
2901,Morrigane's_Pendant_,Morrigane's Pendant,Morrigan's Pendant,Accessories,,Both_Accessory,61,100000,Accessories > Either accessory slot > Lv 0-99,EA0232,6,10,2
2885,Mother_Heart,Mother Heart,Mother's Heart,Accessories,,Both_Accessory,0,100000,Accessories > Either accessory slot > Lv 0-99,EA0232,6,10,3
2714,Marvelous_Pandent,Marvelous Pendant,Mysterious Pendant,Accessories,,Both_Accessory,0,100000,Accessories > Either accessory slot > Lv 0-99,EA0232,6,10,4
2904,Naqsh,Naqsi,Naqsi,Accessories,,Both_Accessory,0,100000,Accessories > Either accessory slot > Lv 0-99,EA0232,6,10,5
2736,Navel_Ring,Navel Ring,Navel Ring,Accessories,,Both_Accessory,75,100000,Accessories > Either accessory slot > Lv 0-99,EA0232,6,10,6
2603,Necklace,Necklace,Necklace,Accessories,,Both_Accessory,20,100000,Accessories > Either accessory slot > Lv 0-99,EA0232,6,10,7
2623,Necklace_,Necklace,Necklace,Accessories,,Both_Accessory,90,100000,Accessories > Either accessory slot > Lv 0-99,EA0232,6,10,8
2691,Necklace_C,Necklace,Necklace,Accessories,,Both_Accessory,1,100000,Accessories > Either accessory slot > Lv 0-99,EA0232,6,10,9
2763,Skul_Ring_C,Neo Skull Ring,Neo Skull Ring,Accessories,,Both_Accessory,95,100000,Accessories > Either accessory slot > Lv 0-99,EA0232,6,10,10
2955,Neutral_Ring_J,Neutral Ring,Neutral Ring,Accessories,,Both_Accessory,30,100000,Accessories > Either accessory slot > Lv 0-99,EA0232,6,10,11
2647,Nile_Rose,Nile Rose,Nile Rose,Accessories,,Both_Accessory,0,100000,Accessories > Either accessory slot > Lv 0-99,EA0232,6,10,12
2658,Nile_Rose_,Nile Rose,Nile Rose,Accessories,,Both_Accessory,0,100000,Accessories > Either accessory slot > Lv 0-99,EA0232,6,10,13
2940,Ninja_Manual,Ninja Manual,Ninja Manual,Accessories,,Both_Accessory,0,100000,Accessories > Either accessory slot > Lv 0-99,EA0232,6,10,14
2628,Novice_Armlet,Novice Armlet,Novice Armlet,Accessories,,Both_Accessory,0,100000,Accessories > Either accessory slot > Lv 0-99,EA0232,6,10,15
2765,Novice_Figure,Novice Figure,Novice Figure,Accessories,,Both_Accessory,0,100000,Accessories > Either accessory slot > Lv 0-99,EA0232,6,10,16
2639,Purification_Sachet,Occult Incense,Occult Incense,Accessories,,Both_Accessory,0,100000,Accessories > Either accessory slot > Lv 0-99,EA0232,6,10,17
2833,Odin's_Recall,Odin's Recall,Odin Recall R,Accessories,,Both_Accessory,1,100000,Accessories > Either accessory slot > Lv 0-99,EA0232,6,10,18
2701,Orleans_Glove,Orleans's Glove,Orlean's Glove,Accessories,,Both_Accessory,90,100000,Accessories > Either accessory slot > Lv 0-99,EA0232,6,10,19
2785,Orleans_Glove_M,Orlean's Gloves,Orlean's Glove,Accessories,,Both_Accessory,90,100000,Accessories > Either accessory slot > Lv 0-99,EA0232,6,10,20
2881,Orleans_Necklace,Orleans Necklace,Orlean's Necklace,Accessories,,Both_Accessory,0,100000,Accessories > Either accessory slot > Lv 0-99,EA0232,6,10,21
2858,Pendant_Of_Guardian,Pendant Of Guardian,Pendant of Guardian,Accessories,,Both_Accessory,70,100000,Accessories > Either accessory slot > Lv 0-99,EA0232,6,10,22
2963,Body_Power_Up_Ring,Physical Enhancer Ring,Physical Enhancer Ring,Accessories,,Both_Accessory,90,100000,Accessories > Either accessory slot > Lv 0-99,EA0232,6,10,23
2745,Pinguicula_Corsage,Pinguicula Corsage,Pinguicula Corsage,Accessories,,Both_Accessory,1,100000,Accessories > Either accessory slot > Lv 0-99,EA0232,6,10,24
2717,Pocket_Watch_,Pocket Watch,Pocket Watch,Accessories,,Both_Accessory,80,100000,Accessories > Either accessory slot > Lv 0-99,EA0232,6,10,25
2971,Pocket_Watch__,Pocket Watch,Pocket Watch,Accessories,,Both_Accessory,80,100000,Accessories > Either accessory slot > Lv 0-99,EA0232,6,10,26
28356,BadgeOfProntera_,Prontera Badge,Prontera Badge,Accessories,,Both_Accessory,40,100000,Accessories > Either accessory slot > Lv 0-99,EA0232,6,10,27
28586,LowRabbitCharm_J,Rabbit Amulet,Rabbit Amulet,Accessories,,Both_Accessory,0,100000,Accessories > Either accessory slot > Lv 0-99,EA0232,6,10,28
2816,Radar_Ring1,Radar Ring,Radar Ring,Accessories,,Both_Accessory,0,100000,Accessories > Either accessory slot > Lv 0-99,EA0232,6,10,29
2817,Radar_Ring2,Radar Ring,Radar Ring,Accessories,,Both_Accessory,0,100000,Accessories > Either accessory slot > Lv 0-99,EA0232,6,10,30
2818,Radar_Ring3,Radar Ring,Radar Ring,Accessories,,Both_Accessory,0,100000,Accessories > Either accessory slot > Lv 0-99,EA0232,6,10,31
2712,Ragnarok_Limited_Ed,Ragnarok Limited Edition,Ragnarok Limited Edition,Accessories,,Both_Accessory,30,100000,Accessories > Either accessory slot > Lv 0-99,EA0232,6,10,32
2952,Kvasir_Ring_Red,Kvasir Ring Red,Red Kvasir's Ring,Accessories,,Both_Accessory,1,100000,Accessories > Either accessory slot > Lv 0-99,EA0232,6,10,33
2700,Red_Silk_Seal,Red Silk Seal,Red Silk Seal,Accessories,,Both_Accessory,60,100000,Accessories > Either accessory slot > Lv 0-99,EA0232,6,10,34
2667,Glove_Of_Archer,Renown Archer's Gloves,Renown Archer's Glove,Accessories,,Both_Accessory,60,100000,Accessories > Either accessory slot > Lv 0-99,EA0232,6,10,35
2835,F_Critical_Ring_C,Critical Ring,Rental Critical Ring,Accessories,,Both_Accessory,1,100000,Accessories > Either accessory slot > Lv 0-99,EA0232,6,10,36
2836,F_Glove_C,Glove,Rental Glove,Accessories,,Both_Accessory,1,100000,Accessories > Either accessory slot > Lv 0-99,EA0232,6,10,37
2838,F_Necklace_C,Necklace,Rental Necklace,Accessories,,Both_Accessory,1,100000,Accessories > Either accessory slot > Lv 0-99,EA0232,6,10,38
2839,F_Ring_C,Ring,Rental Ring,Accessories,,Both_Accessory,1,100000,Accessories > Either accessory slot > Lv 0-99,EA0232,6,10,39
2840,F_Rosary_C,Rosary,Rental Rosary,Accessories,,Both_Accessory,1,100000,Accessories > Either accessory slot > Lv 0-99,EA0232,6,10,40
2837,F_Safety_Ring_C,Safety Ring,Rental Safety Ring,Accessories,,Both_Accessory,1,100000,Accessories > Either accessory slot > Lv 0-99,EA0233,7,10,1
2807,Repair_Kit,Repair Kit,Repair Kit,Accessories,,Both_Accessory,99,100000,Accessories > Either accessory slot > Lv 0-99,EA0233,7,10,2
2681,Republic_Ring,Republic Anniversary Ring,Republic Anniversary Ring,Accessories,,Both_Accessory,0,100000,Accessories > Either accessory slot > Lv 0-99,EA0233,7,10,3
2880,Ring_Lupak,Ring Lupak,Rfak Ring,Accessories,,Both_Accessory,10,100000,Accessories > Either accessory slot > Lv 0-99,EA0233,7,10,4
2601,Ring,Ring,Ring,Accessories,,Both_Accessory,20,100000,Accessories > Either accessory slot > Lv 0-99,EA0233,7,10,5
2621,Ring_,Ring,Ring,Accessories,,Both_Accessory,90,100000,Accessories > Either accessory slot > Lv 0-99,EA0233,7,10,6
2690,Ring_C,Ring,Ring,Accessories,,Both_Accessory,1,100000,Accessories > Either accessory slot > Lv 0-99,EA0233,7,10,7
32202,Comp_All_In_One_Ring,Ring of Apology,Ring of Apology,Accessories,,Both_Accessory,0,100000,Accessories > Either accessory slot > Lv 0-99,EA0233,7,10,8
2909,Darkness_Ring,Darkness Ring,Ring of Darkness,Accessories,,Both_Accessory,0,100000,Accessories > Either accessory slot > Lv 0-99,EA0233,7,10,9
2685,Ring_Of_Earth,Ring of Earth,Ring of Earth,Accessories,,Both_Accessory,20,100000,Accessories > Either accessory slot > Lv 0-99,EA0233,7,10,10
2889,Endure_Ring,Endure Ring,Ring of Endurance,Accessories,,Both_Accessory,60,100000,Accessories > Either accessory slot > Lv 0-99,EA0233,7,10,11
2683,Ring_Of_Fire,Ring of Fire,Ring of Fire,Accessories,,Both_Accessory,20,100000,Accessories > Either accessory slot > Lv 0-99,EA0233,7,10,12
2678,Ring_Of_Flame_Lord,Ring Of Flame Lord,Ring of Flame Lord,Accessories,,Both_Accessory,0,100000,Accessories > Either accessory slot > Lv 0-99,EA0233,7,10,13
2792,Ring_Of_Flame_Lord_I,Ring of Flame Lord,Ring of Flame Lord,Accessories,,Both_Accessory,0,100000,Accessories > Either accessory slot > Lv 0-99,EA0233,7,10,14
2674,Honor_Ring,Ring of Honor,Ring of Honor,Accessories,,Both_Accessory,1,100000,Accessories > Either accessory slot > Lv 0-99,EA0233,7,10,15
2908,Light_Ring,Light Ring,Ring of Light,Accessories,,Both_Accessory,0,100000,Accessories > Either accessory slot > Lv 0-99,EA0233,7,10,16
2670,Ring_Of_Longing,Ring of Longing,Ring of Longing,Accessories,,Both_Accessory,30,100000,Accessories > Either accessory slot > Lv 0-99,EA0233,7,10,17
2799,Kuirpenring,Kuirpenring,Ring of Protection,Accessories,,Both_Accessory,0,100000,Accessories > Either accessory slot > Lv 0-99,EA0233,7,10,18
2936,Recovery_Ring,Recovery Ring,Ring of Recovery,Accessories,,Both_Accessory,10,100000,Accessories > Either accessory slot > Lv 0-99,EA0233,7,10,19
2679,Ring_Of_Resonance,Ring Of Resonance,Ring of Resonance,Accessories,,Both_Accessory,0,100000,Accessories > Either accessory slot > Lv 0-99,EA0233,7,10,20
2793,Ring_Of_Resonance_I,Ring of Resonance,Ring of Resonance,Accessories,,Both_Accessory,0,100000,Accessories > Either accessory slot > Lv 0-99,EA0233,7,10,21
2782,Ring_Of_Wise_King,Ring of the Ancient Wise King,Ring of the Ancient Wise King,Accessories,,Both_Accessory,0,100000,Accessories > Either accessory slot > Lv 0-99,EA0233,7,10,22
2682,Ring_Of_Water,Ring of Water,Ring of Water,Accessories,,Both_Accessory,20,100000,Accessories > Either accessory slot > Lv 0-99,EA0233,7,10,23
2815,Th_Ring_Of_Water,Ring Of Water,Ring of Water,Accessories,,Both_Accessory,0,100000,Accessories > Either accessory slot > Lv 0-99,EA0233,7,10,24
2962,Willpower_Ring,Spirit Ring,Ring of Willpower,Accessories,,Both_Accessory,60,100000,Accessories > Either accessory slot > Lv 0-99,EA0233,7,10,25
2684,Ring_Of_Wind,Ring of Wind,Ring of Wind,Accessories,,Both_Accessory,20,100000,Accessories > Either accessory slot > Lv 0-99,EA0233,7,10,26
2669,Golden_Necklace_,RJC Necklace,RJC Necklace,Accessories,,Both_Accessory,0,100000,Accessories > Either accessory slot > Lv 0-99,EA0233,7,10,27
2939,RJC_Spell,RJC2012 Spell Necklace,RJC2012 Spell Necklace,Accessories,,Both_Accessory,1,100000,Accessories > Either accessory slot > Lv 0-99,EA0233,7,10,28
2938,RJC_Status,RJC2012 Status Necklace,RJC2012 Status Necklace,Accessories,,Both_Accessory,1,100000,Accessories > Either accessory slot > Lv 0-99,EA0233,7,10,29
2937,RJC_Exp,RJC2012 EXP Necklace,RJC2012EXP Necklace,Accessories,,Both_Accessory,1,100000,Accessories > Either accessory slot > Lv 0-99,EA0233,7,10,30
2620,Ring_Of_Rogue,Rogue's Treasure,Rogue's Treasure,Accessories,,Both_Accessory,70,100000,Accessories > Either accessory slot > Lv 0-99,EA0233,7,10,31
2608,Rosary,Rosary,Rosary,Accessories,,Both_Accessory,20,100000,Accessories > Either accessory slot > Lv 0-99,EA0233,7,10,32
2626,Rosary_,Rosary,Rosary,Accessories,,Both_Accessory,90,100000,Accessories > Either accessory slot > Lv 0-99,EA0233,7,10,33
2694,Rosary_C,Rosary,Rosary,Accessories,,Both_Accessory,1,100000,Accessories > Either accessory slot > Lv 0-99,EA0233,7,10,34
2950,Rune_Ring,Rune Ring,Rune Ring,Accessories,,Both_Accessory,1,100000,Accessories > Either accessory slot > Lv 0-99,EA0233,7,10,35
2731,Morroc_Charm_Stone,Rune Spellstone,Rune Spellstone,Accessories,,Both_Accessory,80,100000,Accessories > Either accessory slot > Lv 0-99,EA0233,7,10,36
2740,Rusty_Coin,Rusty Coin,Rusty Commemorative Coin,Accessories,,Both_Accessory,0,100000,Accessories > Either accessory slot > Lv 0-99,EA0233,7,10,37
2997,RWC_Gold_Brooch,RWC Gold Brooch,RWC Gold Brooch,Accessories,,Both_Accessory,0,100000,Accessories > Either accessory slot > Lv 0-99,EA0233,7,10,38
2968,RWC_2012_Pendant,RWC 2012 Pendant,RWC Memorial Pendant,Accessories,,Both_Accessory,0,100000,Accessories > Either accessory slot > Lv 0-99,EA0233,7,10,39
2969,RWC_2012_Pendant_,Chambered RWC 2012 Pendant,RWC Memorial Pendant,Accessories,,Both_Accessory,0,100000,Accessories > Either accessory slot > Lv 0-99,EA0233,7,10,40
2966,RWC_2012_Ring,RWC 2012 Ring,RWC Memorial Ring,Accessories,,Both_Accessory,0,100000,Accessories > Either accessory slot > Lv 0-99,EA0234,8,10,1
2967,RWC_2012_Ring_,Chambered RWC 2012 Ring,RWC Memorial Ring,Accessories,,Both_Accessory,0,100000,Accessories > Either accessory slot > Lv 0-99,EA0234,8,10,2
2897,2011RWC_Necklace_J,2011RWC Necklace J,RWC Necklace,Accessories,,Both_Accessory,1,100000,Accessories > Either accessory slot > Lv 0-99,EA0234,8,10,3
2999,RWC_Silver_Brooch,RWC Brooch,RWC Silver Brooch,Accessories,,Both_Accessory,0,100000,Accessories > Either accessory slot > Lv 0-99,EA0234,8,10,4
2638,Exorcize_Sachet,Sacred Incense,Sacred Incense,Accessories,,Both_Accessory,0,100000,Accessories > Either accessory slot > Lv 0-99,EA0234,8,10,5
2653,Sacrifice_Ring,Sacrifice Ring,Sacrifice Ring,Accessories,,Both_Accessory,1,100000,Accessories > Either accessory slot > Lv 0-99,EA0234,8,10,6
2615,Safety_Ring,Safety Ring,Safety Ring,Accessories,,Both_Accessory,40,100000,Accessories > Either accessory slot > Lv 0-99,EA0234,8,10,7
2695,Safety_Ring_C,Safety Ring,Safety Ring,Accessories,,Both_Accessory,1,100000,Accessories > Either accessory slot > Lv 0-99,EA0234,8,10,8
2761,Satanic_Ring,Satanic Ring,Satanic Ring,Accessories,,Both_Accessory,0,100000,Accessories > Either accessory slot > Lv 0-99,EA0234,8,10,9
28439,SeeOtter_Fan,Sea Otter Mini Fan,Sea-Otter Mini Fan,Accessories,,Both_Accessory,0,100000,Accessories > Either accessory slot > Lv 0-99,EA0234,8,10,10
28440,FurSeal_Fan,Seal Mini Fan,Seal Mini Fan,Accessories,,Both_Accessory,0,100000,Accessories > Either accessory slot > Lv 0-99,EA0234,8,10,11
2730,Morroc_Seal,Seal of Continental Guard,Seal of Continental Guard,Accessories,,Both_Accessory,80,100000,Accessories > Either accessory slot > Lv 0-99,EA0234,8,10,12
2802,Suicidal_Device,Suicidal Device,Self-destruct Device,Accessories,,Both_Accessory,99,100000,Accessories > Either accessory slot > Lv 0-99,EA0234,8,10,13
2930,Charm_Agi,Winning First Move Amulet,Sente Amulet Victory,Accessories,,Both_Accessory,1,100000,Accessories > Either accessory slot > Lv 0-99,EA0234,8,10,14
2642,Serin's_Gold_Ring,Serin's Gold Ring,Serin's Gold Ring,Accessories,,Both_Accessory,0,100000,Accessories > Either accessory slot > Lv 0-99,EA0234,8,10,15
2643,Serin's_Gold_Ring_,Serin's Gold Ring,Serin's Gold Ring,Accessories,,Both_Accessory,0,100000,Accessories > Either accessory slot > Lv 0-99,EA0234,8,10,16
2778,Shaman_Earing,Shaman Earrings,Shaman Earrings,Accessories,,Both_Accessory,1,100000,Accessories > Either accessory slot > Lv 0-99,EA0234,8,10,17
2825,Shaman_EaringB,Shaman Earrings,Shaman Earrings,Accessories,,Both_Accessory,1,100000,Accessories > Either accessory slot > Lv 0-99,EA0234,8,10,18
2777,Shaman_Ring,Shaman Ring,Shaman Ring,Accessories,,Both_Accessory,1,100000,Accessories > Either accessory slot > Lv 0-99,EA0234,8,10,19
