Change,Id,AegisName,Name,Category,Reason
Added,450098,Grace_Tonado_Armor,Grace Tornado Armor,Armor,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,450099,Grace_Vulcan_Armor,Grace Vulcan Armor,Armor,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,450100,Grace_Kart_Suit,Grace Cart Cannon Suit,Armor,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,450101,Grace_Kart_Suit2,Grace Cart Tornado Suit,Armor,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,450102,Grace_Rolling_Suit,Grace Rolling Suit,Armor,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,450103,Grace_Assasin_Suit,Grace Assassin Suit,Armor,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,450104,Grace_Fatal_Suit,Grace Fatal Suit,Armor,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,450105,Grace_Stalker_Suit,Grace Stalker Suit,Armor,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,450106,Grace_Picky_Robe,Grace Picky Robe,Armor,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,450107,Grace_Carrot_Robe,Grace Catnip Robe,Armor,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,450108,Grace_Trip_Suit,Grace Trip Suit,Armor,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,450109,Grace_Firerain_Suit,Grace Fire Rain Suit,Armor,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,450110,Grace_Crimson_Robe,Grace Crimson Robe,Armor,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,450111,Grace_Frost_Robe,Grace Frost Robe,Armor,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,450112,Grace_Psychic_Robe,Grace Psychic Robe,Armor,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,450113,Grace_Dust_Robe,Grace Dust Robe,Armor,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,450114,Grace_Sun_Suit,Grace Sun Suit,Armor,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,450115,Grace_Moon_Suit,Grace Moon Suit,Armor,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,450116,Grace_Ninja_Suit,Grace Ninja Suit,Armor,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,450117,Grace_Kunai_Suit,Grace Kunai Suit,Armor,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,450118,Grace_Swhoo_Robe,Grace Eswhoo Robe,Armor,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,450119,Grace_Explosion_Robe,Grace Explosion Robe,Armor,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,450121,Noblesse_Snovice_Suit,Noblesse Super Novice Suit,Armor,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,450122,Noblesse_Snovice_Robe,Noblesse Super Novice Robe,Armor,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,450123,Imperial_Snovice_Suit,Imperial Super Novice Suit,Armor,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,450124,Imperial_Snovice_Robe,Imperial Super Novice Robe,Armor,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,450125,Grace_Snovice_Suit,Grace Super Novice Suit,Armor,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,450126,Grace_Snovice_Robe,Grace Super Novice Robe,Armor,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,450132,Magical_Cloth,Magical Cloth,Armor,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,450144,Saint_Robe_IL,Illusion Saint Robe,Armor,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,450145,Water_Sprits_Armor_IL,Illusion Saphien's Armor of Ocean,Armor,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,450146,Chain_Mail_IL,Illusion Chain Mail,Armor,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,450147,E_Illusion_Armor_A,Illusion Armor Type A (Bound),Armor,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,450148,E_Illusion_Armor_B,Illusion Armor Type B (Bound),Armor,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,450165,Striking_Mail,Striking Mail,Armor,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,450176,Supplement_Part_Wing,Powered Wing,Garments,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,450179,Celine_Dress,Celine's Dress,Armor,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,450180,Cute_Frog_Raincoat,Cute Frog Raincoat,Armor,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,450182,Sprint_Mail_IL,Illusion Sprint Mail,Armor,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,450183,1Para_Armor_A,Paradise Suit,Armor,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,450184,1Para_Armor_B,Paradise Robe,Armor,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,450185,2Para_Armor_A,Paradise Luxury Suit,Armor,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,450186,2Para_Armor_B,Advanced Paradise Robe,Armor,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,450198,Evt_RagFes_Shirts,Ragfest Cotton Shirt for Refining,Armor,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,450208,Paracelsus_Coat,Paracelsus Coat,Armor,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,450209,Imp_Powered_Suit,Imp Powered Suit,Armor,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,450210,Fluffy_Shark_Pajama,Fluffy Shark Pajama,Armor,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,450216,Twinhead_dragon_Mail_J,Twinhead Dragon Mail,Armor,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,450218,E_Auto_Armor_A,Automatic Armor A-type (Bound),Armor,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,450219,E_Auto_Armor_B,Automatic Armor B-type (Bound),Armor,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,450242,Elemental_Possession,Elemental Possession,Armor,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,450249,1Lv_Shirt,1Lv Shirts,Armor,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,450250,2Lv_Shirt,Level 2 Shirt,Armor,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,450251,Assault_Suit,Assault Suits,Armor,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,450257,Platinum_Arbitrator,Platinum Arbitrator,Armor,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,450258,Loud_Park,Loud Park,Armor,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,450272,B_Celine_D_LT_TW,Celine's Dress-LT,Armor,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,450282,Flame_E_R_Armor2,Engraved Fiery Earth Rune Armor,Armor,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,450283,Ice_S_R_Suits2,Engraved Icy Storm Rune Suit,Armor,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,450284,Soul_P_R_Robe2,Engraved Soul Purifying Rune Robe,Armor,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,450285,Corrupt_P_R_Cloth2,Engraved Corrupted Poison Rune Cloth,Armor,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,450299,Temporal_Armor_TW_LT,Exotic Temporal Armor-LT,Armor,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,460010,Witchslayer_Greatshield,Witch Hunt Shield,Shields,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,460017,Guard_IL,Illusion Guard,Shields,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,460018,Siver_Guard_IL,Illusion Silver Guard,Shields,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,460023,Shield_Of_Phoenix,Shield of Phoenix,Shields,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,460048,1LvGuard,1Lv Shield,Shields,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,460049,2LvGuard,Level 2 Shield,Shields,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,460052,Striking_Armguard,Striking Gauntlet,Shields,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,460057,Spenta_Armaiti,Spenta Armaiti,Shields,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,470000,Atker_Greave,Attacker Booster Greaves,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,470001,Ele_Shoes,Elemental Booster Shoes,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,470002,Defn_Shoes,Defender Booster Shoes,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,470003,Ran_Boots,Ranger Booster Boots,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,470006,Sniping_Shoes_J,Sniping Shoes,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,470008,Fluffy_DandelionShoes_J,Fluffy Dandelion Shoes,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,470016,Noblesse_Attack_Boots,Noblesse Attack Boots,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,470017,Noblesse_Magic_Boots,Noblesse Magic Boots,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,470018,Imperial_Attack_Boots,Imperial Attack Boots,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,470019,Imperial_Magic_Boots,Imperial Magic Boots,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,470020,Grace_Attack_Boots,Grace Attack Boots,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,470021,Grace_Magic_Boots,Grace Magic Boots,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,470025,Pretty_PigShoes,Cute Little Boar Shoes,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,470026,Pretty_PigShoes_,Cute Little Boar Shoes,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,470027,Juggernaut,Juggernaut,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,470036,Military_Boots_IL,Illusion Military Boots,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,470048,Striking_Shoes,Striking Shoes,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,470054,E_Illusion_Leg_A,Illusion Leg Type A (Bound),Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,470055,E_Illusion_Leg_B,Illusion Leg Type B (Bound),Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,470056,Chaser_Shoes,Chaser's Shoes,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,470057,Chaser_Shoes_,Pursuiter Shoes,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,470060,Cylinder_Boots,Cylinder Boots,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,470061,Cylinder_Boots_,Cylinder Boots,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,470062,Lethargy_P_Shoes,Lethargy Thoughtform Shoes,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,470066,Sprint_Shoes_IL,Illusion Sprint Shoes,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,470067,1Para_Boots_A,Paradise Boots,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,470068,1Para_Boots_B,Paradise Shoes,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,470069,2Para_Boots_A,Paradise Luxury Boots,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,470084,Rune_Greave_JP,Rune Greaves,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,470093,2Para_Boots_B,Advanced Paradise Shoes,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,470097,HalfBloodPrincess_Shoes,Demon Hunting Shoes,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,470105,Shoes_Of_Judex,Purge Shoes,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,470106,Shoes_Of_Judex_,Shoes of Purge,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,470125,E_Auto_Leg_A,Automatic Leg A-type (Bound),Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,470126,E_Auto_Leg_B,Automatic Leg B-type (Bound),Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,470130,End_of_the_World,End of the World,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,470178,1LvSandals,1Lv Sandals,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,470179,2LvSandals,Level 2 Sandals,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,470183,Temporal_Boots_LT_TW,Exotic Temporal Boots-LT,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,470192,Fifth_Element,Fifth Element,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,470247,Mid_Knight_Shoes,Knight's Boots of Midgard,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,470254,KenZen_Ichinyo,Will of Sword and Zen,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,470255,Zodiac_Boots_SM,Zodiac Boots (Swordsman),Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,470266,Mythical_Moonlight_US,Mythical Moonlight Paw,Shoes,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,480000,Atker_Manteau,Attacker Booster Manteau,Garments,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,480001,Ele_Muffler,Elemental Booster Muffler,Garments,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,480002,Defn_Muffler,Defender Booster Muffler,Garments,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,480003,Ran_Manteau,Ranger Booster Manteau,Garments,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,480012,Noblesse_Attack_Manteau,Noblesse Attack Manteau,Garments,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,480014,Noblesse_Magic_Manteau,Noblesse Magic Manteau,Garments,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,480016,Imperial_Attack_Manteau,Imperial Attack Manteau,Garments,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,480017,Imperial_Magic_Manteau,Imperial Magic Manteau,Garments,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,480018,Grace_Attack_Manteau,Grace Attack Manteau,Garments,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,480019,Grace_Magic_Manteau,Grace Magic Manteau,Garments,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,480023,Arabian_Manteau,Arabian Manteau,Garments,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,480045,Guardian_Soul,Guardian Soul,Garments,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,480054,Morrigane_Manyeau_IL,Illusion Morrigane's Manteau,Garments,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,480062,E_Illusion_Engine_A,Illusion Engine Wing Type A (Bound),Garments,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,480063,E_Illusion_Engine_B,Illusion Engine Wing Type A (Bound),Garments,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,480064,Storm_Muffler,Storm Muffler,Garments,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,480075,Baby_Boar_Bib,Baby Boar Bib,Garments,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,480081,Glotoneria,Glotoneria,Garments,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,480084,Fafnir_Manteau,Fafnir Breath,Garments,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,480094,ErymanthianSkin,Erymanthian Skin,Garments,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,480103,1Para_Manteau_A,Paradise Manteau,Garments,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,480104,1Para_Manteau_B,Paradise Muffler,Garments,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,480105,2Para_Manteau_A,Advanced Paradise Manteau,Garments,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,480106,2Para_Manteau_B,Advanced Paradise Muffler,Garments,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,480114,Striking_Mikoshi,Striking Mikoshi,Garments,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,480134,Avareco,Avareco,Garments,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,480149,Battle_Aura_Manteau_TW,Battle Aura Manteau,Garments,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,480185,E_Auto_Engine_A,Automatic Engine wing A-type (Bound),Garments,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,480186,E_Auto_Engine_B,Automatic Engine wing B-type (Bound),Garments,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,480228,Day_of_the_Dead,Dia de Muertos,Garments,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,480245,JP_EV17,Crowned Cinnamon Backpack,Garments,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,480249,1LvHood,1Lv Hood,Garments,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,480250,2LvHood,Level 2 Hood,Garments,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,480306,Dual_SW_Cape,Dual Shadow World Cloak,Garments,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,480312,Temporal_Cape_TW_LT,Exotic Temporal Manteau-LT,Garments,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,480365,Fallen_Protect_Manteau,Fallen Protect Manteau,Garments,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,480479,Royal_Prontera_US,Royal Prontera Cape,Garments,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,480504,Royal_Payon_US,Royal Payon Cape,Garments,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,480520,Royal_Geffen_US,Royal Geffen Cape,Garments,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,480539,Royal_Nightwatch_US,Royal Nightwatch Cape,Garments,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,480540,Royal_Alberta_US,Royal Alberta Cape,Garments,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,490004,Atker_Ring,Attacker Booster Ring,Accessories,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,490005,Ele_Earing,Elemental Booster Earrings,Accessories,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,490006,Defn_Earing,Defender Booster Earrings,Accessories,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,490007,Ran_Brooch,Range Booster Brooches,Accessories,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,490010,Virgo_Ring_J,Virgo Ring,Accessories,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,490013,Devil_Ring,Devil Ring,Accessories,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,490014,Noblesse_Attack_Ring,Noblesse Attack Ring,Accessories,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,490015,Noblesse_Magic_Ring,Noblesse Magic Ring,Accessories,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,490016,Bracelet_Of_Puppet,Puppet Bracelet,Accessories,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,490017,Imperial_Attack_Ring,Imperial Attack Ring,Accessories,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,490018,Imperial_Magic_Ring,Imperial Magic Ring,Accessories,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,490019,Grace_Attack_Ring,Grace Attack Ring,Accessories,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,490020,Grace_Magic_Ring,Grace Magic Ring,Accessories,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,490022,TrustRing,Thunder Ring,Accessories,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,490029,Geffenia_Magictool_Ice,Geffenia Ice Magic Tool,Accessories,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,490035,Pendant_of_Solomon,Solomon's Pendant,Accessories,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,490036,Pendant_of_Solomon_,Solomon's Pendant,Accessories,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,490037,Dark_Ring,Dark Ring,Accessories,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,490038,Sixth_Sense_Ring,Sixth Sense Ring,Accessories,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,490041,Sagittarius_Ring_J,Sagittarius Ring,Accessories,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,490043,HalfBlood_Princess_Ring,Half Blood Princess Ring,Accessories,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,490068,RingofVenus,Ring of Venus,Accessories,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,490069,Morrigane_Belt_IL,Illusion Morrigane's Belt,Accessories,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,490070,Morrigane_Pendant_IL,Illusion Morrigane's Pendant,Accessories,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,490072,E_Illusion_B_R,Illusion Booster R(Bound),Accessories,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,490073,E_Illusion_B_L,Illusion Booster L(Bound),Accessories,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,490074,E_Illusion_BC_R,Illusion Battle Chip R(Bound),Accessories,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,490075,E_Illusion_BC_L,Illusion Battle Chip L(Bound),Accessories,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,490076,Ring_Of_Nature,Ring of Nature,Accessories,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,490079,SoulExpansionRing,Soul Expansion Ring,Accessories,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,490083,Themis_Balance,Themis Balance,Accessories,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,490087,4th_Q_Necklace,Hourglass Necklace,Accessories,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,490096,Ring_Of_Hunter,Ring of Hunter,Accessories,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,490098,Ring_of_Pazuzu,Ring of Pazuzu,Accessories,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,490102,Skull_Ring,Skull Ring,Accessories,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,490104,Ring_Of_Phoenix,Ring of Phoenix,Accessories,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,490110,Anulus_Ira,Anulus Ira,Accessories,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,490113,Jasper_Ring,Jasper Ring,Accessories,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,490118,RingOfAdoramus,Ring of Adoramus,Accessories,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,490120,Sprint_Ring_IL,Illusion Sprint Ring,Accessories,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,490121,Sprint_Glove_IL,Illusion Sprint Glove,Accessories,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,490122,1Para_Acc_L_A,Paradise Ring,Accessories,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,490123,1Para_Acc_R_A,Paradise Gloves,Accessories,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,490124,1Para_Acc_L_B,Paradise Magic Ring,Accessories,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,490125,1Para_Acc_R_B,Paradise Necklace,Accessories,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,490126,2Para_Acc_L_A,Advanced Paradise Ring,Accessories,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,490127,2Para_Acc_R_A,Advanced Paradise Gloves,Accessories,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,490128,2Para_Acc_L_B,Advanced Paradise Magic Ring,Accessories,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,490129,2Para_Acc_R_B,Advanced Paradise Necklace,Accessories,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,490130,SkynetBlowRing,Sky Blow Ring,Accessories,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,490141,Metal_Pick,Metal Pick,Accessories,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,490145,Ring_Of_Ceryneian,Ring of Ceryneian,Accessories,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,490146,Paracelsus_Glove,Paracelsus Glove,Accessories,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,490149,Glittering_Cat_Choker,Glittering Cat Choker,Accessories,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,490183,Military_Glove,Military Glove,Accessories,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,490193,Traveler_Ring,Traveler Ring,Accessories,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,490207,Memento_Mori,Memento Mori,Accessories,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,490214,E_Auto_B_R,Automatic Booster R (Bound),Accessories,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,490215,E_Auto_B_L,Automatic Booster L (Bound),Accessories,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,490216,E_Auto_BC_R,Automatic Battle Chip R (Bound),Accessories,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,490217,E_Auto_BC_L,Automatic Battle chip L (Bound),Accessories,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,490221,Record_Swordsman_TH,Record of Swordsman,Accessories,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
Added,490229,Record_Thief_TH,Record of Thief,Accessories,Previously omitted; valid in active Renewal DB and supplied client itemInfo.lua
