Id,AegisName,Name,ClientName,ClientResource,ClientServerTag,CompatibilityTier,ResourceEvidenceIds,AppearanceEvidenceIds,Category,Type,SubType,Locations,EquipLevelMin,EquipLevelMax,Slots,ClientSlots,View,ClientClassNum,Refineable,Gradable,ShopPrice
18822,Flame_Wing_Ear,Flame Wing Ear,Flame Wing Ears,ÀÌÇÁ¸®Æ®ÀÇ±Í,jRO,regional_resource_reused,"5421,19128","5421,19128",Headgear,Armor,,Head_Mid,30,0,0,0,422,422,False,False,100000
5673,Home_Cherry_Blossom,Home Cherry Blossom,Hometown Sakura,°íÇâÀÇº¢²É,jRO,regional_resource_reused,31245,31245,Headgear,Armor,,Head_Top,30,0,1,1,602,602,True,False,100000
18720,Magical_Booster,Magical Booster,Magical Booster,¸ÅÁöÄÃºÎ½ºÅÍ,jRO,regional_resource_reused,"5864,19126,19241,20311","5864,19126,19241,20311",Headgear,Armor,,Head_Mid,30,0,0,0,873,873,False,False,100000
5931,Niflheim_Bunny_Hat,Niflheim Bunny Hat,Nifleheim Bunny Hat,´ÏÇÃÇìÀÓ¹ö´ÏÇÞ,jRO,regional_resource_reused,20398,20398,Headgear,Armor,,Head_Top,30,0,1,1,1285,1285,True,False,100000
5473,Forceps_Hairpin,Nipper Crab Hairpin,Crab Nipper Hat,Áý°Ô¹ß¸Ó¸®ÇÉ,jRO,regional_resource_reused,31061,31061,Headgear,Armor,,Head_Top,30,0,0,0,470,470,True,False,100000
5866,Red_Cherry_Blossom,Red Cherry Blossom,Crimson Cherry Blossom,ÀÔ¿¡¹«´Âº¢²É°¡Áö,jRO,regional_resource_reused,18677,18677,Headgear,Armor,,Head_Low,30,0,0,0,823,823,False,False,100000
5841,Shaman_Hat_,Shaman Hat,Shaman Hat,¹«¼ÓÀÎÀÇ¸ðÀÚ,idRO,regional_resource_reused,5665,5665,Headgear,Armor,,Head_Top,30,0,1,0,596,596,True,False,100000
5867,Hat_Of_Drowsy_Cat,Sleeping Cat,Sleeping Cat,ÀáÀÚ´Â°í¾çÀÌ¸ðÀÚ,jRO,regional_resource_reused,19739,19739,Headgear,Armor,,Head_Top,30,0,1,1,838,838,True,False,100000
18788,Starlight_Scope,Starlight Scope,Starlight Scope,¸Á¿ø°æ,jRO,regional_resource_reused,"2296,18772,19088,19734","1811,1812,2296,18772,19088,19734,20599",Headgear,Armor,,Head_Mid,30,0,0,0,83,83,False,False,100000
18852,D_Strawberry_Hat,Tasty Strawberry Hat,Tasty Strawberry Hat,¸ÀÀÖ´Âµþ±â¸ð,iRO,regional_resource_reused,19778,19778,Headgear,Armor,,Head_Top,30,0,0,0,968,968,True,False,100000
18853,D_Strawberry_Hat_,Tasty Strawberry Hat,Tasty Strawberry Hat,¸ÀÀÖ´Âµþ±â¸ð,iRO,regional_resource_reused,19778,19778,Headgear,Armor,,Head_Top,30,0,0,1,968,968,True,False,100000
18530,Tha_Despero_Mask,Thanatos Despero Mask,Thanatos Despero Mask,Å¸³ªÅä½ºÀÇÀý¸Á°¡¸é,jRO,regional_resource_reused,"19534,436001,436004","19534,436001,436004",Headgear,Armor,,"Head_Low,Head_Mid",30,0,0,0,693,693,False,False,100000
5789,Thanatos_Mal_Mask,Thanatos Mal Mask,Thanatos Odium Mask,Å¸³ªÅä½ºÀÇÁõ¿À°¡¸é,jRO,regional_resource_reused,"436002,436003","436002,436003",Headgear,Armor,,"Head_Low,Head_Mid",30,0,0,0,667,667,False,False,100000
18954,Rabbit_Head_Dress,White Rabbit Bonnet,White Rabbit Bonnet,·¹ºøÇìµåµå·¹½º,jRO,regional_resource_reused,20200,20200,Headgear,Armor,,Head_Top,30,0,1,1,1095,1095,True,False,100000
19108,Wild_Poring_Rider,Wild Poring Rider,Wild Poring Rider,¿ÍÀÏµåÆ÷¸µ¶óÀÌ´õ,jRO,regional_resource_reused,20458,20458,Headgear,Armor,,Head_Top,30,0,1,1,1422,1422,True,False,100000
5466,Wind_Milestone,Wind Milestone,Wind's Guide,¹Ù¶÷ÀÇÀÌÁ¤Ç¥,jRO,regional_resource_reused,19668,19668,Headgear,Armor,,Head_Top,30,0,1,1,463,463,True,False,100000
18725,Rabbit_Ear_Knit_Hat,Rabbit Ear Knitted Hat,Rabbit Knit Hat,Åä³¢±Í´ÏÆ®¸ðÀÚ,jRO,regional_resource_reused,19780,19780,Headgear,Armor,,Head_Top,33,0,1,1,867,867,True,False,100000
19028,Minions_Of_Devil,Devil's Servant,Devil's Minion,²¿¸¶µ¥ºô¸µ,jRO,regional_resource_reused,5912,5912,Headgear,Armor,,Head_Mid,40,0,0,0,1036,1036,False,False,100000
5465,Celestial_Hat,Hat Of Fortune,Hat of Fortune,ÇÏ´Ã¸ðÀÚ,jRO,regional_resource_reused,400305,400305,Headgear,Armor,,Head_Top,40,0,1,1,462,462,True,False,100000
18651,Ignis_Cap,Ignis Cap,Ignis Cap,ÀÌ±×´Ï½ºÄ¸,jRO,regional_resource_reused,"400022,400266","400022,400266",Headgear,Armor,,Head_Top,40,0,1,1,803,803,True,False,100000
19402,Many_StarsJ,Many Stars,Group of Stars,ManyStars,jRO,regional_resource_reused,31479,31479,Headgear,Armor,,Head_Low,40,0,0,0,1729,1729,False,False,100000
5932,Heaven_Cage,Paradise Bird Cage,Bird Cage of Paradise,³«¿øÀÇ»õÀå,jRO,regional_resource_reused,20482,20482,Headgear,Armor,,Head_Top,40,0,1,1,1286,1286,True,False,100000
18565,St_Pat_Hat,St Patrick's Hat,St Patrick's Hat,·¹ÇÁ¸®ÄÁÀÇ¸ðÀÚ,iRO,regional_resource_reused,"19338,20085","19338,20085",Headgear,Armor,,Head_Top,40,0,1,1,735,735,True,False,100000
5615,F_Pair_Of_Red_Ribbon_,F Pair Of Red Ribbon,Evolved Pair of Red Ribbon,¾çÂÊ±Í¹Ø¸®º»,iRO,regional_resource_reused,"5085,5221,18608,19889","5085,5221,18608,19889,480297",Headgear,Armor,,Head_Mid,45,0,0,0,169,169,False,False,100000
18933,Mechanical_Plant_Hat,Mechanical Plant Hat,Mechanical Plant Hat,±â°è½Ä¹°¸ðÀÚ,jRO,regional_resource_reused,20374,20374,Headgear,Armor,,Head_Top,45,0,1,1,1069,1069,True,False,100000
5790,Holy_Mom_Love,TM,Mother's Kindness,Æ®¶óÀÌ¾Þ±Û·éÄ¸,jRO,regional_resource_reused,5682,5682,Headgear,Armor,,"Head_Mid,Head_Top",45,0,1,1,610,610,True,False,100000
5986,Whikebain_Ears_,Wickebine's Black Cat Ears,Wickebine's Black Cat Ears,ÈÖÄÉ¹ÙÀÎÀÇ±Í,jRO,regional_resource_reused,"5360,19134,19643,400153","5360,19134,19643,400153",Headgear,Armor,,Head_Top,45,0,1,1,368,368,True,False,100000
18824,Mask_Of_Bankrupt,Bankruptcy Mask,Mask of Bankrupt,ÆÄ»êÀÚÀÇ°¡¸é,jRO,regional_resource_reused,20230,20230,Headgear,Armor,,"Head_Mid,Head_Low",49,0,1,0,936,936,False,False,100000
18756,Black_Shiba_Inu_Hat,Black Shiba Inu Hat,Black Shiba Inu Hat,°ËÀº½Ã¹ÙÀÌ´©¸ðÀÚ,jRO,regional_resource_reused,20496,20496,Headgear,Armor,,Head_Top,50,0,1,1,894,894,True,False,100000
18895,Celestial_Dark_Flame,Celestial Dark Flame,Celestial Dark Flame,Ãµ»óÀÇ¾îµÒÈ­¿°,iRO,regional_resource_reused,5936,5936,Headgear,Armor,,Head_Mid,50,0,0,0,1008,1008,False,False,100000
18784,Elder_Devil_Horn,Elder Devil Horn,Elder Devil Horns,°í´ëÀÎÀÇ»Ô,jRO,regional_resource_reused,"18595,19568","18595,19568",Headgear,Armor,,Head_Top,50,0,1,1,757,757,True,False,100000
19019,Elemental_Crown,Elemental Crown,Elemental Crown,Á¤·ÉÀÇ¿Õ°ü,jRO,regional_resource_reused,"19177,19178","19177,19178",Headgear,Armor,,Head_Top,50,0,1,1,1219,1219,True,False,100000
5470,Eyes_Of_Darkness,Eye Of Darkness,Darkness Eyes,´ÙÅ©´Ï½º¾ÆÀÌÁî,jRO,regional_resource_reused,19877,19877,Headgear,Armor,,Head_Mid,50,0,0,0,467,467,False,False,100000
5643,F_Crescent_Helm,F Crescent Helm,Crescent Helm,ÃÊ½Â´ÞÅõ±¸,iRO,regional_resource_reused,"5142,19555","5142,19555,480430",Headgear,Armor,,"Head_Mid,Head_Top",50,0,0,0,213,213,True,False,100000
5635,F_Dragon_Skull,F Dragon Skull,Dragon Skull,¿ëÀÇÇØ°ñ,iRO,regional_resource_reused,5292,5292,Headgear,Armor,,Head_Top,50,0,0,0,319,319,True,False,100000
5616,F_Fish_On_Head_,F Fish On Head,Evolved Blue Fish,»ý¼±¸ðÀÚ,iRO,regional_resource_reused,"5065,5222,6049,6451,20157","5065,5222,20157,480236",Headgear,Armor,,Head_Top,50,0,0,0,149,149,True,False,100000
5644,F_Tiger_Mask,F Tiger Mask,Tiger Mask,Å¸ÀÌ°Å¸¶½ºÅ©,iRO,regional_resource_reused,5098,5098,Headgear,Armor,,"Head_Mid,Head_Top",50,0,0,0,181,181,False,False,100000
18787,Goal_Tender_Mask,Goal Tender Mask,Goaltender Mask,ÇÏÅ°¸¶½ºÅ©,jRO,regional_resource_reused,5314,5314,Headgear,Armor,,"Head_Low,Head_Mid",50,0,0,0,336,336,False,False,100000
5471,Hairband_Of_Reginleif,Hairband Of Reginleif,Reginleif's Wings,·¹±ä·¹ÀÌºêÀÇ³¯°³,jRO,regional_resource_reused,19539,19539,Headgear,Armor,,Head_Mid,50,0,0,0,468,468,False,False,100000
5602,Jaguar_Hat_J,Jaguar Hat J,Jaguar Face,Àç±Ô¾î¸ðÀÚ,jRO,regional_resource_reused,"5539,19562","5539,19562",Headgear,Armor,,"Head_Low,Head_Mid",50,0,1,0,530,530,False,False,100000
18860,Preschool_Hat,Kindergartener's Hat,Kindergarten Hat,À¯Ä¡¿ø»ýÀÇ¸ðÀÚ,jRO,regional_resource_reused,20281,20281,Headgear,Armor,,Head_Top,50,0,1,1,977,977,True,False,100000
18564,Love_Piece,Love Piece,Fragment of Love,»ç¶ûÀÇÁ¶°¢,jRO,regional_resource_reused,"20022,1000232",20022,Headgear,Armor,,Head_Low,50,0,0,0,734,734,False,False,100000
18521,Lucky_Clover,Lucky Clover,Lucky Clover,ÀÔ¿¡¹®³×ÀÙÅ¬·Î¹ö,jRO,regional_resource_reused,"5596,19713","5596,19713",Headgear,Armor,,Head_Low,50,0,0,0,571,571,False,False,100000
18700,Rabbit_Ribbon,Rabbit Ribbon,Rabbit Ribbon Hat,Åä³¢¸®º»¸ðÀÚ,iRO,regional_resource_reused,31092,31092,Headgear,Armor,,Head_Top,50,0,1,1,845,845,True,False,100000
18581,Red_Tiger_Mask,Red Tiger Mask,Red Tiger Mask,»¡°£Å¸ÀÌ°Å¸¶½ºÅ©,iRO,regional_resource_reused,400185,400185,Headgear,Armor,,"Head_Mid,Head_Top",50,0,0,0,747,747,False,False,100000
18783,Rose_Crown,Rose Crown,Rose Corolla,Ã»³ª¶ó¸Ó¸®Àå½Ä,jRO,regional_resource_reused,"5609,19565","5609,19565",Headgear,Armor,,Head_Top,50,0,1,1,583,583,True,False,100000
5970,RuneHelm,Rune Helm,Rune Helm,·éÇï¸§,jRO,regional_resource_reused,"31160,400178,400179","31160,400178,400179",Headgear,Armor,,Head_Top,50,0,1,1,1361,1361,True,False,100000
18690,Sirt_Evil_Eye,Sirt Evil Eye,Sirt Evil Eye,·Îº¸¾ÆÀÌ,jRO,regional_resource_reused,"5325,19086,20145","5325,19086,20145",Headgear,Armor,,Head_Mid,50,0,0,0,345,345,False,False,100000
19020,Survive_Circlet,Survivor's Circlet,Circlet of Survival,¼­¹ÙÀÌ¹ú¼­Å¬¸´,jRO,regional_resource_reused,"19266,400154","19266,400154",Headgear,Armor,,Head_Top,50,0,1,1,1220,1220,True,False,100000
19139,SurviveOrb,Survivor's Orb,Orbs of Survival,¼­¹ÙÀÌ¹ú¿Àºê,jRO,regional_resource_reused,"19267,420066","19267,420066",Headgear,Armor,,Head_Low,50,0,0,0,1488,1488,False,False,100000
18865,Sword_Master_Crown,Sword Master Crown,Sword Saint Crown,°Ë¼ºÀÇ¿Õ°ü,jRO,regional_resource_reused,20036,20036,Headgear,Armor,,Head_Top,50,0,1,1,981,981,True,False,100000
18759,Stretched_Nose_M,Wood Goblin's Nose,Wood Goblin's Nose,´Ã¾î³­ÄÚ,jRO,regional_resource_reused,18567,18567,Headgear,Armor,,Head_Mid,50,0,0,0,737,737,False,False,100000
18861,Zaha_Doll_Hat_J,Zaha Doll Hat,Zaha Doll Hat,ÀÚÇÏÀÎÇü¸ðÀÚ,jRO,regional_resource_reused,"5464,400246","5464,400246",Headgear,Armor,,Head_Top,50,0,1,1,461,461,True,False,100000
19043,Goibne's_Helmet_S,Goibne's Helm,Goibne's Helm,°Ôºê³×ÀÌÅõ±¸,jRO,regional_resource_reused,5128,"5128,19366",Headgear,Armor,,Head_Top,54,0,1,1,258,258,True,False,100000
5095,Orc_Hero_Helm_,Helmet of Orc Hero,Helmet of Orc Hero,¿ÀÅ©È÷¾î·ÎÅõ±¸,Unknown,regional_resource_reused,"5094,5224,5327",480320,Headgear,Armor,,"Head_Mid,Head_Top",55,0,1,1,179,179,True,False,100000
5889,L_Orc_Hero_Helm_,Large Orc Hero Helm,Large Orc Hero Helm,´ëÇü¿ÀÅ©È÷¾î·ÎÅõ±¸,jRO,regional_resource_reused,"5375,31205","5375,31205",Headgear,Armor,,"Head_Top,Head_Mid",55,0,1,1,381,381,True,False,100000
19159,Barrel_Helm,Barrel Helm,Barrel Helm,¹è·²Çï¸§,jRO,regional_resource_reused,31409,31409,Headgear,Armor,,"Head_Low,Head_Mid,Head_Top",60,0,1,1,1498,1498,True,False,100000
18667,Cat_Lace_Hairband,Cat Lace Hairband,Cat Lace Hairband,°í¾çÀÌ·¹ÀÌ½º¸Ó¸®¶ì,jRO,regional_resource_reused,19242,19242,Headgear,Armor,,Head_Top,60,0,1,1,816,816,False,False,100000
5655,Dark_Snake_Lord_Hat_J,Evil Snake Lord Hat,Dark Snake Lord Hat,Èæ»ç¿ÕÀÇ¸ðÀÚ,jRO,regional_resource_reused,5364,5364,Headgear,Armor,,Head_Top,60,0,0,0,372,372,True,False,100000
5873,Helmet_Of_Siegfried,Helmet Of Siegfried,Helmet of Siegfried,ÁöÅ©ÇÁ¸®Æ®ÀÇÅõ±¸,iRO,regional_resource_reused,15905,15905,Headgear,Armor,,Head_Top,60,0,1,0,1055,1055,True,False,100000
5607,Lyria_Doll_Hat,Lyria Doll Hat,Lyria Doll Hat,¸®¸®¾ÆÀÎÇü¸ðÀÚ,jRO,regional_resource_reused,"19096,20371","19096,20371",Headgear,Armor,,Head_Top,60,0,1,1,581,581,False,False,100000
19107,Mad_Hatter,Mad Hatter,Mad Hatter,¸ÅµåÇØÅÍ,jRO,regional_resource_reused,31088,31088,Headgear,Armor,,"Head_Top,Head_Low",60,0,1,1,1421,1421,True,False,100000
5938,Octopus_Hat_J,Octopus Hat,Octopus Hat,¹®¾î¸ðÀÚ,jRO,regional_resource_reused,5554,5554,Headgear,Armor,,Head_Top,60,0,1,1,538,538,True,False,100000
15166,Necklace_Rosary,Rosary Necklace,Rosario Necklace,·ÎÀÚ¸®¿À¸ñ°ÉÀÌ,jRO,regional_resource_reused,19244,19244,Headgear,Armor,,Head_Low,60,0,0,0,1471,1471,False,False,100000
5831,Woe_Big_Sis_Ribbon,Woe Big Sis Ribbon,Siege Big Ribbon,¿Õ¸®º»,iRO,regional_resource_reused,"2244,5348,19847,25086","2244,5348,19847",Headgear,Armor,,Head_Top,60,0,0,0,28,28,True,False,100000
5836,Woe_Boys_Cap,Woe Boys Cap,Siege Boy's Cap,ÇÐ»ý¸ð,iRO,regional_resource_reused,"5016,5349,5492,19310,19545","5016,5349,5492,19310,19545,26111,26155,26164",Headgear,Armor,,Head_Top,60,0,0,0,102,102,True,False,100000
5834,Woe_Crown,Woe Crown,Siege Crown,Å©¶ó¿î,iRO,regional_resource_reused,"2235,5165,19630","2235,5165,13412,19630,20545,20955",Headgear,Armor,,Head_Top,60,0,0,0,45,45,True,False,100000
5833,Woe_Picnic_Hat,Woe Picnic Hat,Siege Sunday Hat,³ªµéÀÌ¸ðÀÚ,iRO,regional_resource_reused,"5032,7911,20348","5032,20348,480130",Headgear,Armor,,Head_Top,60,0,0,0,117,117,True,False,100000
5830,Woe_Sahkkat,Woe Sahkkat,Siege Sakkat,»ñ°«,iRO,regional_resource_reused,"2280,5267,5806,19639","1529,2280,5267,5806,16065,19639,20590",Headgear,Armor,,Head_Top,60,0,0,0,67,67,True,False,100000
5835,Woe_Tiara,Woe Tiara,Siege Tiara,Æ¼¾Æ¶ó,iRO,regional_resource_reused,"2234,5164,19629","2234,5164,13157,13158,13159,13172,13177,13182",Headgear,Armor,,Head_Top,60,0,0,0,19,19,True,False,100000
5832,Woe_Vane_Hairpin,Woe Vane Hairpin,Siege Vane Hairpin,Ç³Â÷ºñ³à,iRO,regional_resource_reused,5285,5285,Headgear,Armor,,Head_Top,60,0,0,0,313,313,True,False,100000
19044,Morrigane's_Helm_S,Morrigane's Helm,Morrigan's Helm,¸ð¸®¾Æ³×Çï¸§,jRO,regional_resource_reused,"5127,19784","5127,19784,400053",Headgear,Armor,,Head_Top,61,0,1,1,257,257,True,False,100000
5626,F_White_Deviruchi_Cap,F White Deviruchi Cap,Gray Deviruchi Hat,Èò»ö»õ³¢¾Ç¸¶¸ðÀÚ,iRO,regional_resource_reused,5228,5228,Headgear,Armor,,Head_Top,64,0,0,0,272,272,True,False,100000
5973,Ancient_Elven_Ear_J,Ancient Elven Ear,Ancient Elven Ears,°í´ë¿äÁ¤ÀÇ±Í,jRO,regional_resource_reused,5786,5786,Headgear,Armor,,Head_Mid,70,0,0,0,665,665,False,False,100000
18504,Anubis_Helm_J,Anubis Helm J,Anubis Helm,¾Æ´©ºñ½ºÅõ±¸,jRO,regional_resource_reused,"5490,19180","5490,19180",Headgear,Armor,,"Head_Low,Head_Mid,Head_Top",70,0,0,0,485,485,False,False,100000
18868,Assassin_Skull_Mask,Assassin's Skull Mask,Assassin Skull Mask,¾Ï»ìÀÚÇØ°ñ°¡¸é,jRO,regional_resource_reused,31118,31118,Headgear,Armor,,"Head_Low,Head_Mid",70,0,0,0,984,984,False,False,100000
18938,Astro_Circle,Astro Circle,Astro Circle,ÃµÃ¼¼­Å¬,jRO,regional_resource_reused,31433,31433,Headgear,Armor,,Head_Top,70,0,0,1,1073,1073,True,False,100000
5653,Darkness_Helm_J,Darkness Helm,Darkness Helm,´ÙÅ©³×½ºÇï¸§,jRO,regional_resource_reused,"5373,19721",19721,Headgear,Armor,,Head_Top,70,0,1,1,586,586,True,False,100000
19499,FortunetellinSealed,Fortunetelling Sealed,Eight Trigrams Seal,FortunetellinSealed,jRO,regional_resource_reused,31735,31735,Headgear,Armor,,Head_Low,70,0,0,0,1901,1901,False,False,100000
5918,Gambler_Seal,Gambler's Seal,Gambler's Seal,°·ºí·¯ÀÇ¾Á,jRO,regional_resource_reused,"410232,410233","410232,410233",Headgear,Armor,,Head_Mid,70,0,0,0,1202,1202,False,False,100000
18891,Husky_Hat,Husky Hat,Husky Hat,Çã½ºÅ°¸ðÀÚ,iRO,regional_resource_reused,20227,20227,Headgear,Armor,,Head_Top,70,0,1,1,1016,1016,True,False,100000
18948,Mask_Of_Orochimaru,Orochimaru's Mask,Orochimaru's Mask,¿À·ÎÄ¡¸¶·çÀÇ¸¶½ºÅ©,jRO,regional_resource_reused,420031,420031,Headgear,Armor,,Head_Low,70,0,0,0,1089,1089,False,False,100000
18894,Rainbow_Star,Rainbow Star,Rainbow Star,¹«Áö°³½ºÅ¸,jRO,regional_resource_reused,31534,31534,Headgear,Armor,,Head_Mid,70,0,0,0,1019,1019,False,False,100000
19138,SeraphimCoronet,Seraphim Coronet,Seraphim Coronet,Ä¡Ãµ»çÀÇÈ­°ü,jRO,regional_resource_reused,31416,31416,Headgear,Armor,,Head_Mid,70,0,0,0,1487,1487,False,False,100000
19114,Sting_Silk_Ribbon,Sting Silk Ribbon,Sting Silk Ribbon,½ºÆÃ½ÇÅ©¸®º»,jRO,regional_resource_reused,31448,31448,Headgear,Armor,,Head_Top,70,0,1,1,1457,1457,True,False,100000
5978,Toy_Syringe,Toy Syringe,Toy Syringe,ÀÔ¿¡¹«´ÂÁÖ»ç±â,jRO,regional_resource_reused,19240,19240,Headgear,Armor,,Head_Low,70,0,0,0,842,842,False,False,100000
19109,Valhalla_Idol,Valhalla Idol,Valhalla Idol,¹ßÇÒ¶ó¾ÆÀÌµ¹,jRO,regional_resource_reused,20459,20459,Headgear,Armor,,Head_Mid,70,0,0,0,1423,1423,False,False,100000
19110,Valhalla_Idol_,Valhalla Idol,Valhalla Idol,¹ßÇÒ¶ó¾ÆÀÌµ¹,jRO,regional_resource_reused,20459,20459,Headgear,Armor,,Head_Mid,70,0,1,1,1423,1423,False,False,100000
420006,Vassalage_Necklace,Vassalage Necklace,Collar of Servitude,Vassalage_Necklace,jRO,regional_resource_reused,420076,420076,Headgear,Armor,,Head_Low,70,0,0,0,2018,2018,False,False,100000
5839,Woe_Blush,Woe Blush,Siege Blush,¹ß±×·¹,iRO,regional_resource_reused,"5040,5800,18607,19550","5040,5800,18607,19550,480169",Headgear,Armor,,Head_Mid,70,0,0,0,125,125,False,False,100000
5840,Woe_Elven_Ears,Woe Elven Ears,Siege Elven Ears,¿äÁ¤ÀÇ±Í,iRO,regional_resource_reused,"2286,2686,5244,5245,5250,5251,18507,19551","1701,1702,1703,1704,1705,1706,1707,1708",Headgear,Armor,,Head_Mid,70,0,0,0,73,73,False,False,100000
5838,Woe_Fin_Helm,Woe Fin Helm,Siege Fin Helm,ÇÉÇï¸§,iRO,regional_resource_reused,"5014,18773,19735","1681,1683,1684,1685,1686,1687,1690,1691",Headgear,Armor,,Head_Mid,70,0,0,0,100,100,False,False,100000
5837,Woe_Sunglass,Woe Sunglass,Siege Shades,¼±±Û·¡½º,iRO,regional_resource_reused,"2201,2202,5154,18557,19504,19830","1800,1815,1818,1819,1820,1821,1822,1823",Headgear,Armor,,Head_Mid,70,0,0,0,12,12,False,False,100000
18985,Falconer_Flute,Falconer Flute,Falconer Flute,¸ÅºÎ¸®ÀÇÇÇ¸®,jRO,regional_resource_reused,420030,420030,Headgear,Armor,,Head_Low,75,0,0,0,1143,1143,False,False,100000
5972,Chatty_Parrot,Chatty Parrot,Talking Parrot,Áñ°Å¿î¾Þ¹«»õ,jRO,regional_resource_reused,31134,31134,Headgear,Armor,,Head_Low,80,0,0,0,1116,1116,False,False,100000
5933,Crow_Tengu_Mask,Crow Tengu Mask,Crow Tengu Mask,±î¸¶±ÍÃµ±¸ÀÇ°¡¸é,jRO,regional_resource_reused,20399,20399,Headgear,Armor,,Head_Mid,80,0,0,0,1287,1287,False,False,100000
19101,Glastheim_Onlooker,Glast Heim Spectator,Glastheim Observer,ÀèÄ³½½¹èÆ®,jRO,regional_resource_reused,20034,20034,Headgear,Armor,,Head_Low,80,0,0,0,1041,1041,False,False,100000
19306,Heart_Card_In_Mouth,Heart Card in Mouth,Heart Card in Mouth,Heart_Card_In_Mouth,jRO,regional_resource_reused,420210,420210,Headgear,Armor,,Head_Low,80,0,0,0,1679,1679,False,False,100000
18657,Pegasus_Wing_Ears,Pegasus Wing Ears,Pegasus Wing Ears,»çÀÌ±×·éÀÇ³¯°³,jRO,regional_resource_reused,"5592,19052,19085","5592,19052,19085",Headgear,Armor,,Head_Mid,80,0,0,0,568,568,False,False,100000
19246,Royalguard_Necklace,Royal Guard Necklace,Royal Guard Necklace,Royalguard_Necklace,jRO,regional_resource_reused,31559,31559,Headgear,Armor,,Head_Low,80,0,0,0,1629,1629,False,False,100000
18965,Shaving_Foam,Shaving Foam,Shaving Foam,½¦ÀÌºùÆû,jRO,regional_resource_reused,31162,31162,Headgear,Armor,,Head_Low,80,0,0,0,1129,1129,False,False,100000
19299,Tree_Of_Sprout_JP,Tree Sprout,Giant Tree's Young Leaves,ÀÔ¿¡¹«´Â½Ä¹°ÁÙ±â,jRO,regional_resource_reused,"420017,420018,420019,420020,420021,420022","420017,420018,420019,420020,420021,420022",Headgear,Armor,,Head_Low,80,0,0,0,848,848,False,False,100000
18652,Vanargand_Helm,Vanargandr Helm,Vanargand Helm,¹Ù³ª¸£°£µåÀÇÅõ±¸,jRO,regional_resource_reused,19884,19884,Headgear,Armor,,Head_Top,80,0,1,1,804,804,True,False,100000
18940,10_Gallon_Hat_Of_Flame,10 Gallon Hat Of Flame,Flaming Ten-gallon Hat,ºÒ²ÉÀÇÅÙ°Ö·ÐÇÞ,jRO,regional_resource_reused,19934,19934,Headgear,Armor,,Head_Top,90,0,0,1,1075,1075,True,False,100000
19326,Book_of_Soyga,Book of Soyga,Book of Soyga,¹®ÀÚÃ¥¸ðÀÚ,jRO,regional_resource_reused,"5422,5827","5422,5827",Headgear,Armor,,Head_Top,90,0,1,1,423,423,True,False,100000
19381,Protect_cloth,Cloth of Protection,Protect Cloth,Protect_cloth,jRO,regional_resource_reused,31625,31625,Headgear,Armor,,Head_Low,90,0,0,0,1761,1761,False,False,100000
19173,Luwmin_Ice,Floating Ice,Floating Ice,ºÎÀ¯ÇÏ´Â¾óÀ½,jRO,regional_resource_reused,31432,31432,Headgear,Armor,,Head_Low,90,0,0,0,1562,1562,False,False,100000
19174,Flying_Drone,Flying Drone,Small Scouting Machine,¼ÒÇüÁ¤Âû±â,jRO,regional_resource_reused,31463,31463,Headgear,Armor,,Head_Mid,90,0,0,0,1561,1561,False,False,100000
18942,Knit_Cap_Of_Water,Knit Cap of Water,Knit Cap of Water,¹°ÀÇ´ÏÆ®Ä¸,jRO,regional_resource_reused,19936,19936,Headgear,Armor,,Head_Top,90,0,1,1,1077,1077,True,False,100000
19274,OpenAir_Headset,Open Air Headset,Open Air Headset,OpenAir_Headset,jRO,regional_resource_reused,31569,31569,Headgear,Armor,,Head_Low,90,0,0,0,1655,1655,False,False,100000
18943,Silk_Hat_Of_Earth,Silk Hat of Earth,Silk Hat of Earth,´ëÁöÀÇ½ÇÅ©ÇÞ,jRO,regional_resource_reused,19937,19937,Headgear,Armor,,Head_Top,90,0,1,1,1078,1078,True,False,100000
19433,ResonateTaego_TW,Ancient Resonance,Ancient Resonance,ResonateTaego,twRO,regional_resource_reused,31721,31721,Headgear,Armor,,Head_Top,99,0,1,0,1823,1823,True,False,100000
19444,Star_Eyepatch_JP_,Star Eyepatch,Star Eyepatch,º°¸ð¾ç¾È´ë,jRO,regional_resource_reused,410170,410170,Headgear,Armor,,Head_Mid,99,0,1,1,800,800,False,False,100000
5898,Autumn_Headband,Autumn Headband,Autumn Headband,°¡À»¸Ó¸®¶ì,iRO,regional_resource_reused,31606,31606,Headgear,Armor,,Head_Top,100,0,1,1,1119,1119,True,False,200000
420182,Book_of_Sorcery,Book of Sorcery,Book of Sorcery,Book_of_Sorcery,jRO,regional_resource_reused,420344,420344,Headgear,Armor,,Head_Low,100,0,0,0,2327,2327,False,False,200000
19350,Carrot_In_Mouth_J,Carrot In Mouth,Carrot in the Mouth,ÀÔ¿¡¹«´ÂÈ«´ç¹«,jRO,regional_resource_reused,"19239,420081","19239,420081",Headgear,Armor,,Head_Low,100,0,0,0,829,829,False,False,200000
410345,Clown_Smiling_,Clown Smiling,Smiling Eyes,C_Smiling_Eyes,iRO,regional_resource_reused,31699,31699,Headgear,Armor,,Head_Mid,100,0,1,1,1880,1880,False,False,200000
