Id,AegisName,Name,Category,Reason
20854,Medical_Cape,Medical Cape,Garments,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Medical_Cape)"
20857,VeilCoyote,Sniping Veil,Garments,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=VeilCoyote)"
20860,BattleSurcoat,Battle Surcoat,Garments,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=BattleSurcoat)"
20863,MenblattWing,Menblatt Wing Manteau,Garments,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=MenblattWing)"
20922,Leviathan_muffler,Leviathan Muffler,Garments,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Leviathan_muffler)"
20925,Commander_manteau_J,Commander Manteau,Garments,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Commander_manteau_J)"
20931,Rainbow_Scarf_Jp,Prism Rangers Scarf,Garments,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Rainbow_Scarf_Jp)"
20932,Old_Moc_Shawl,Old Morocc Shawl,Garments,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Old_Moc_Shawl)"
20941,Phoenix_Muffler,Phoenix Muffler,Garments,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Phoenix_Muffler)"
20942,Manteau_Of_Guardsman,Manteau Of Guardsman,Garments,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Manteau_Of_Guardsman)"
20949,Skin_Of_Ladon_J,Skin of Ladon,Garments,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Skin_Of_Ladon)"
20969,Rainbow_Muffler_Jp,Rainbow Muffler,Garments,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Rainbow_Muffler_Jp)"
20991,Fairy_Of_Eden,Fairy of Eden,Garments,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Fairy_Of_Eden)"
20993,Avoidance_Cape,Avoidance Cape,Garments,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Avoidance_Cape)"
21027,Mirage_Claymore,Mirage Claymore,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=¹Ì¶óÁêÅ¬·¹ÀÌ¸ð¾î)"
21031,Neev_Claymore,Neev Claymore,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Neev_Claymore)"
21046,Variant_Claymore,Abyss Claymore,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=µ¥¸óÅ¬·¹ÀÌ¸ð¾î)"
22019,Immuned_Boots,Immune Boots,Shoes,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=ÀÌ¹ÃµåºÎÃ÷)"
22038,Shoes_Of_Hope,Desired Shoes,Shoes,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Èñ¸ÁÀÇµ¡½Å)"
22064,Thorny_Shoes,Thorny Shoes,Shoes,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=°¡½Ã½Å¹ß)"
22066,Esprit_Shoes,Esprit Shoes,Shoes,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=¿¡½ºÇÁ¸®½´Áî)"
22068,Santa's_Shoes,Louise's Red Boots,Shoes,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=·çÀÌÁ¦ÀÇºÓÀº±¸µÎ)"
22070,Applause_Sandal,Old Applause Sandals,Shoes,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=´õ·¯¿öÁø»÷µé)"
22071,Applause_Sandal_,Applause Sandal,Shoes,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=¾îÇÁ·ÎÁî»÷µé)"
22072,Hikingboots,Climbing Shoes,Shoes,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=µî»êÈ­)"
22082,Polyhedron_Shoes,Polyhedron Shoes,Shoes,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=ºÎµîº¯´Ù¸éÃ¼½´Áî)"
22103,Excelion_Leg,Excelion Leg,Shoes,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=¿¢¼¿¸®¿Â·¹±×)"
22104,Pororoca_Shoes,Pororoca Shoes,Shoes,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Æ÷·Î·ÎÄ«½´Áî)"
22120,Shoes_Of_Punishment,Shoes of Punishment,Shoes,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Â¡¹úÀÇ½´Áî)"
22129,ShoesOfHero,Hero's Shoes,Shoes,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=¿ëÀÚÀÇ½´Áî)"
22134,Enforcer_Shoes,Enforcer Shoes,Shoes,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Enforcer_Shoes)"
22138,Demonist_Shoes,Devil Worshipper Shoes,Shoes,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Demonist_Shoes)"
22140,Elvira_Boots,Elvira Boots,Shoes,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=¿¤ºñ¾ÆºÎÃ÷)"
22145,TenguShoes,Tengu's Shoes,Shoes,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=TenguShoes)"
22170,Shoes_Of_Servival,Survivor's Shoes,Shoes,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Shoes_Of_Servival)"
22172,Gray_Wing_Boots,Gray Wing Boots,Shoes,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Gray_Wing_Boots)"
22174,Scaraba_High_Heels,Scaraba High Heels,Shoes,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Scaraba_High_Heels)"
22178,Anony_Sm_Shoes,Nameless Swordsman's Boots,Shoes,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Anony_Sm_Shoes)"
22189,Shoes_Of_Pilgrim,Pilgrim Shoes,Shoes,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Shoes_Of_Pilgrim)"
22195,Booster_shoes,Booster Shoes,Shoes,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Booster_shoes)"
22198,Traveler_Shoes,Traveler Shoes,Shoes,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Traveler_Shoes)"
22203,Space_shoes_JP,Special Environment Boots,Shoes,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Space_shoes_JP)"
22207,Imperial_Boots,Imperial Boots,Shoes,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Imperial_Boots)"
22210,Fluffy_FishShoes_J,Fluffy Fish Shoes,Shoes,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Fluffy_FishShoes)"
22212,Hollow_Shoes,Hollow Shoes,Shoes,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Hollow_Shoes)"
22214,Authority_Sandals,Authority Sandals,Shoes,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Authority_Sandals)"
22234,FrontiaBoots,Frontier Boots,Shoes,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=FrontiaBoots)"
22243,Mamaragan,Mamaragan,Shoes,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Mamaragan)"
26005,Mirage_Lance,Mirage Lance,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=¹Ì¶óÁê·£½º)"
26008,Neev_Glaive,Neev Glaive,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Neev_Glaive)"
26021,Variant_Lance,Abyss Lance,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=µ¥¸ó·£½º)"
26102,UnrivaledStaff,Unrivaled Staff,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=¹«½ÖÀå)"
26144,Mirage_Foxtail,Mirage Foxtail,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Mirage_Foxtail)"
26149,Variant_Wand,Abyss Wand,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=µ¥¸ó¿Ïµå)"
26150,Variant_Foxtail,Abyss Foxtail,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=µ¥¸óÆø½ºÅ×ÀÏ)"
26152,Staff_Of_Puffy_jp,Staff of Puffy,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Staff_Of_Puffy_jp)"
26163,Rainbow_Foxtail,Rainbow Foxtail,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Rainbow_Foxtail)"
26201,Diva_Blade_Whip,Diva Blade Whip,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=ºû³ª´ÂÃ¤Âï)"
28005,Ru_Blue_Katar,Blue Katar,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=¼­´ÃÇÑÄ«Å¸¸£)"
28014,Kings_Double_Edge,Old King's Double Edge,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=°í´ë¿ÕÀÇ½Ö³¯)"
28019,Mirage_Katar,Mirage Katar,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=¼­´ÃÇÑÄ«Å¸¸£)"
28026,Neev_Various_Jur,Neev Katar,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Neev_Various_Jur)"
28037,Variant_Katar,Abyss Katar,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=µ¥¸óÄ«Å¸¸£)"
28104,Ru_Gold_Axe_M,Ru Gold Axe M,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=ºû³ª´Â¾ç³¯µµ³¢)"
28117,Diva_Twohand_Axe,Diva Twohand Axe,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=ºû³ª´Âµµ³¢)"
28118,Mirage_Twohand_Axe,Mirage Twohand Axe,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=¼­´ÃÇÑµµ³¢)"
28121,Neev_Guillotine,Neev Guillotine,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Neev_Guillotine)"
28122,Neev_Buster,Neev Buster,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Neev_Buster)"
28135,Variant_Twohand_Axe,Abyss Two Hand Axe,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=µ¥¸óÅõÇÚµå¿¢½º)"
28214,EXODUS_JOKER_XIII,Exodus Joker XIII,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=¿¢¼Ò´õ½ºÁÒÄ¿XIII)"
28227,Diva_Rifle,Diva Rifle,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=µð¹Ù¶óÀÌÇÃ)"
28228,Mirage_Rifle,Mirage Rifle,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=¹Ì¶óÁê¶óÀÌÇÃ)"
28229,Diva_Gatling_Gun,Diva Gatling Gun,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=µð¹Ù°³Æ²¸µ°Ç)"
28230,Mirage_Gatling_Gun,Mirage Gatling Gun,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=¹Ì¶óÁê°³Æ²¸µ°Ç)"
28232,Mirage_Launcher,Mirage Launcher,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=¹Ì¶óÁê±×·¹³×ÀÌµå°Ç)"
28233,Diva_Shotgun,Diva Shotgun,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=µð¹Ù¼¦°Ç)"
28234,Mirage_Shotgun,Mirage Shotgun,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=¹Ì¶óÁê¼¦°Ç)"
28249,Variant_Rifle,Abyss Rifle,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=µ¥¸ó¶óÀÌÇÃ)"
28250,Variant_Gatling_Gun,Abyss Gatling Gun,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=µ¥¸ó°³Æ²¸µ°Ç)"
28252,Variant_Launcher,Abyss Grenade Gun,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=µ¥¸ó±×·¹³×ÀÌµå°Ç)"
28300,Kotone_Of_Ninja,Shinobi Short Sword,Accessories,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=´ÑÀÚÀÇÄÚÅä³×)"
28301,Ball_Of_Huuma,Fuma's Jewel,Accessories,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Ç³¸¶ÀÇº¸ÁÖ)"
28312,Platinum_Ring,Platinum Ring,Accessories,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=ÇÃ·¡Æ¼³Ñ¸µ)"
28313,Operation_Glove,Operation Glove,Accessories,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=¼ö¼ú¿ëÀå°©)"
28319,Cauda_Daemonica,Cauda Daemonica,Accessories,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=Ä«¿ì´Ù´ÙÀÌ¸ð´ÏÄ«)"
28320,Assassin_Acc,Assassin's Despair,Accessories,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=¾Ï»ìÀÚÀÇÀý¸Á_¾Ç¼¼)"
28321,Falconer_Claw,Falconer Claw,Accessories,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=¸ÅºÎ¸®ÀÇ¹ßÅé)"
28322,Falconer_Glove,Falconer Glove,Accessories,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=¸ÅºÎ¸®ÀÇÀå°©)"
28323,Exorcist_Gloves,Divine Gloves,Accessories,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Åð¸¶ÀÇÀå°©)"
28340,A_Drop_Of_Heal,Recovery Drop,Accessories,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=È¸º¹µå·Ó)"
28342,Critical_Anklet,Critical Anklet,Accessories,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Å©¸®Æ¼ÄÃ¾ÞÅ¬·¿)"
28346,Star_Egg_Badge,Star Egg Badge,Accessories,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=º°¾Ë)"
28351,Whike_Black_Tail_S,Whike Black Tail,Accessories,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=ÈÖÄÉ¹ÙÀÎ°ËÀº²¿¸®)"
28352,VesperGear1,Vesper Gear 01,Accessories,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=º£½ºÆÛ±â¾î)"
28353,VesperGear2,Vesper Gear 02,Accessories,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=º£½ºÆÛ±â¾î)"
28357,VesperGear3,Vesper Gear 03,Accessories,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=º£½ºÆÛ±â¾î)"
28358,Cursed_Lucky_Clover,Cursed Lucky Clover,Accessories,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=ÀúÁÖÇà¿îÅ¬·Î¹ö)"
28359,VesperGear4,Vesper Gear 04,Accessories,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=º£½ºÆÛ±â¾î)"
28372,Imperial_Ring,Imperial Ring,Accessories,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=ÀÓÆä¸®¾ó¸µ)"
28377,Magical_Ring,Magical Ring,Accessories,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=¸ÅÁöÄÃ¸µ)"
28379,Shadow_Ring,Shadow Ring,Accessories,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=½¦µµ¿ì¸µ)"
28386,Fallen_Monk_Rosary,Fallen Monk Rosary,Accessories,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=ÆÄ°è½ÂÀÇ¿°ÁÖ)"
28394,King_of_Spirit_Ring,Spirit King's Ring,Accessories,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Á¤·É¿ÕÀÇ¹ÝÁö)"
28410,Sapphire_Wrist,Sapphire Wrist,Accessories,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=»çÆÄÀÌ¾î¸®½ºÆ®)"
28411,Emerald_Earring,Emerald Earrings,Accessories,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=¿¡¸Þ¶öµåÀÌ¾î¸µ)"
28427,Blue_4leaf_Necklace,Blue Clover Necklace,Accessories,"Regional unique identified resource has no non-regional reuse evidence (Server=bRO, Resource=ºí·ç³×ÀÙÅ¬·Î¹ö¸ñ°ÉÀÌ)"
28428,4SeasonsClover,Four Seasons Clover Necklace,Accessories,"Regional unique identified resource has no non-regional reuse evidence (Server=bRO, Resource=4°è³×ÀÙÅ¬·Î¹ö)"
28430,Archpriest_Ring,Arch Bishop Ring,Accessories,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=´ë»çÁ¦ÀÇ¹ÝÁö)"
28435,Secret_Scroll_Of_Ninja,Shinobi Secret Scroll,Accessories,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=´ÑÀÚÀÇºñÀü¼­)"
28436,Elvira_Pendant,Elvira Pendant,Accessories,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=¿¤ºñ¶óÆæ´øÆ®)"
28437,ArchPriest_Glove,Hibram's Gloves,Accessories,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=´ë½Å°üÀÇÀå°©)"
28438,Fairy_Leaf_Powder,Fairy Leaf Powder,Accessories,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Æä¾î¸®ÇÁÀÇ±â¸®°¡·ç)"
28484,Scarf_Of_Rebellion,Rebellion's Scarf,Accessories,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=¹Ý¿ªÀÚÀÇ½ºÄ«ÇÁ)"
28485,Shinobi's_Sash_H,Shinobi Sash H,Accessories,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=»ó±Þ´ÑÀÚÀÇÇã¸®¶ì)"
28491,Matagi_Swordaxe,Hunting Knife,Accessories,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=¸¶Å¸±âÀÇ°Ëµµ³¢)"
28492,Tip_Of_Thief_Vol1,Thieve's Guide Vol.1,Accessories,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=µµÀûÀÇÁ¶¾ðÁ¦1±Ç)"
28501,Horn_Of_Kirin,Kirin Horn,Accessories,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=±â¸°ÀÇ»Ô)"
28506,StormStone,Storm Stone,Accessories,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=¾÷Ç³¼®)"
28507,Glove_Of_Wizard,Magician's Gloves,Accessories,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=¸¶¼ú»çÀÇ±Û·¯ºê)"
28517,Ring_Of_The_Abyss_King,Abyss King Ring,Accessories,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=½É¿¬¿ÕÀÇ¹ÝÁö)"
28518,Cursed_Demon_Ring,Curse-Spell Ring,Accessories,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=ÀúÁÖ¹ÞÀº¾Ç¸¶ÀÇ¹ÝÁö)"
28519,So_Heon_Saber,Seohyun's Small Sword,Accessories,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=¼ÒÇöÀÇ¼ÒÅÂµµ)"
28521,Giant_Protection,Giant's Protection,Accessories,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Giant_Protection)"
28531,Glove_Of_Smith,Blacksmith's Gloves,Accessories,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Glove_Of_Smith)"
28533,ChemicalGlove,Chemical Glove,Accessories,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=ChemicalGlove)"
28551,Imperial_Glove,Imperial Glove,Accessories,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=ÀÓÆä¸®¾ó±Û·¯ºê)"
28552,Two_Dragon_Ring,Ring of Mad Flame & White Magic,Accessories,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=½Ö·æÀÇ¹ÝÁö)"
28560,YinYang_Talisman,Yin Yang Talisman,Accessories,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=YinYang_Talisman)"
28561,Ring_Of_Brave,Ring of Hero,Accessories,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Ring_Of_Brave)"
28565,Perverse_Demon_Mask,Perverse Demon Mask,Accessories,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Perverse_Demon_Mask)"
28573,Emerald_Ring,Emerald Ring,Accessories,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Emerald_Ring)"
28575,Verus_Core,Verus Core,Accessories,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Verus_Core)"
28594,Temporal_Ring,Temporal Ring,Accessories,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Temporal_Ring)"
28596,Toy_Ring,Toy Ring,Accessories,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Àå³­°¨¹ÝÁö)"
28598,Supplement_Part_Chip,Supplemental Chip,Accessories,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Supplement_Part_Chip)"
28600,Ru_Blue_Book,Blue Book,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=¼­´ÃÇÑÃ¥)"
28610,Mirage_Book,Mirage Book,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=¼­´ÃÇÑÃ¥)"
28627,Variant_Book,Abyss Book,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=µ¥¸óºÏ)"
28701,Ru_Gold_Knife,Ru Gold Knife,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=ºû³ª´Â³ªÀÌÇÁ)"
28702,Ru_Gold_Ashura,Ru Gold Ashura,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=ºû³ª´Â¾Æ½´¶ó)"
28708,Dagger_of_Trust,Thunder Sword,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=½Å·ÚÀÇ´Ü°Ë)"
28712,Kings_Eager,Sword of Ruin,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=°í´ë¿ÕÀÇ°¥¸Á)"
28713,Kings_Bless,Glory King Sword,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=°í´ë¿ÕÀÇÃàº¹)"
28715,UnrivaledDagger,Unrivaled Dagger,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=¹«½Ö°Ë)"
28717,Valkyrie_Knife,Valkyrie Knife,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=¹ßÅ°¸®³ªÀÌÇÁ)"
28720,Blue_Dagger,Blue Dagger,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=ÀÏº®°Ë)"
28723,Mirage_Dagger,Mirage Dagger,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=¼­´ÃÇÑ´ë°Å)"
28753,Variant_Dagger,Abyss Dagger,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=µ¥¸ó´ë°Å)"
28761,Scarlet_Athame,Scarlet Athame,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=ScarletAthame)"
28906,Shield_Of_Flame,Shield Of Flame,Shields,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=»ì¾ÆÀÖ´ÂºÒ²ÉÀÇ¹æÆÐ)"
28907,Shield_Of_Gust,Shield Of Gust,Shields,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=µ¹Ç³ÀÇ¹æÆÐ)"
28908,BIgShield_Of_Water,Shield Of Water,Shields,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=°Å´ëÇÑ¹°ÀÇ¹æÆÐ)"
28909,Shield_Of_Earth,Shield Of Earth,Shields,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=ÇüÅÂ¾ø´Â´ëÁöÀÇ¹æÆÐ)"
28910,Imuke_Upper_Shield,Imuke Upper Shield,Shields,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=ÀÌ¹«ÄÉÀÇ»ó¹Ú°©)"
28912,Rudo_Heart_Roll,Rudo's Rollpaper,Shields,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=·çµµÀÇÇÏÆ®·Ñ)"
28916,Gaia_Shield,Gaia Shield,Shields,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=°¡ÀÌ¾Æ½¯µå)"
28917,JP_Shield01_L,[Rental] Gaia Shield,Shields,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=°¡ÀÌ¾Æ½¯µå)"
28918,Shield_Of_Chaos,Shield of Chaos,Shields,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=È¥µ·ÀÇ¹æÆÐ)"
28921,Anemos_Shield,Anemos Shield,Shields,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Anemos_Shield)"
28927,Kings_Guard,King's Guard,Shields,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Å·½º°¡µå)"
28929,HappyShield,Happy Shield,Shields,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=HappyShield)"
28941,Excelion_Shield,Excelion Shield,Shields,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=¿¢¼¿¸®¿Â½¯µå)"
28943,Forbidden_Grimoire,Forbidden Spellbook,Shields,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=±Ý±âÀÇ¸¶µµ¼­)"
28948,Doram_Shield,Doram Shield,Shields,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Doram_Shield)"
28950,Variant_Shield,Abyss Shield,Shields,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=µ¥¸ó½Çµå)"
28951,Nero_Shield,Nero Shield,Shields,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Nero_Shield)"
28956,Jirant_Mirror,Witch Zilant's Mirror,Shields,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=Jirant_Mirror)"
28982,Shield_Of_Angel_TH,Shield of Angel,Shields,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=Jirant_Mirror)"
28984,Forbidden_Grimoire_TH,Forbidden Grimoire,Shields,"Regional unique identified resource has no non-regional reuse evidence (Server=iRO, Resource=±Ý±âÀÇ¸¶µµ¼­)"
32001,Diva_Spear,Diva Spear,Weapons,"Regional unique identified resource has no non-regional reuse evidence (Server=jRO, Resource=ºû³ª´ÂÃ¢)"
