Item ID,AegisName,English Name,Category,SubType,EquipLevelMin,Slots,NPC Route,Price
550091,F_Ein_1H_Foxtail,Flush Safety Foxtail,Weapons,Staff,250,2,Equipment Archive > Weapons > Lv 200+,2000000
550092,F_Ein_1HWAND,Flush Welding Wand,Weapons,Staff,250,2,Equipment Archive > Weapons > Lv 200+,2000000
550093,Soul_Harvest,Soul Harvest,Weapons,Staff,215,2,Equipment Archive > Weapons > Lv 200+,2000000
550094,Soul_Liberator,Soul Liberator,Weapons,Staff,215,2,Equipment Archive > Weapons > Lv 200+,2000000
550095,Ancient_Royal_Scepter,Ancient Royal Scepter,Weapons,Mace,100,1,Equipment Archive > Weapons > Lv 100-129,200000
550096,Hs_Wz_Wand,Herosria Wizardry Wand,Weapons,Staff,200,0,Equipment Archive > Weapons > Lv 200+,2000000
550097,Hs_Sa_Wand,Herosria Spell Wand,Weapons,Staff,200,0,Equipment Archive > Weapons > Lv 200+,2000000
550098,Hs_Pr_Holy_Wand,Herosria Holy Wand,Weapons,Staff,200,0,Equipment Archive > Weapons > Lv 200+,2000000
550099,Hs_Pr_Wand,Herosria Arc Wand,Weapons,Staff,200,0,Equipment Archive > Weapons > Lv 200+,2000000
550100,Hs_Sl_Stick,Herosria Soul Stick,Weapons,Staff,200,0,Equipment Archive > Weapons > Lv 200+,2000000
550101,Hs_Sl_Wand,Herosria Link Wand,Weapons,Staff,200,0,Equipment Archive > Weapons > Lv 200+,2000000
550102,Hs_Sl_Soul_Wand,Herosria Soul Wand,Weapons,Staff,200,0,Equipment Archive > Weapons > Lv 200+,2000000
550103,Hs_Su_Min_Puppy_Pool,Herosria Summoner Foxtail,Weapons,Staff,200,0,Equipment Archive > Weapons > Lv 200+,2000000
550104,Hs_Su_Puppy_Pool,Herosria Foxtail,Weapons,Staff,200,0,Equipment Archive > Weapons > Lv 200+,2000000
550105,Hs_Su_Puppy_Pool_Model,Herosria Foxtail Model,Weapons,Staff,200,0,Equipment Archive > Weapons > Lv 200+,2000000
550106,Hs_Nv_Rod,Herosria Basic Rod,Weapons,Staff,200,0,Equipment Archive > Weapons > Lv 200+,2000000
550107,Hs_Nv_Wand,Herosria Basic Wand,Weapons,Staff,200,0,Equipment Archive > Weapons > Lv 200+,2000000
550115,Darkness_Foxtail_Model,Darkness Foxtail Model,Weapons,Staff,215,2,Equipment Archive > Weapons > Lv 200+,2000000
550116,Lightforce_Foxtail_Wand,Lightforce Foxtail Wand,Weapons,Staff,215,2,Equipment Archive > Weapons > Lv 200+,2000000
550117,Mocadas_Rod,Muqaddas Baru,Weapons,Staff,250,2,Equipment Archive > Weapons > Lv 200+,2000000
550118,Mocadas_Foxtail,Muqaddas Sharman,Weapons,Staff,250,2,Equipment Archive > Weapons > Lv 200+,2000000
550119,Mocadas_Wand,Muqaddas Kharawasu,Weapons,Staff,250,2,Equipment Archive > Weapons > Lv 200+,2000000
550130,Dimen_CD_Rod,Dimensions Saint Rod,Weapons,Staff,250,2,Equipment Archive > Weapons > Lv 200+,2000000
550131,Dimen_SOA_Stick,Dimensions Soul Stick,Weapons,Staff,250,2,Equipment Archive > Weapons > Lv 200+,2000000
550132,Dimen_SOA_Rod,Dimensions Soul Rod,Weapons,Staff,250,2,Equipment Archive > Weapons > Lv 200+,2000000
550133,Dimen_HN_Rod,Dimensions Hyper Rod,Weapons,Staff,250,2,Equipment Archive > Weapons > Lv 200+,2000000
550134,Dimen_SH_Foxtail,Dimensions Spirit Foxtail,Weapons,Staff,250,2,Equipment Archive > Weapons > Lv 200+,2000000
550135,Dimen_SH_F_Model,Dimensions Spirit Foxtail Model,Weapons,Staff,250,2,Equipment Archive > Weapons > Lv 200+,2000000
550137,Encroached_Staff,Encroached Staff,Weapons,Staff,260,2,Equipment Archive > Weapons > Lv 200+,2000000
550141,SaintWand_Furious,Furious Saint Wand,Weapons,Staff,205,2,Equipment Archive > Weapons > Lv 200+,2000000
550142,Orcish_Wand_BR,Orc Scepter,Weapons,Staff,100,2,Equipment Archive > Weapons > Lv 100-129,200000
550143,Foxtail_Furious,Furious Foxtail,Weapons,Staff,205,2,Equipment Archive > Weapons > Lv 200+,2000000
550144,Setaria_Furious,Furious Foxtail Model,Weapons,Staff,205,2,Equipment Archive > Weapons > Lv 200+,2000000
550145,Soul_Furious,Furious Soul,Weapons,Staff,205,2,Equipment Archive > Weapons > Lv 200+,2000000
550146,SpiritStick_Furious,Furious Spirit Stick,Weapons,Staff,205,2,Equipment Archive > Weapons > Lv 200+,2000000
550148,Stick_Furious,Furious Stick,Weapons,Staff,205,2,Equipment Archive > Weapons > Lv 200+,2000000
550150,Specter_Furious,Furious Specter,Weapons,Staff,205,2,Equipment Archive > Weapons > Lv 200+,2000000
550152,Time_Gap_HN_Staff,Time Gap Hyper Staff,Weapons,Staff,250,2,Equipment Archive > Weapons > Lv 200+,2000000
550155,Time_Gap_SOA_Rod,Time Gap Soul Rod,Weapons,Staff,250,2,Equipment Archive > Weapons > Lv 200+,2000000
550156,Time_Gap_CD_Staff,Time Gap Saint Staff,Weapons,Staff,250,2,Equipment Archive > Weapons > Lv 200+,2000000
550159,Time_Gap_SH_Foxtail,Time Gap Spirit Foxtail,Weapons,Staff,250,2,Equipment Archive > Weapons > Lv 200+,2000000
550174,Encroached_Foxtail,Encroached Foxtail,Weapons,Staff,260,2,Equipment Archive > Weapons > Lv 200+,2000000
550176,Frontier_CD_Rod,Frontier Saint Lord,Weapons,Staff,265,2,Equipment Archive > Weapons > Lv 200+,2000000
550177,Frontier_HN_Rod,Frontier Hyper Lord,Weapons,Staff,265,2,Equipment Archive > Weapons > Lv 200+,2000000
550178,Frontier_SH_Foxtail,Frontier Spirit Foxtail,Weapons,Staff,265,2,Equipment Archive > Weapons > Lv 200+,2000000
550187,Sky_Chulho_Foxtail,Foxtail of the Sky,Weapons,Staff,240,2,Equipment Archive > Weapons > Lv 200+,2000000
550190,Sky_Arbi_Rod,Celestial Arby Rod,Weapons,Staff,240,2,Equipment Archive > Weapons > Lv 200+,2000000
560002,Ray_Knuckle,Ray Knuckle,Weapons,Knuckle,100,2,Equipment Archive > Weapons > Lv 100-129,200000
560008,Up_Iron_Nail_K,Patent Iron Nail,Weapons,Knuckle,150,2,Equipment Archive > Weapons > Lv 130-159,500000
560009,Up_Ray_Knuckle,Patent Ray Knuckle,Weapons,Knuckle,150,2,Equipment Archive > Weapons > Lv 130-159,500000
560012,Poenitentia_Caestus,Poenitentia Caestus,Weapons,Knuckle,230,2,Equipment Archive > Weapons > Lv 200+,2000000
560013,Poenitentia_Ungula,Poenitentia Ungula,Weapons,Knuckle,230,2,Equipment Archive > Weapons > Lv 200+,2000000
560017,Thanos_Knuckle_AD,Thanos Knuckle-AD,Weapons,Knuckle,190,2,Equipment Archive > Weapons > Lv 160-199,1000000
560026,Iron_Nail_K_LT,Iron Nail-LT,Weapons,Knuckle,190,2,Equipment Archive > Weapons > Lv 160-199,1000000
560027,Ray_Knuckle_LT,Ray Knuckle-LT,Weapons,Knuckle,190,2,Equipment Archive > Weapons > Lv 160-199,1000000
560029,Melon_Claw,Melon Claw,Weapons,Knuckle,100,1,Equipment Archive > Weapons > Lv 100-129,200000
560030,Precision_Fist,Precision Fist,Weapons,Knuckle,220,2,Equipment Archive > Weapons > Lv 200+,2000000
560032,Glacier_Knuckle,Glacier Knuckle,Weapons,Knuckle,210,0,Equipment Archive > Weapons > Lv 200+,2000000
560034,Burning_Knuckle_AD,Burning Knuckle-OSAD,Weapons,Knuckle,170,2,Equipment Archive > Weapons > Lv 160-199,1000000
560036,Demonic_Claw,Demonic Claw,Weapons,Knuckle,215,2,Equipment Archive > Weapons > Lv 200+,2000000
560037,D_Glacier_Knuckle,Dim Glacier Knuckle,Weapons,Knuckle,230,1,Equipment Archive > Weapons > Lv 200+,2000000
560038,F_Ein_1HKNUCK,Flush Safety Knuckle,Weapons,Knuckle,250,2,Equipment Archive > Weapons > Lv 200+,2000000
560039,Hs_Mo_Knuckle,Herosria Knuckle,Weapons,Knuckle,200,0,Equipment Archive > Weapons > Lv 200+,2000000
560040,Hs_Mo_Claw,Herosria Claw,Weapons,Knuckle,200,0,Equipment Archive > Weapons > Lv 200+,2000000
560048,Mocadas_Knuckle,Muqaddas Mashts,Weapons,Knuckle,250,2,Equipment Archive > Weapons > Lv 200+,2000000
560050,aegis_560050,Opened Illusion Combo Battle Glove,Weapons,Knuckle,150,1,Equipment Archive > Weapons > Lv 130-159,500000
560060,Dimen_IQ_Knuckle,Dimensions Judgment Knuckle,Weapons,Knuckle,250,2,Equipment Archive > Weapons > Lv 200+,2000000
560061,Dimen_IQ_Claw,Dimensions Judgment Claw,Weapons,Knuckle,250,2,Equipment Archive > Weapons > Lv 200+,2000000
560063,Bagua_Knuckle_BR,Oriental Knuckle,Weapons,Knuckle,100,2,Equipment Archive > Weapons > Lv 100-129,200000
560067,GaleClaw_Furious,Furious Gale Claw,Weapons,Knuckle,205,2,Equipment Archive > Weapons > Lv 200+,2000000
560068,Exterminate_Furious,Furious Extermination,Weapons,Knuckle,205,2,Equipment Archive > Weapons > Lv 200+,2000000
560072,Time_Gap_IQ_Knuckle,Time Gap Judgment Knuckle,Weapons,Knuckle,250,2,Equipment Archive > Weapons > Lv 200+,2000000
560080,Encroached_Knuckle,Encroached Knuckles,Weapons,Knuckle,260,2,Equipment Archive > Weapons > Lv 200+,2000000
560081,Frontier_IQ_Claw,Frontier Judgment Claw,Weapons,Knuckle,265,2,Equipment Archive > Weapons > Lv 200+,2000000
560086,Sky_Destroy_Knuckle,Celestial Annihilation,Weapons,Knuckle,240,2,Equipment Archive > Weapons > Lv 200+,2000000
570002,Trumpet_Shell_K,Trumpet Shell,Weapons,Musical,100,2,Equipment Archive > Weapons > Lv 100-129,200000
570009,Up_Trumpet_Shell_K,Patent Trumpet Shell,Weapons,Musical,150,2,Equipment Archive > Weapons > Lv 130-159,500000
570013,Poenitentia_Chorda,Poenitentia Chorda,Weapons,Musical,230,2,Equipment Archive > Weapons > Lv 200+,2000000
570016,Thanos_Violin_AD,Thanos Violin-AD,Weapons,Musical,190,2,Equipment Archive > Weapons > Lv 160-199,1000000
570026,Melon_Viollin,Melon Viollin,Weapons,Musical,100,1,Equipment Archive > Weapons > Lv 100-129,200000
570027,Trumpet_Shell_K_LT,Trumpet Shell-LT,Weapons,Musical,190,2,Equipment Archive > Weapons > Lv 160-199,1000000
570028,Precision_Lute,Precision Lute,Weapons,Musical,220,2,Equipment Archive > Weapons > Lv 200+,2000000
570029,Glacier_Violin,Glacier Violin,Weapons,Musical,210,0,Equipment Archive > Weapons > Lv 200+,2000000
570032,D_Glacier_Violin,Dim Glacier Violin,Weapons,Musical,230,1,Equipment Archive > Weapons > Lv 200+,2000000
570033,F_Ein_1HLUTE,Flush Safety Lute,Weapons,Musical,250,2,Equipment Archive > Weapons > Lv 200+,2000000
570034,Hs_Ba_Violin,Herosria Violin,Weapons,Musical,200,0,Equipment Archive > Weapons > Lv 200+,2000000
570035,Hs_Ba_Guitar,Herosria Guitar,Weapons,Musical,200,0,Equipment Archive > Weapons > Lv 200+,2000000
570036,Crime_Violine,Crime Violin,Weapons,Musical,215,2,Equipment Archive > Weapons > Lv 200+,2000000
570037,Light_Power_Harp,Light Power Harp,Weapons,Musical,215,2,Equipment Archive > Weapons > Lv 200+,2000000
570045,Mocadas_Instrument,Muqaddas Saz,Weapons,Musical,250,2,Equipment Archive > Weapons > Lv 200+,2000000
570062,Dimen_TR_Vilolin,Dimensions Musical Violin,Weapons,Musical,250,2,Equipment Archive > Weapons > Lv 200+,2000000
570063,Dimen_TR_Harp,Dimensions Musical Harp,Weapons,Musical,250,2,Equipment Archive > Weapons > Lv 200+,2000000
570070,Erhu_BR,Erhu,Weapons,Musical,100,2,Equipment Archive > Weapons > Lv 100-129,200000
570072,MetalVilolin_Furious,Furious Metal Violin,Weapons,Musical,205,2,Equipment Archive > Weapons > Lv 200+,2000000
570073,Harp_Furious,Furious Harp,Weapons,Musical,205,2,Equipment Archive > Weapons > Lv 200+,2000000
570075,Time_Gap_TR_Vilolin,Time Gap Musical Violin,Weapons,Musical,250,2,Equipment Archive > Weapons > Lv 200+,2000000
570086,Encroached_Instrument,Encroached Instrument,Weapons,Musical,260,2,Equipment Archive > Weapons > Lv 200+,2000000
570087,Frontier_TR_Vilolin,Frontier Musical Violin,Weapons,Musical,265,2,Equipment Archive > Weapons > Lv 200+,2000000
570090,Geige,Gaig,Weapons,Musical,265,2,Equipment Archive > Weapons > Lv 200+,2000000
580002,Barb_Wire_K,Barbed Wire Whip,Weapons,Whip,100,2,Equipment Archive > Weapons > Lv 100-129,200000
580009,Up_Barb_Wire_K,Patent Barbed Wire Whip,Weapons,Whip,150,2,Equipment Archive > Weapons > Lv 130-159,500000
580013,Poenitentia_Flagellum,Poenitentia Flagellum,Weapons,Whip,230,2,Equipment Archive > Weapons > Lv 200+,2000000
580016,Thanos_Whip_AD,Thanatos Whip-AD,Weapons,Whip,190,2,Equipment Archive > Weapons > Lv 160-199,1000000
580026,Melon_Whip,Melon Whip,Weapons,Whip,100,1,Equipment Archive > Weapons > Lv 100-129,200000
580027,Barb_Wire_K_LT,Barbed Wire Whip-LT,Weapons,Whip,190,2,Equipment Archive > Weapons > Lv 160-199,1000000
580028,Precision_Whip,Precision Whip,Weapons,Whip,220,2,Equipment Archive > Weapons > Lv 200+,2000000
580030,Glacier_Whip,Glacier Whip,Weapons,Whip,210,0,Equipment Archive > Weapons > Lv 200+,2000000
580033,D_Glacier_Whip,Dim Glacier Whip,Weapons,Whip,230,1,Equipment Archive > Weapons > Lv 200+,2000000
580034,F_Ein_1HWHIP,Flush Safety Whip,Weapons,Whip,250,2,Equipment Archive > Weapons > Lv 200+,2000000
580035,Hs_Dc_Rope,Herosria Rope,Weapons,Whip,200,0,Equipment Archive > Weapons > Lv 200+,2000000
580036,Hs_Dc_Whip,Herosria Whip,Weapons,Whip,200,0,Equipment Archive > Weapons > Lv 200+,2000000
580037,Crime_Whip,Crime Whip,Weapons,Whip,215,2,Equipment Archive > Weapons > Lv 200+,2000000
580038,Light_Power_Spark,Light Power Spark,Weapons,Whip,215,2,Equipment Archive > Weapons > Lv 200+,2000000
580046,Mocadas_Whip,Muqaddas Syaraq,Weapons,Whip,250,2,Equipment Archive > Weapons > Lv 200+,2000000
580061,Dimen_TR_Ribbon,Dimensions Musical Ribbon,Weapons,Whip,250,2,Equipment Archive > Weapons > Lv 200+,2000000
580062,Dimen_TR_Rope,Dimensions Musical Rope,Weapons,Whip,250,2,Equipment Archive > Weapons > Lv 200+,2000000
580070,Moonlight_Bell_BR,Rattle,Weapons,Whip,100,2,Equipment Archive > Weapons > Lv 100-129,200000
580072,MetalWhip_Furious,Furious Metal Whip,Weapons,Whip,205,2,Equipment Archive > Weapons > Lv 200+,2000000
580073,Whip_Furious,Furious Whip,Weapons,Whip,205,2,Equipment Archive > Weapons > Lv 200+,2000000
580075,Time_Gap_TR_Ribbon,Time Gap Musical Ribbon,Weapons,Whip,250,2,Equipment Archive > Weapons > Lv 200+,2000000
580086,Encroached_Whip,Encroached Whip,Weapons,Whip,260,2,Equipment Archive > Weapons > Lv 200+,2000000
580087,Frontier_TR_Rope,Frontier Musical Rope,Weapons,Whip,265,2,Equipment Archive > Weapons > Lv 200+,2000000
580090,Needle_Whip,Needle Whip,Weapons,Whip,265,2,Equipment Archive > Weapons > Lv 200+,2000000
590002,Meteor_Striker,Meteor Striker,Weapons,Mace,100,2,Equipment Archive > Weapons > Lv 100-129,200000
590003,Saint_Hall,Saint Mace,Weapons,Mace,100,2,Equipment Archive > Weapons > Lv 100-129,200000
590011,Up_Meteor_Striker,Patent Meteor Striker,Weapons,Mace,150,2,Equipment Archive > Weapons > Lv 130-159,500000
590012,Up_Saint_Hall,Patent Saint Mace,Weapons,Mace,150,2,Equipment Archive > Weapons > Lv 130-159,500000
590014,Meer_Sceptre,Sceptre of Exiled Kingdom,Weapons,Mace,130,1,Equipment Archive > Weapons > Lv 130-159,500000
590016,Poenitentia_Clava,Poenitentia Clava,Weapons,Mace,230,2,Equipment Archive > Weapons > Lv 200+,2000000
590017,Poenitentia_Pendulus,Poenitentia Pendulus,Weapons,Mace,230,2,Equipment Archive > Weapons > Lv 200+,2000000
590020,Thanos_Hammer_AD,Thanos Hammer-AD,Weapons,Mace,190,2,Equipment Archive > Weapons > Lv 160-199,1000000
590030,Saint_Hall_LT,Saint Mace-LT,Weapons,Mace,190,2,Equipment Archive > Weapons > Lv 160-199,1000000
590033,Melon_Mace,Melon Mace,Weapons,Mace,100,1,Equipment Archive > Weapons > Lv 100-129,200000
590034,Meteor_Striker_LT,Meteor Striker-LT,Weapons,Mace,190,2,Equipment Archive > Weapons > Lv 160-199,1000000
590036,Wicked_Cross,Wicked Cross,Weapons,Mace,220,2,Equipment Archive > Weapons > Lv 200+,2000000
590038,Glacier_Mace,Glacier Mace,Weapons,Mace,210,0,Equipment Archive > Weapons > Lv 200+,2000000
590039,Glacier_M_Mace,Glacier Mechanic Mace,Weapons,Mace,210,0,Equipment Archive > Weapons > Lv 200+,2000000
590043,Saphir_Hall_AD,Saphir Mace-OSAD,Weapons,Mace,170,2,Equipment Archive > Weapons > Lv 160-199,1000000
590044,Ultio_Spes_AD,Ultio-OSAD,Weapons,Mace,170,2,Equipment Archive > Weapons > Lv 160-199,1000000
590045,Punish_Hall,Punish Scepter,Weapons,Mace,215,2,Equipment Archive > Weapons > Lv 200+,2000000
590047,D_Glacier_Mace,Dim Glacier Mace,Weapons,Mace,230,1,Equipment Archive > Weapons > Lv 200+,2000000
590048,D_Glacier_M_Mace,Dim Glacier Mechanic Mace,Weapons,Mace,230,1,Equipment Archive > Weapons > Lv 200+,2000000
590049,F_Ein_1HHAMMER,Flush Rubber Hammer,Weapons,Mace,250,2,Equipment Archive > Weapons > Lv 200+,2000000
590050,Hs_Bs_Mace,Herosria Smith Mace,Weapons,Mace,200,0,Equipment Archive > Weapons > Lv 200+,2000000
590051,Hs_Am_Mace,Herosria Alchemic Mace,Weapons,Mace,200,0,Equipment Archive > Weapons > Lv 200+,2000000
590052,Hs_Mo_Mace,Herosria Monk Mace,Weapons,Mace,200,0,Equipment Archive > Weapons > Lv 200+,2000000
590062,Mocadas_Judgement,Muqaddas Daablunta,Weapons,Mace,250,2,Equipment Archive > Weapons > Lv 200+,2000000
590063,Mocadas_Hall,Muqaddas Ayyasy,Weapons,Mace,250,2,Equipment Archive > Weapons > Lv 200+,2000000
590066,aegis_590066,Opened Illusion Iron Driver,Weapons,Mace,150,1,Equipment Archive > Weapons > Lv 130-159,500000
590079,Dimen_MT_Mace,Dimensions Mechanical Mace,Weapons,Mace,250,2,Equipment Archive > Weapons > Lv 200+,2000000
590080,Dimen_BO_Hall,Dimensions Biological Scepter,Weapons,Mace,250,2,Equipment Archive > Weapons > Lv 200+,2000000
590081,Encroached_Mace,Encroached Mace,Weapons,Mace,260,2,Equipment Archive > Weapons > Lv 200+,2000000
590087,Hammer_Furious,Furious Hammer,Weapons,Mace,205,2,Equipment Archive > Weapons > Lv 200+,2000000
590107,Frontier_BO_Hall,Frontier Biological Scepter,Weapons,Mace,265,2,Equipment Archive > Weapons > Lv 200+,2000000
590111,Submarine_Anchor,Submarine Anchor,Weapons,Mace,265,2,Equipment Archive > Weapons > Lv 200+,2000000
590112,Jack_O_Rush,Jack O' Rush,Weapons,Mace,265,2,Equipment Archive > Weapons > Lv 200+,2000000
600004,Dragonic_Slayer,Dragonic Slayer,Weapons,2hSword,100,2,Equipment Archive > Weapons > Lv 100-129,200000
600009,Up_Oriental_Sword,Patent Oriental Sword,Weapons,2hSword,150,2,Equipment Archive > Weapons > Lv 130-159,500000
600014,Poenitentia_Ensis,Poenitentia Ensis,Weapons,2hSword,230,2,Equipment Archive > Weapons > Lv 200+,2000000
600016,Thanos_TSword_AD,Thanatos Great Sword-AD,Weapons,2hSword,190,2,Equipment Archive > Weapons > Lv 160-199,1000000
600022,Melon_Claymore,Melon Claymore,Weapons,2hSword,100,1,Equipment Archive > Weapons > Lv 100-129,200000
600023,Oriental_Sword_LT,Oriental Sword-LT,Weapons,2hSword,190,2,Equipment Archive > Weapons > Lv 160-199,1000000
600024,Dragonic_Slayer_LT,Dragonic Slayer-LT,Weapons,2hSword,190,2,Equipment Archive > Weapons > Lv 160-199,1000000
600027,Glacier_T_Sword,Glacier Two-Handed Sword,Weapons,2hSword,210,0,Equipment Archive > Weapons > Lv 200+,2000000
600028,Beam_Claymore_AD,Beam Claymore-OSAD,Weapons,2hSword,170,2,Equipment Archive > Weapons > Lv 160-199,1000000
600030,D_Glacier_T_Sword,Dim Glacier Two-handed Sword,Weapons,2hSword,230,1,Equipment Archive > Weapons > Lv 200+,2000000
600031,F_Ein_BHSWORD,Flush Claw Sword,Weapons,2hSword,250,2,Equipment Archive > Weapons > Lv 200+,2000000
600032,Hs_Kn_Zweihander,Herosria Zweihander,Weapons,2hSword,200,0,Equipment Archive > Weapons > Lv 200+,2000000
600041,Execution_Great_Sword,Execution Great Sword,Weapons,2hSword,215,2,Equipment Archive > Weapons > Lv 200+,2000000
600054,Dimen_DK_T_Sword,Dimensions Dragon Sword,Weapons,2hSword,250,2,Equipment Archive > Weapons > Lv 200+,2000000
600056,Encroached_T_Sword,Encroached Two-Handed Sword,Weapons,2hSword,260,3,Equipment Archive > Weapons > Lv 200+,2000000
600059,Slayer_Furious,Furious Slayer,Weapons,2hSword,205,2,Equipment Archive > Weapons > Lv 200+,2000000
600071,Frontier_DK_T_Sword,Frontier Dragon Sword,Weapons,2hSword,265,3,Equipment Archive > Weapons > Lv 200+,2000000
610003,Blade_Katar,Blade Katar,Weapons,Katar,100,2,Equipment Archive > Weapons > Lv 100-129,200000
610008,Up_Shiver_Katar_K,Patent Shiver Katar,Weapons,Katar,150,2,Equipment Archive > Weapons > Lv 130-159,500000
610009,Up_Blade_Katar,Patent Blade Katar,Weapons,Katar,150,2,Equipment Archive > Weapons > Lv 130-159,500000
610016,Poenitentia_Manus,Poenitentia Manus,Weapons,Katar,230,2,Equipment Archive > Weapons > Lv 200+,2000000
610019,Thanos_Katar_AD,Thanatos Katar-AD,Weapons,Katar,190,2,Equipment Archive > Weapons > Lv 160-199,1000000
610029,Kings_Double_Edge_A,Awakened Old King's Double Edge,Weapons,Katar,130,1,Equipment Archive > Weapons > Lv 130-159,500000
610032,Melon_Katar,Melon Katar,Weapons,Katar,100,1,Equipment Archive > Weapons > Lv 100-129,200000
610033,Shiver_Katar_K_LT,Shiver Katar-LT,Weapons,Katar,190,2,Equipment Archive > Weapons > Lv 160-199,1000000
610034,Blade_Katar_LT,Blade Katar-LT,Weapons,Katar,190,2,Equipment Archive > Weapons > Lv 160-199,1000000
610035,Wicked_Katar,Wicked Katar,Weapons,Katar,220,2,Equipment Archive > Weapons > Lv 200+,2000000
610037,Glacier_Katar,Glacier Katar,Weapons,Katar,210,0,Equipment Archive > Weapons > Lv 200+,2000000
610039,Meuchler_AD,Meuchler-OSAD,Weapons,Katar,170,2,Equipment Archive > Weapons > Lv 160-199,1000000
610041,D_Glacier_Katar,Dim Glacier Katar,Weapons,Katar,230,1,Equipment Archive > Weapons > Lv 200+,2000000
610042,F_Ein_BHKATAR,Flush Bolt Crusher,Weapons,Katar,250,2,Equipment Archive > Weapons > Lv 200+,2000000
610043,Hs_Asc_Katar,Herosria Katar,Weapons,Katar,200,0,Equipment Archive > Weapons > Lv 200+,2000000
610044,The_Reaper,The Ripper,Weapons,Katar,215,2,Equipment Archive > Weapons > Lv 200+,2000000
610045,Shining_Light_Katar,Shining Light Katar,Weapons,Katar,215,2,Equipment Archive > Weapons > Lv 200+,2000000
610054,Mocadas_Katar,Muqaddas Dayats,Weapons,Katar,250,2,Equipment Archive > Weapons > Lv 200+,2000000
610055,aegis_610055,Open Illusion Infiltrator,Weapons,Katar,150,2,Equipment Archive > Weapons > Lv 130-159,500000
610064,Dimen_SHC_Katar,Dimensions Shadow Katar,Weapons,Katar,250,2,Equipment Archive > Weapons > Lv 200+,2000000
610065,Dimen_SHC_Cakram,Dimensions Shadow Chakram,Weapons,Katar,250,2,Equipment Archive > Weapons > Lv 200+,2000000
610070,Monsterworm_Teeth_BR,Fangs of the Worm Queen,Weapons,Katar,100,2,Equipment Archive > Weapons > Lv 100-129,200000
610071,Impact_Furious,Furious Impact,Weapons,Katar,205,2,Equipment Archive > Weapons > Lv 200+,2000000
610072,Humma_Furious,Furious Huuma Shuriken,Weapons,Huuma,205,2,Equipment Archive > Weapons > Lv 200+,2000000
610084,Encroached_Katar,Encroached Katar,Weapons,Katar,260,3,Equipment Archive > Weapons > Lv 200+,2000000
610085,Frontier_SHC_Katar,Frontier Shadow Katar,Weapons,Katar,265,3,Equipment Archive > Weapons > Lv 200+,2000000
610089,Vida_Nocturno,Vida Noctorno,Weapons,Katar,265,3,Equipment Archive > Weapons > Lv 200+,2000000
620004,Up_Avenger,Patent Avenger,Weapons,2hAxe,150,2,Equipment Archive > Weapons > Lv 130-159,500000
620006,Poenitentia_Ascia,Poenitentia Ascia,Weapons,2hAxe,230,2,Equipment Archive > Weapons > Lv 200+,2000000
620009,Thanos_Axe_AD,Thanatos Axe-AD,Weapons,2hAxe,190,2,Equipment Archive > Weapons > Lv 160-199,1000000
620014,Melon_T_Axe,Melon Two-Handed Axe,Weapons,2hAxe,100,1,Equipment Archive > Weapons > Lv 100-129,200000
620015,Avenger_LT,Avenger-LT,Weapons,2hAxe,190,2,Equipment Archive > Weapons > Lv 160-199,1000000
620016,Wicked_Axe,Wicked Axe,Weapons,2hAxe,220,2,Equipment Archive > Weapons > Lv 200+,2000000
620017,Glacier_T_Axe,Glacier Two-Handed Axe,Weapons,2hAxe,210,0,Equipment Archive > Weapons > Lv 200+,2000000
620018,Blasti_AD,Blasti-OSAD,Weapons,2hAxe,170,2,Equipment Archive > Weapons > Lv 160-199,1000000
620019,D_Glacier_T_Axe,Dim Glacier Mechanic Axe,Weapons,2hAxe,230,1,Equipment Archive > Weapons > Lv 200+,2000000
620020,F_Ein_BHAXE,Flush Saw Axe,Weapons,2hAxe,250,2,Equipment Archive > Weapons > Lv 200+,2000000
620021,Hs_Bs_Giant_Axe,Herosria Giant Axe,Weapons,2hAxe,200,0,Equipment Archive > Weapons > Lv 200+,2000000
620022,Divine_Buster,Divine Buster,Weapons,2hAxe,215,2,Equipment Archive > Weapons > Lv 200+,2000000
620037,Dimen_MT_Axe,Dimensions Machanical Axe,Weapons,2hAxe,250,2,Equipment Archive > Weapons > Lv 200+,2000000
620038,Encroached_T_Axe,Encroached Two-Handed Axe,Weapons,2hAxe,260,3,Equipment Archive > Weapons > Lv 200+,2000000
620040,GiganticAxe_Furious,Furious Gigantic Axe,Weapons,2hAxe,205,2,Equipment Archive > Weapons > Lv 200+,2000000
620043,Time_Gap_MT_Axe,Time Gap Machanical Axe,Weapons,2hAxe,250,2,Equipment Archive > Weapons > Lv 200+,2000000
620058,Frontier_MT_T_Axe,Frontier Mechanical Axe,Weapons,2hAxe,265,3,Equipment Archive > Weapons > Lv 200+,2000000
630009,Poenitentia_Catapulta,Poenitentia Catapulta,Weapons,2hSpear,230,2,Equipment Archive > Weapons > Lv 200+,2000000
630017,Melon_Lance,Melon Lance,Weapons,2hSpear,100,1,Equipment Archive > Weapons > Lv 100-129,200000
630018,Glacier_Lance,Glacier Lance,Weapons,2hSpear,210,0,Equipment Archive > Weapons > Lv 200+,2000000
630019,D_Glacier_Lance,Dim Glacier Lance,Weapons,2hSpear,230,1,Equipment Archive > Weapons > Lv 200+,2000000
630020,Hs_Kn_Lance,Herosria Lance,Weapons,2hSpear,200,0,Equipment Archive > Weapons > Lv 200+,2000000
