Tier,Job Family,Pool Code,Slot,Item ID,AegisName,English Name,Jobs Field,Classes Field
fourth,Inquisitor,F06,Shadow armor,24820,S_IQ_Armor,M. Inquisitor Shadow Armor,Monk,Fourth
fourth,Inquisitor,F06,Shadow armor,24954,S_IQ_BFB_Armor,Blazing Flame Blast Shadow Armor,Monk,Fourth
fourth,Inquisitor,F06,Shadow armor,1270085,S_IQ_FB_Armor,Flame Bomb Shadow Armor,Monk,Fourth
fourth,Inquisitor,F06,Shadow shoes,24478,S_Rampage_Shoes,Rampage Shadow Shoes,Monk,"All_Third, Fourth"
fourth,Inquisitor,F06,Shadow shoes,24484,S_Knucklearrow_Shoes,Knuckle Shadow Shoes,Monk,"All_Third, Fourth"
fourth,Inquisitor,F06,Shadow shoes,24821,S_IQ_Shoes,M. Inquisitor Shadow Shoes,Monk,Fourth
fourth,Inquisitor,F06,Shadow shoes,24955,S_IQ_BFB_Shoes,Blazing Flame Blast Shadow Shoes,Monk,Fourth
fourth,Inquisitor,F06,Shadow shoes,1270086,S_IQ_FB_Shoes,Flame Bomb Shadow Shoes,Monk,Fourth
fourth,Inquisitor,F06,Shadow pendant,24480,S_Skynetblow_Pendant,Sky Blow Shadow Pendant,Monk,"All_Third, Fourth"
fourth,Inquisitor,F06,Shadow pendant,24486,S_Tigercannon_Pendant,Tiger Shadow Pendant,Monk,"All_Third, Fourth"
fourth,Inquisitor,F06,Shadow pendant,24823,S_IQ_Pendant,M. Inquisitor Shadow Pendant,Monk,Fourth
fourth,Inquisitor,F06,Shadow pendant,24953,S_IQ_EB_Pendant,Explosion Shadow Pendant,Monk,Fourth
fourth,Inquisitor,F06,Shadow pendant,1270084,S_IQ_TP_Pendant,Punish Shadow Pendant,Monk,Fourth
fourth,Inquisitor,F06,Shadow earring,24481,S_Skynetblow_Earing,Sky Net Blow Shadow Earring,Monk,"All_Third, Fourth"
fourth,Inquisitor,F06,Shadow earring,24487,S_Tigercannon_Earing,Tiger Shadow Earring,Monk,"All_Third, Fourth"
fourth,Inquisitor,F06,Shadow earring,24822,S_IQ_Earring,M. Inquisitor Shadow Earring,Monk,Fourth
fourth,Inquisitor,F06,Shadow earring,24952,S_IQ_EB_Earring,Explosion Shadow Earring,Monk,Fourth
fourth,Inquisitor,F06,Shadow earring,1270083,S_IQ_TP_Earring,Punish Shadow Earring,Monk,Fourth
fourth,Meister,F07,Any slot,24290,S_Mechanic_weapon,Mechanic Shadow Weapon,Blacksmith,"All_Third, Fourth"
fourth,Meister,F07,Any slot,24303,S_Mechanic_Shield,Mechanic Shadow Shield,Blacksmith,"All_Third, Fourth"
fourth,Meister,F07,Any slot,24464,S_Tornado_Armor,Tornado Shadow Armor,Blacksmith,"All_Third, Fourth"
fourth,Meister,F07,Any slot,24465,S_Tornado_Shield,Tornado Shadow Shield,Blacksmith,"All_Third, Fourth"
fourth,Meister,F07,Any slot,24466,S_Tornado_Shoes,Tornado Shadow Shoes,Blacksmith,"All_Third, Fourth"
fourth,Meister,F07,Any slot,24467,S_Boomerang_Weapon,Boomerang Shadow Weapon,Blacksmith,"All_Third, Fourth"
fourth,Meister,F07,Any slot,24468,S_Boomerang_Pendant,Boomerang Shadow Pendant,Blacksmith,"All_Third, Fourth"
fourth,Meister,F07,Any slot,24469,S_Boomerang_Earing,Boomerang Shadow Earring,Blacksmith,"All_Third, Fourth"
fourth,Meister,F07,Any slot,24470,S_Vulcan_Armor,Vulcan Shadow Armor,Blacksmith,"All_Third, Fourth"
fourth,Meister,F07,Any slot,24471,S_Vulcan_Shield,Vulcan Shadow Shield,Blacksmith,"All_Third, Fourth"
fourth,Meister,F07,Any slot,24472,S_Vulcan_Shoes,Vulcan Shadow Shoes,Blacksmith,"All_Third, Fourth"
fourth,Meister,F07,Any slot,24473,S_Arms_Weapon,Arm Shadow Weapon,Blacksmith,"All_Third, Fourth"
fourth,Meister,F07,Any slot,24474,S_Arms_Pendant,Arm Shadow Pendant,Blacksmith,"All_Third, Fourth"
fourth,Meister,F07,Any slot,24475,S_Arms_Earing,Arm Shadow Earring,Blacksmith,"All_Third, Fourth"
fourth,Meister,F07,Any slot,24824,S_MT_Armor,M. Meister Shadow Armor,Blacksmith,Fourth
fourth,Meister,F07,Any slot,24825,S_MT_Shoes,M. Meister Shadow Shoes,Blacksmith,Fourth
fourth,Meister,F07,Any slot,24826,S_MT_Earring,M. Meister Shadow Earring,Blacksmith,Fourth
fourth,Meister,F07,Any slot,24827,S_MT_Pendant,M. Meister Shadow Pendant,Blacksmith,Fourth
fourth,Meister,F07,Any slot,24936,S_MT_MS_Earring,Mighty Stomp Shadow Earring,Blacksmith,Fourth
fourth,Meister,F07,Any slot,24937,S_MT_MS_Pendant,Mighty Stomp Shadow Pendant,Blacksmith,Fourth
fourth,Meister,F07,Any slot,24938,S_MT_PR_Armor,Powerful Rush Shadow Armor,Blacksmith,Fourth
fourth,Meister,F07,Any slot,24939,S_MT_PR_Shoes,Powerful Rush Shadow Shoes,Blacksmith,Fourth
fourth,Meister,F07,Any slot,1270035,S_MT_TL_Earring,Triple Shadow Earring,Blacksmith,Fourth
fourth,Meister,F07,Any slot,1270036,S_MT_TL_Pendant,Triple Shadow Pendant,Blacksmith,Fourth
fourth,Meister,F07,Any slot,1270037,S_MT_SC_Armor,Spark Cannonade Shadow Armor,Blacksmith,Fourth
fourth,Meister,F07,Any slot,1270038,S_MT_SC_Shoes,Spark Cannonade Shadow Shoes,Blacksmith,Fourth
fourth,Meister,F07,Shadow weapon,24290,S_Mechanic_weapon,Mechanic Shadow Weapon,Blacksmith,"All_Third, Fourth"
fourth,Meister,F07,Shadow weapon,24467,S_Boomerang_Weapon,Boomerang Shadow Weapon,Blacksmith,"All_Third, Fourth"
fourth,Meister,F07,Shadow weapon,24473,S_Arms_Weapon,Arm Shadow Weapon,Blacksmith,"All_Third, Fourth"
fourth,Meister,F07,Shadow shield,24303,S_Mechanic_Shield,Mechanic Shadow Shield,Blacksmith,"All_Third, Fourth"
fourth,Meister,F07,Shadow shield,24465,S_Tornado_Shield,Tornado Shadow Shield,Blacksmith,"All_Third, Fourth"
fourth,Meister,F07,Shadow shield,24471,S_Vulcan_Shield,Vulcan Shadow Shield,Blacksmith,"All_Third, Fourth"
fourth,Meister,F07,Shadow armor,24464,S_Tornado_Armor,Tornado Shadow Armor,Blacksmith,"All_Third, Fourth"
fourth,Meister,F07,Shadow armor,24470,S_Vulcan_Armor,Vulcan Shadow Armor,Blacksmith,"All_Third, Fourth"
fourth,Meister,F07,Shadow armor,24824,S_MT_Armor,M. Meister Shadow Armor,Blacksmith,Fourth
fourth,Meister,F07,Shadow armor,24938,S_MT_PR_Armor,Powerful Rush Shadow Armor,Blacksmith,Fourth
fourth,Meister,F07,Shadow armor,1270037,S_MT_SC_Armor,Spark Cannonade Shadow Armor,Blacksmith,Fourth
fourth,Meister,F07,Shadow shoes,24466,S_Tornado_Shoes,Tornado Shadow Shoes,Blacksmith,"All_Third, Fourth"
fourth,Meister,F07,Shadow shoes,24472,S_Vulcan_Shoes,Vulcan Shadow Shoes,Blacksmith,"All_Third, Fourth"
fourth,Meister,F07,Shadow shoes,24825,S_MT_Shoes,M. Meister Shadow Shoes,Blacksmith,Fourth
fourth,Meister,F07,Shadow shoes,24939,S_MT_PR_Shoes,Powerful Rush Shadow Shoes,Blacksmith,Fourth
fourth,Meister,F07,Shadow shoes,1270038,S_MT_SC_Shoes,Spark Cannonade Shadow Shoes,Blacksmith,Fourth
fourth,Meister,F07,Shadow pendant,24468,S_Boomerang_Pendant,Boomerang Shadow Pendant,Blacksmith,"All_Third, Fourth"
fourth,Meister,F07,Shadow pendant,24474,S_Arms_Pendant,Arm Shadow Pendant,Blacksmith,"All_Third, Fourth"
fourth,Meister,F07,Shadow pendant,24827,S_MT_Pendant,M. Meister Shadow Pendant,Blacksmith,Fourth
fourth,Meister,F07,Shadow pendant,24937,S_MT_MS_Pendant,Mighty Stomp Shadow Pendant,Blacksmith,Fourth
fourth,Meister,F07,Shadow pendant,1270036,S_MT_TL_Pendant,Triple Shadow Pendant,Blacksmith,Fourth
fourth,Meister,F07,Shadow earring,24469,S_Boomerang_Earing,Boomerang Shadow Earring,Blacksmith,"All_Third, Fourth"
fourth,Meister,F07,Shadow earring,24475,S_Arms_Earing,Arm Shadow Earring,Blacksmith,"All_Third, Fourth"
fourth,Meister,F07,Shadow earring,24826,S_MT_Earring,M. Meister Shadow Earring,Blacksmith,Fourth
fourth,Meister,F07,Shadow earring,24936,S_MT_MS_Earring,Mighty Stomp Shadow Earring,Blacksmith,Fourth
fourth,Meister,F07,Shadow earring,1270035,S_MT_TL_Earring,Triple Shadow Earring,Blacksmith,Fourth
fourth,Biolo,F08,Any slot,24291,S_Genetic_Weapon,Genetic Shadow Weapon,Alchemist,"All_Third, Fourth"
fourth,Biolo,F08,Any slot,24304,S_Genetic_Shield,Genetic Shadow Shield,Alchemist,"All_Third, Fourth"
fourth,Biolo,F08,Any slot,24560,S_Cart_Tornado_Armor,Tornado Shadow Armor,Alchemist,"All_Third, Fourth"
fourth,Biolo,F08,Any slot,24561,S_Cart_Tornado_Shield,Tornado Shadow Shield,Alchemist,"All_Third, Fourth"
fourth,Biolo,F08,Any slot,24562,S_Cart_Tornado_Shoes,Tornado Shadow Shoes,Alchemist,"All_Third, Fourth"
fourth,Biolo,F08,Any slot,24563,S_Cannon_Cart_Weapon,Cannon Cart Shadow Weapon,Alchemist,"All_Third, Fourth"
fourth,Biolo,F08,Any slot,24564,S_Cannon_Cart_Pendant,Cannon Cart Shadow Pendant,Alchemist,"All_Third, Fourth"
fourth,Biolo,F08,Any slot,24565,S_Cannon_Cart_Earing,Cannon Cart Shadow Earring,Alchemist,"All_Third, Fourth"
fourth,Biolo,F08,Any slot,24566,S_Spore_Bomb_Armor,Spore Bomb Shadow Armor,Alchemist,"All_Third, Fourth"
fourth,Biolo,F08,Any slot,24567,S_Spore_Bomb_Shield,Spore Bomb Shadow Shield,Alchemist,"All_Third, Fourth"
fourth,Biolo,F08,Any slot,24568,S_Spore_Bomb_Shoes,Spore Bomb Shadow Shoes,Alchemist,"All_Third, Fourth"
fourth,Biolo,F08,Any slot,24569,S_Crazy_Weapon,Crazy Shadow Weapon,Alchemist,"All_Third, Fourth"
fourth,Biolo,F08,Any slot,24570,S_Crazy_Pendant,Crazy Shadow Pendant,Alchemist,"All_Third, Fourth"
fourth,Biolo,F08,Any slot,24571,S_Crazy_Earing,Crazy Shadow Earring,Alchemist,"All_Third, Fourth"
fourth,Biolo,F08,Any slot,24828,S_BO_Armor,M. Biolo Shadow Armor,Alchemist,Fourth
fourth,Biolo,F08,Any slot,24829,S_BO_Shoes,M. Biolo Shadow Shoes,Alchemist,Fourth
fourth,Biolo,F08,Any slot,24830,S_BO_Earring,M. Biolo Shadow Earring,Alchemist,Fourth
fourth,Biolo,F08,Any slot,24831,S_BO_Pendant,M. Biolo Shadow Pendant,Alchemist,Fourth
fourth,Biolo,F08,Any slot,24940,S_BO_EP_Earring,Explosive Shadow Earring,Alchemist,Fourth
fourth,Biolo,F08,Any slot,24941,S_BO_EP_Pendant,Explosive Shadow Pendant,Alchemist,Fourth
fourth,Biolo,F08,Any slot,24942,S_BO_MD_Armor,Mystery Dust Shadow Armor,Alchemist,Fourth
fourth,Biolo,F08,Any slot,24943,S_BO_MD_Shoes,Mystery Dust Shadow Shoes,Alchemist,Fourth
fourth,Biolo,F08,Any slot,1270027,S_BO_AC_Earring,Acidified Shadow Earring,Alchemist,Fourth
fourth,Biolo,F08,Any slot,1270028,S_BO_AC_Pendant,Acidified Shadow Pendant,Alchemist,Fourth
fourth,Biolo,F08,Any slot,1270029,S_BO_TH_Armor,Thorns Shadow Armor,Alchemist,Fourth
fourth,Biolo,F08,Any slot,1270030,S_BO_TH_Shoes,Thorns Shadow Shoes,Alchemist,Fourth
fourth,Biolo,F08,Shadow weapon,24291,S_Genetic_Weapon,Genetic Shadow Weapon,Alchemist,"All_Third, Fourth"
fourth,Biolo,F08,Shadow weapon,24563,S_Cannon_Cart_Weapon,Cannon Cart Shadow Weapon,Alchemist,"All_Third, Fourth"
fourth,Biolo,F08,Shadow weapon,24569,S_Crazy_Weapon,Crazy Shadow Weapon,Alchemist,"All_Third, Fourth"
fourth,Biolo,F08,Shadow shield,24304,S_Genetic_Shield,Genetic Shadow Shield,Alchemist,"All_Third, Fourth"
fourth,Biolo,F08,Shadow shield,24561,S_Cart_Tornado_Shield,Tornado Shadow Shield,Alchemist,"All_Third, Fourth"
fourth,Biolo,F08,Shadow shield,24567,S_Spore_Bomb_Shield,Spore Bomb Shadow Shield,Alchemist,"All_Third, Fourth"
fourth,Biolo,F08,Shadow armor,24560,S_Cart_Tornado_Armor,Tornado Shadow Armor,Alchemist,"All_Third, Fourth"
fourth,Biolo,F08,Shadow armor,24566,S_Spore_Bomb_Armor,Spore Bomb Shadow Armor,Alchemist,"All_Third, Fourth"
fourth,Biolo,F08,Shadow armor,24828,S_BO_Armor,M. Biolo Shadow Armor,Alchemist,Fourth
fourth,Biolo,F08,Shadow armor,24942,S_BO_MD_Armor,Mystery Dust Shadow Armor,Alchemist,Fourth
fourth,Biolo,F08,Shadow armor,1270029,S_BO_TH_Armor,Thorns Shadow Armor,Alchemist,Fourth
fourth,Biolo,F08,Shadow shoes,24562,S_Cart_Tornado_Shoes,Tornado Shadow Shoes,Alchemist,"All_Third, Fourth"
fourth,Biolo,F08,Shadow shoes,24568,S_Spore_Bomb_Shoes,Spore Bomb Shadow Shoes,Alchemist,"All_Third, Fourth"
fourth,Biolo,F08,Shadow shoes,24829,S_BO_Shoes,M. Biolo Shadow Shoes,Alchemist,Fourth
fourth,Biolo,F08,Shadow shoes,24943,S_BO_MD_Shoes,Mystery Dust Shadow Shoes,Alchemist,Fourth
fourth,Biolo,F08,Shadow shoes,1270030,S_BO_TH_Shoes,Thorns Shadow Shoes,Alchemist,Fourth
fourth,Biolo,F08,Shadow pendant,24564,S_Cannon_Cart_Pendant,Cannon Cart Shadow Pendant,Alchemist,"All_Third, Fourth"
fourth,Biolo,F08,Shadow pendant,24570,S_Crazy_Pendant,Crazy Shadow Pendant,Alchemist,"All_Third, Fourth"
fourth,Biolo,F08,Shadow pendant,24831,S_BO_Pendant,M. Biolo Shadow Pendant,Alchemist,Fourth
fourth,Biolo,F08,Shadow pendant,24941,S_BO_EP_Pendant,Explosive Shadow Pendant,Alchemist,Fourth
fourth,Biolo,F08,Shadow pendant,1270028,S_BO_AC_Pendant,Acidified Shadow Pendant,Alchemist,Fourth
fourth,Biolo,F08,Shadow earring,24565,S_Cannon_Cart_Earing,Cannon Cart Shadow Earring,Alchemist,"All_Third, Fourth"
fourth,Biolo,F08,Shadow earring,24571,S_Crazy_Earing,Crazy Shadow Earring,Alchemist,"All_Third, Fourth"
fourth,Biolo,F08,Shadow earring,24830,S_BO_Earring,M. Biolo Shadow Earring,Alchemist,Fourth
fourth,Biolo,F08,Shadow earring,24940,S_BO_EP_Earring,Explosive Shadow Earring,Alchemist,Fourth
fourth,Biolo,F08,Shadow earring,1270027,S_BO_AC_Earring,Acidified Shadow Earring,Alchemist,Fourth
fourth,Windhawk,F09,Any slot,24298,S_Ranger_Weapon,Ranger Shadow Weapon,Hunter,"All_Third, Fourth"
fourth,Windhawk,F09,Any slot,24311,S_Ranger_Shield,Ranger Shadow Shield,Hunter,"All_Third, Fourth"
fourth,Windhawk,F09,Any slot,24452,S_Cluster_Armor,Cluster Shadow Armor,Hunter,"All_Third, Fourth"
fourth,Windhawk,F09,Any slot,24453,S_Cluster_Shield,Cluster Shadow Shield,Hunter,"All_Third, Fourth"
fourth,Windhawk,F09,Any slot,24454,S_Cluster_Shoes,Cluster Shadow Shoes,Hunter,"All_Third, Fourth"
fourth,Windhawk,F09,Any slot,24455,S_Aimed_Weapon,Aimed Shadow Weapon,Hunter,"All_Third, Fourth"
fourth,Windhawk,F09,Any slot,24456,S_Aimed_Pendant,Aimed Shadow Pendant,Hunter,"All_Third, Fourth"
fourth,Windhawk,F09,Any slot,24457,S_Aimed_Earing,Aimed Shadow Earring,Hunter,"All_Third, Fourth"
fourth,Windhawk,F09,Any slot,24458,S_Arrow_Armor,Arrow Shadow Armor,Hunter,"All_Third, Fourth"
fourth,Windhawk,F09,Any slot,24459,S_Arrow_Shield,Arrow Shadow Shield,Hunter,"All_Third, Fourth"
fourth,Windhawk,F09,Any slot,24460,S_Arrow_Shoes,Arrow Shadow Shoes,Hunter,"All_Third, Fourth"
fourth,Windhawk,F09,Any slot,24461,S_Shooting_Weapon,Shooting Shadow Weapon,Hunter,"All_Third, Fourth"
fourth,Windhawk,F09,Any slot,24462,S_Shooting_Pendant,Shooting Shadow Pendant,Hunter,"All_Third, Fourth"
fourth,Windhawk,F09,Any slot,24463,S_Shooting_Earing,Shooting Shadow Earring,Hunter,"All_Third, Fourth"
fourth,Windhawk,F09,Any slot,24832,S_WH_Armor,M. Windhawk Shadow Armor,Hunter,Fourth
fourth,Windhawk,F09,Any slot,24833,S_WH_Shoes,M. Windhawk Shadow Shoes,Hunter,Fourth
fourth,Windhawk,F09,Any slot,24834,S_WH_Earring,M. Windhawk Shadow Earring,Hunter,Fourth
fourth,Windhawk,F09,Any slot,24835,S_WH_Pendant,M. Windhawk Shadow Pendant,Hunter,Fourth
fourth,Windhawk,F09,Any slot,24910,S_WH_GS_Earring,Gale Shadow Earring,Hunter,Fourth
fourth,Windhawk,F09,Any slot,24911,S_WH_GS_Pendant,Gale Shadow Pendant,Hunter,Fourth
fourth,Windhawk,F09,Any slot,24912,S_WH_CB_Armor,Crescive Shadow Armor,Hunter,Fourth
fourth,Windhawk,F09,Any slot,24913,S_WH_CB_Shoes,Crescive Shadow Shoes,Hunter,Fourth
fourth,Windhawk,F09,Any slot,1270130,S_WH_WH_Earring,Wild Hawk Shadow Earring,Hunter,Fourth
fourth,Windhawk,F09,Any slot,1270131,S_WH_WH_Pendant,Wild Hawk Shadow Pendant,Hunter,Fourth
fourth,Windhawk,F09,Any slot,1270132,S_WH_AT_Armor,Advanced Trap Shadow Armor,Hunter,Fourth
fourth,Windhawk,F09,Any slot,1270133,S_WH_AT_Shoes,Advanced Trap Shadow Shoes,Hunter,Fourth
fourth,Windhawk,F09,Shadow weapon,24298,S_Ranger_Weapon,Ranger Shadow Weapon,Hunter,"All_Third, Fourth"
fourth,Windhawk,F09,Shadow weapon,24455,S_Aimed_Weapon,Aimed Shadow Weapon,Hunter,"All_Third, Fourth"
fourth,Windhawk,F09,Shadow weapon,24461,S_Shooting_Weapon,Shooting Shadow Weapon,Hunter,"All_Third, Fourth"
fourth,Windhawk,F09,Shadow shield,24311,S_Ranger_Shield,Ranger Shadow Shield,Hunter,"All_Third, Fourth"
fourth,Windhawk,F09,Shadow shield,24453,S_Cluster_Shield,Cluster Shadow Shield,Hunter,"All_Third, Fourth"
fourth,Windhawk,F09,Shadow shield,24459,S_Arrow_Shield,Arrow Shadow Shield,Hunter,"All_Third, Fourth"
fourth,Windhawk,F09,Shadow armor,24452,S_Cluster_Armor,Cluster Shadow Armor,Hunter,"All_Third, Fourth"
fourth,Windhawk,F09,Shadow armor,24458,S_Arrow_Armor,Arrow Shadow Armor,Hunter,"All_Third, Fourth"
fourth,Windhawk,F09,Shadow armor,24832,S_WH_Armor,M. Windhawk Shadow Armor,Hunter,Fourth
fourth,Windhawk,F09,Shadow armor,24912,S_WH_CB_Armor,Crescive Shadow Armor,Hunter,Fourth
fourth,Windhawk,F09,Shadow armor,1270132,S_WH_AT_Armor,Advanced Trap Shadow Armor,Hunter,Fourth
fourth,Windhawk,F09,Shadow shoes,24454,S_Cluster_Shoes,Cluster Shadow Shoes,Hunter,"All_Third, Fourth"
fourth,Windhawk,F09,Shadow shoes,24460,S_Arrow_Shoes,Arrow Shadow Shoes,Hunter,"All_Third, Fourth"
fourth,Windhawk,F09,Shadow shoes,24833,S_WH_Shoes,M. Windhawk Shadow Shoes,Hunter,Fourth
fourth,Windhawk,F09,Shadow shoes,24913,S_WH_CB_Shoes,Crescive Shadow Shoes,Hunter,Fourth
fourth,Windhawk,F09,Shadow shoes,1270133,S_WH_AT_Shoes,Advanced Trap Shadow Shoes,Hunter,Fourth
fourth,Windhawk,F09,Shadow pendant,24456,S_Aimed_Pendant,Aimed Shadow Pendant,Hunter,"All_Third, Fourth"
fourth,Windhawk,F09,Shadow pendant,24462,S_Shooting_Pendant,Shooting Shadow Pendant,Hunter,"All_Third, Fourth"
fourth,Windhawk,F09,Shadow pendant,24835,S_WH_Pendant,M. Windhawk Shadow Pendant,Hunter,Fourth
fourth,Windhawk,F09,Shadow pendant,24911,S_WH_GS_Pendant,Gale Shadow Pendant,Hunter,Fourth
fourth,Windhawk,F09,Shadow pendant,1270131,S_WH_WH_Pendant,Wild Hawk Shadow Pendant,Hunter,Fourth
fourth,Windhawk,F09,Shadow earring,24457,S_Aimed_Earing,Aimed Shadow Earring,Hunter,"All_Third, Fourth"
fourth,Windhawk,F09,Shadow earring,24463,S_Shooting_Earing,Shooting Shadow Earring,Hunter,"All_Third, Fourth"
fourth,Windhawk,F09,Shadow earring,24834,S_WH_Earring,M. Windhawk Shadow Earring,Hunter,Fourth
fourth,Windhawk,F09,Shadow earring,24910,S_WH_GS_Earring,Gale Shadow Earring,Hunter,Fourth
fourth,Windhawk,F09,Shadow earring,1270130,S_WH_WH_Earring,Wild Hawk Shadow Earring,Hunter,Fourth
fourth,Troubadour / Trouvere,F10,Any slot,24299,S_Minstrel_Weapon,Maestro Shadow Weapon,BardDancer,"All_Third, Fourth"
fourth,Troubadour / Trouvere,F10,Any slot,24300,S_Wanderer_Weapon,Wanderer Shadow Weapon,BardDancer,"All_Third, Fourth"
fourth,Troubadour / Trouvere,F10,Any slot,24312,S_Minstrel_Shield,Minstrel Shadow Shield,BardDancer,"All_Third, Fourth"
fourth,Troubadour / Trouvere,F10,Any slot,24313,S_Wanderer_Shield,Wanderer Shadow Shield,BardDancer,"All_Third, Fourth"
fourth,Troubadour / Trouvere,F10,Any slot,24500,S_Rainstorm_Armor,Rainstorm Shadow Armor,BardDancer,"All_Third, Fourth"
fourth,Troubadour / Trouvere,F10,Any slot,24501,S_Rainstorm_Shield,Rainstorm Shadow Shield,BardDancer,"All_Third, Fourth"
fourth,Troubadour / Trouvere,F10,Any slot,24502,S_Rainstorm_Shoes,Rainstorm Shadow Shoes,BardDancer,"All_Third, Fourth"
fourth,Troubadour / Trouvere,F10,Any slot,24503,S_Arrowvulcan_Weapon,Arrow Vulcan Shadow Weapon,BardDancer,"All_Third, Fourth"
fourth,Troubadour / Trouvere,F10,Any slot,24504,S_Arrowvulcan_Pendant,Arrow Vulcan Shadow Pendant,BardDancer,"All_Third, Fourth"
fourth,Troubadour / Trouvere,F10,Any slot,24505,S_Arrowvulcan_Earing,Arrow Vulcan Shadow Earring,BardDancer,"All_Third, Fourth"
fourth,Troubadour / Trouvere,F10,Any slot,24506,S_Metalic_Armor,Metallic Shadow Armor,BardDancer,"All_Third, Fourth"
fourth,Troubadour / Trouvere,F10,Any slot,24507,S_Metalic_Shield,Metallic Shadow Shield,BardDancer,"All_Third, Fourth"
fourth,Troubadour / Trouvere,F10,Any slot,24508,S_Metalic_Shoes,Metallic Shadow Shoes,BardDancer,"All_Third, Fourth"
fourth,Troubadour / Trouvere,F10,Any slot,24509,S_Reverberation_Weapon,Vibrating Shadow Weapon,BardDancer,"All_Third, Fourth"
fourth,Troubadour / Trouvere,F10,Any slot,24510,S_Reverberation_Pendant,Vibration Shadow Pendant,BardDancer,"All_Third, Fourth"
fourth,Troubadour / Trouvere,F10,Any slot,24511,S_Reverberation_Earing,Vibration Shadow Earring,BardDancer,"All_Third, Fourth"
fourth,Troubadour / Trouvere,F10,Any slot,24836,S_TR_Armor,M. Troubadour & Trouvere Shadow Armor,BardDancer,Fourth
fourth,Troubadour / Trouvere,F10,Any slot,24837,S_TR_Shoes,M. Troubadour & Trouvere Shadow Shoes,BardDancer,Fourth
fourth,Troubadour / Trouvere,F10,Any slot,24838,S_TR_Earring,M. Troubadour & Trouvere Shadow Earring,BardDancer,Fourth
fourth,Troubadour / Trouvere,F10,Any slot,24839,S_TR_Pendant,M. Troubadour & Trouvere Shadow Pendant,BardDancer,Fourth
fourth,Troubadour / Trouvere,F10,Any slot,24922,S_TR_RW_Earring,Rhythmical Shadow Earring,BardDancer,Fourth
fourth,Troubadour / Trouvere,F10,Any slot,24923,S_TR_RW_Pendant,Rhythmical Shadow Pendant,BardDancer,Fourth
fourth,Troubadour / Trouvere,F10,Any slot,24924,S_TR_MF_Armor,Metallic Fury Shadow Armor,BardDancer,Fourth
fourth,Troubadour / Trouvere,F10,Any slot,24925,S_TR_MF_Shoes,Metallic Fury Shadow Shoes,BardDancer,Fourth
fourth,Troubadour / Trouvere,F10,Any slot,1270134,S_TR_MS_Earring,Musical Shooting Shadow Earring,BardDancer,Fourth
fourth,Troubadour / Trouvere,F10,Any slot,1270135,S_TR_MS_Pendant,Musical Shooting Shadow Pendant,BardDancer,Fourth
fourth,Troubadour / Trouvere,F10,Any slot,1270136,S_TR_RB_Armor,Blossom Shadow Armor,BardDancer,Fourth
fourth,Troubadour / Trouvere,F10,Any slot,1270137,S_TR_RB_Shoes,Blossom Shadow Shoes,BardDancer,Fourth
fourth,Troubadour / Trouvere,F10,Shadow weapon,24299,S_Minstrel_Weapon,Maestro Shadow Weapon,BardDancer,"All_Third, Fourth"
fourth,Troubadour / Trouvere,F10,Shadow weapon,24300,S_Wanderer_Weapon,Wanderer Shadow Weapon,BardDancer,"All_Third, Fourth"
fourth,Troubadour / Trouvere,F10,Shadow weapon,24503,S_Arrowvulcan_Weapon,Arrow Vulcan Shadow Weapon,BardDancer,"All_Third, Fourth"
fourth,Troubadour / Trouvere,F10,Shadow weapon,24509,S_Reverberation_Weapon,Vibrating Shadow Weapon,BardDancer,"All_Third, Fourth"
fourth,Troubadour / Trouvere,F10,Shadow shield,24312,S_Minstrel_Shield,Minstrel Shadow Shield,BardDancer,"All_Third, Fourth"
fourth,Troubadour / Trouvere,F10,Shadow shield,24313,S_Wanderer_Shield,Wanderer Shadow Shield,BardDancer,"All_Third, Fourth"
fourth,Troubadour / Trouvere,F10,Shadow shield,24501,S_Rainstorm_Shield,Rainstorm Shadow Shield,BardDancer,"All_Third, Fourth"
fourth,Troubadour / Trouvere,F10,Shadow shield,24507,S_Metalic_Shield,Metallic Shadow Shield,BardDancer,"All_Third, Fourth"
fourth,Troubadour / Trouvere,F10,Shadow armor,24500,S_Rainstorm_Armor,Rainstorm Shadow Armor,BardDancer,"All_Third, Fourth"
fourth,Troubadour / Trouvere,F10,Shadow armor,24506,S_Metalic_Armor,Metallic Shadow Armor,BardDancer,"All_Third, Fourth"
fourth,Troubadour / Trouvere,F10,Shadow armor,24836,S_TR_Armor,M. Troubadour & Trouvere Shadow Armor,BardDancer,Fourth
fourth,Troubadour / Trouvere,F10,Shadow armor,24924,S_TR_MF_Armor,Metallic Fury Shadow Armor,BardDancer,Fourth
fourth,Troubadour / Trouvere,F10,Shadow armor,1270136,S_TR_RB_Armor,Blossom Shadow Armor,BardDancer,Fourth
fourth,Troubadour / Trouvere,F10,Shadow shoes,24502,S_Rainstorm_Shoes,Rainstorm Shadow Shoes,BardDancer,"All_Third, Fourth"
fourth,Troubadour / Trouvere,F10,Shadow shoes,24508,S_Metalic_Shoes,Metallic Shadow Shoes,BardDancer,"All_Third, Fourth"
fourth,Troubadour / Trouvere,F10,Shadow shoes,24837,S_TR_Shoes,M. Troubadour & Trouvere Shadow Shoes,BardDancer,Fourth
