Tier,Job Family,Slot,Item ID,AegisName,Display Name,Database Type,Direct Price,Validation
Third / Advanced,Genetic,Shadow Pendant,24570,S_Crazy_Pendant,Crazy Shadow Pendant,ShadowGear,300000,PASS
Third / Advanced,Ranger,Shadow Weapon,24298,S_Ranger_Weapon,Ranger Shadow Weapon,Shadowgear,300000,PASS
Third / Advanced,Ranger,Shadow Weapon,24455,S_Aimed_Weapon,Aimed Shadow Weapon,Shadowgear,300000,PASS
Third / Advanced,Ranger,Shadow Weapon,24461,S_Shooting_Weapon,Shooting Shadow Weapon,Shadowgear,300000,PASS
Third / Advanced,Ranger,Shadow Shield,24311,S_Ranger_Shield,Ranger Shadow Shield,Shadowgear,300000,PASS
Third / Advanced,Ranger,Shadow Shield,24453,S_Cluster_Shield,Cluster Shadow Shield,Shadowgear,300000,PASS
Third / Advanced,Ranger,Shadow Shield,24459,S_Arrow_Shield,Arrow Shadow Shield,Shadowgear,300000,PASS
Third / Advanced,Ranger,Shadow Armor,24452,S_Cluster_Armor,Cluster Shadow Armor,Shadowgear,300000,PASS
Third / Advanced,Ranger,Shadow Armor,24458,S_Arrow_Armor,Arrow Shadow Armor,Shadowgear,300000,PASS
Third / Advanced,Ranger,Shadow Shoes,24454,S_Cluster_Shoes,Cluster Shadow Shoes,Shadowgear,300000,PASS
Third / Advanced,Ranger,Shadow Shoes,24460,S_Arrow_Shoes,Arrow Shadow Shoes,Shadowgear,300000,PASS
Third / Advanced,Ranger,Shadow Earring,24457,S_Aimed_Earing,Aimed Shadow Earring,Shadowgear,300000,PASS
Third / Advanced,Ranger,Shadow Earring,24463,S_Shooting_Earing,Shooting Shadow Earring,Shadowgear,300000,PASS
Third / Advanced,Ranger,Shadow Pendant,24456,S_Aimed_Pendant,Aimed Shadow Pendant,Shadowgear,300000,PASS
Third / Advanced,Ranger,Shadow Pendant,24462,S_Shooting_Pendant,Shooting Shadow Pendant,Shadowgear,300000,PASS
Third / Advanced,Minstrel / Wanderer,Shadow Weapon,24299,S_Minstrel_Weapon,Maestro Shadow Weapon,Shadowgear,300000,PASS
Third / Advanced,Minstrel / Wanderer,Shadow Weapon,24300,S_Wanderer_Weapon,Wanderer Shadow Weapon,Shadowgear,300000,PASS
Third / Advanced,Minstrel / Wanderer,Shadow Weapon,24503,S_Arrowvulcan_Weapon,Arrow Vulcan Shadow Weapon,ShadowGear,300000,PASS
Third / Advanced,Minstrel / Wanderer,Shadow Weapon,24509,S_Reverberation_Weapon,Vibrating Shadow Weapon,ShadowGear,300000,PASS
Third / Advanced,Minstrel / Wanderer,Shadow Shield,24312,S_Minstrel_Shield,Minstrel Shadow Shield,Shadowgear,300000,PASS
Third / Advanced,Minstrel / Wanderer,Shadow Shield,24313,S_Wanderer_Shield,Wanderer Shadow Shield,Shadowgear,300000,PASS
Third / Advanced,Minstrel / Wanderer,Shadow Shield,24501,S_Rainstorm_Shield,Rainstorm Shadow Shield,ShadowGear,300000,PASS
Third / Advanced,Minstrel / Wanderer,Shadow Shield,24507,S_Metalic_Shield,Metallic Shadow Shield,ShadowGear,300000,PASS
Third / Advanced,Minstrel / Wanderer,Shadow Armor,24500,S_Rainstorm_Armor,Rainstorm Shadow Armor,ShadowGear,300000,PASS
Third / Advanced,Minstrel / Wanderer,Shadow Armor,24506,S_Metalic_Armor,Metallic Shadow Armor,ShadowGear,300000,PASS
Third / Advanced,Minstrel / Wanderer,Shadow Shoes,24502,S_Rainstorm_Shoes,Rainstorm Shadow Shoes,ShadowGear,300000,PASS
Third / Advanced,Minstrel / Wanderer,Shadow Shoes,24508,S_Metalic_Shoes,Metallic Shadow Shoes,ShadowGear,300000,PASS
Third / Advanced,Minstrel / Wanderer,Shadow Earring,24505,S_Arrowvulcan_Earing,Arrow Vulcan Shadow Earring,ShadowGear,300000,PASS
Third / Advanced,Minstrel / Wanderer,Shadow Earring,24511,S_Reverberation_Earing,Vibration Shadow Earring,ShadowGear,300000,PASS
Third / Advanced,Minstrel / Wanderer,Shadow Pendant,24504,S_Arrowvulcan_Pendant,Arrow Vulcan Shadow Pendant,ShadowGear,300000,PASS
Third / Advanced,Minstrel / Wanderer,Shadow Pendant,24510,S_Reverberation_Pendant,Vibration Shadow Pendant,ShadowGear,300000,PASS
Third / Advanced,Warlock,Shadow Weapon,24296,S_Warlock_Weapon,Warlock Shadow Weapon,Shadowgear,300000,PASS
Third / Advanced,Warlock,Shadow Weapon,24515,S_Strain_Weapon,Strain Shadow Weapon,ShadowGear,300000,PASS
Third / Advanced,Warlock,Shadow Weapon,24521,S_Chain_Weapon,Chain Shadow Weapon,ShadowGear,300000,PASS
Third / Advanced,Warlock,Shadow Shield,24309,S_Warlock_Shield,Warlock Shadow Shield,Shadowgear,300000,PASS
Third / Advanced,Warlock,Shadow Shield,24513,S_Jack_Shield,Jack Shadow Shield,ShadowGear,300000,PASS
Third / Advanced,Warlock,Shadow Shield,24519,S_Crimson_Shield,Crimson Shadow Shield,ShadowGear,300000,PASS
Third / Advanced,Warlock,Shadow Armor,24512,S_Jack_Armor,Jack Shadow Armor,ShadowGear,300000,PASS
Third / Advanced,Warlock,Shadow Armor,24518,S_Crimson_Armor,Crimson Shadow Armor,ShadowGear,300000,PASS
Third / Advanced,Warlock,Shadow Shoes,24514,S_Jack_Shoes,Jack Shadow Shoes,ShadowGear,300000,PASS
Third / Advanced,Warlock,Shadow Shoes,24520,S_Crimson_Shoes,Crimson Shadow Shoes,ShadowGear,300000,PASS
Third / Advanced,Warlock,Shadow Earring,24517,S_Strain_Earing,Strain Shadow Earring,ShadowGear,300000,PASS
Third / Advanced,Warlock,Shadow Earring,24523,S_Chain_Earing,Chain Shadow Earring,ShadowGear,300000,PASS
Third / Advanced,Warlock,Shadow Pendant,24516,S_Strain_Pendant,Strain Shadow Pendant,ShadowGear,300000,PASS
Third / Advanced,Warlock,Shadow Pendant,24522,S_Chain_Pendant,Chain Shadow Pendant,ShadowGear,300000,PASS
Third / Advanced,Sorcerer,Shadow Weapon,24297,S_Sorcerer_Weapon,Sorcerer Shadow Weapon,Shadowgear,300000,PASS
Third / Advanced,Sorcerer,Shadow Weapon,24551,S_Grave_Weapon,Grave Shadow Weapon,ShadowGear,300000,PASS
Third / Advanced,Sorcerer,Shadow Weapon,24557,S_Varetyr_Weapon,Varetyr Shadow Weapon,ShadowGear,300000,PASS
Third / Advanced,Sorcerer,Shadow Shield,24310,S_Sorcerer_Shield,Sorcerer Shadow Shield,Shadowgear,300000,PASS
Third / Advanced,Sorcerer,Shadow Shield,24549,S_Dust_Shield,Dust Shadow Shield,ShadowGear,300000,PASS
Third / Advanced,Sorcerer,Shadow Shield,24555,S_Psychic_Shield,Psychic Shadow Shield,ShadowGear,300000,PASS
Third / Advanced,Sorcerer,Shadow Armor,24548,S_Dust_Armor,Dust Shadow Armor,ShadowGear,300000,PASS
Third / Advanced,Sorcerer,Shadow Armor,24554,S_Psychic_Armor,Psychic Shadow Armor,ShadowGear,300000,PASS
Third / Advanced,Sorcerer,Shadow Shoes,24550,S_Dust_Shoes,Dust Shadow Shoes,ShadowGear,300000,PASS
Third / Advanced,Sorcerer,Shadow Shoes,24556,S_Psychic_Shoes,Psychic Shadow Shoes,ShadowGear,300000,PASS
Third / Advanced,Sorcerer,Shadow Earring,24553,S_Grave_Earing,Grave Shadow Earring,ShadowGear,300000,PASS
Third / Advanced,Sorcerer,Shadow Earring,24559,S_Varetyr_Earing,Varetyr Shadow Earring,ShadowGear,300000,PASS
Third / Advanced,Sorcerer,Shadow Pendant,24552,S_Grave_Pendant,Grave Shadow Pendant,ShadowGear,300000,PASS
Third / Advanced,Sorcerer,Shadow Pendant,24558,S_Varetyr_Pendant,Varetyr Shadow Pendant,ShadowGear,300000,PASS
Third / Advanced,Night Watch,Shadow Armor,24848,S_NW_Armor,M. Night Watch Shadow Armor,ShadowGear,300000,PASS
Third / Advanced,Night Watch,Shadow Armor,24928,S_NW_WB_Armor,Wild Bullet Shadow Armor,ShadowGear,300000,PASS
Third / Advanced,Night Watch,Shadow Armor,1270140,S_NW_NF_Armor,Night Fire Shadow Armor,ShadowGear,300000,PASS
Third / Advanced,Night Watch,Shadow Shoes,24849,S_NW_Shoes,M. Night Watch Shadow Shoes,ShadowGear,300000,PASS
Third / Advanced,Night Watch,Shadow Shoes,24929,S_NW_WB_Shoes,Wild Bullet Shadow Shoes,ShadowGear,300000,PASS
Third / Advanced,Night Watch,Shadow Shoes,1270141,S_NW_NF_Shoes,Night Fire Shadow Shoes,ShadowGear,300000,PASS
Third / Advanced,Night Watch,Shadow Earring,24850,S_NW_Earring,M. Night Watch Shadow Earring,ShadowGear,300000,PASS
Third / Advanced,Night Watch,Shadow Earring,24926,S_NW_SO_Earring,Spiral One Shadow Earring,ShadowGear,300000,PASS
Third / Advanced,Night Watch,Shadow Earring,1270138,S_NW_MS_Earring,Midnight Shooting Shadow Earring,ShadowGear,300000,PASS
Third / Advanced,Night Watch,Shadow Pendant,24851,S_NW_Pendant,M. Night Watch Shadow Pendant,ShadowGear,300000,PASS
Third / Advanced,Night Watch,Shadow Pendant,24927,S_NW_SO_Pendant,Spiral One Shadow Pendant,ShadowGear,300000,PASS
Third / Advanced,Night Watch,Shadow Pendant,1270139,S_NW_MS_Pendant,Midnight Shooting Shadow Pendant,ShadowGear,300000,PASS
Third / Advanced,Shinkiro / Shiranui,Shadow Armor,24856,S_SS_Armor,M. Shinkiro & Shiranui Shadow Armor,ShadowGear,300000,PASS
Third / Advanced,Shinkiro / Shiranui,Shadow Armor,24916,S_SS_KR_Armor,Golden Blooded Cannon Shadow Armor,ShadowGear,300000,PASS
Third / Advanced,Shinkiro / Shiranui,Shadow Armor,1270125,S_SS_KF_Armor,Kunai Shuriken Shadow Armor,ShadowGear,300000,PASS
Third / Advanced,Shinkiro / Shiranui,Shadow Shoes,24857,S_SS_Shoes,M. Shinkiro & Shiranui Shadow Shoes,ShadowGear,300000,PASS
Third / Advanced,Shinkiro / Shiranui,Shadow Shoes,24917,S_SS_KR_Shoes,Golden Blooded Cannon Shadow Shoes,ShadowGear,300000,PASS
Third / Advanced,Shinkiro / Shiranui,Shadow Shoes,1270126,S_SS_KF_Shoes,Kunai Shuriken Shadow Shoes,ShadowGear,300000,PASS
Third / Advanced,Shinkiro / Shiranui,Shadow Earring,24858,S_SS_Earring,M. Shinkiro & Shiranui Shadow Earring,ShadowGear,300000,PASS
Third / Advanced,Shinkiro / Shiranui,Shadow Earring,24914,S_SS_SR_Earring,Red Thunder Cannon Shadow Earring,ShadowGear,300000,PASS
Third / Advanced,Shinkiro / Shiranui,Shadow Earring,1270123,S_SS_KK_Earring,Shadow Dance Shadow Earring,ShadowGear,300000,PASS
Third / Advanced,Shinkiro / Shiranui,Shadow Pendant,24859,S_SS_Pendant,M. Shinkiro & Shiranui Shadow Pendant,ShadowGear,300000,PASS
Third / Advanced,Shinkiro / Shiranui,Shadow Pendant,24915,S_SS_SR_Pendant,Red Thunder Cannon Shadow Pendant,ShadowGear,300000,PASS
Third / Advanced,Shinkiro / Shiranui,Shadow Pendant,1270124,S_SS_KK_Pendant,Shadow Dance Shadow Pendant,ShadowGear,300000,PASS
Third / Advanced,Star Gladiator,Shadow Armor,24412,S_Star_Emperor_Armor,Star Emperor Shadow Armor,Shadowgear,300000,PASS
Third / Advanced,Star Gladiator,Shadow Shoes,24413,S_Star_Emperor_Shoes,Star Emperor Shadow Shoes,Shadowgear,300000,PASS
Third / Advanced,Soul Linker,Shadow Armor,24414,S_Soul_Reaper_Armor,Soul Reaper Shadow Armor,Shadowgear,300000,PASS
Third / Advanced,Soul Linker,Shadow Shoes,24415,S_Soul_Reaper_Shoes,Soul Reaper Shadow Shoes,Shadowgear,300000,PASS
Fourth,Dragon Knight,Shadow Armor,24800,S_DK_Armor,M. Dragon Knight Shadow Armor,ShadowGear,300000,PASS
Fourth,Dragon Knight,Shadow Armor,24920,S_DK_HS_Armor,Hack Slasher Shadow Armor,ShadowGear,300000,PASS
Fourth,Dragon Knight,Shadow Armor,1270025,S_DK_MB_Armor,Madness Breath Shadow Armor,ShadowGear,300000,PASS
Fourth,Dragon Knight,Shadow Shoes,24801,S_DK_Shoes,M. Dragon Knight Shadow Shoes,ShadowGear,300000,PASS
Fourth,Dragon Knight,Shadow Shoes,24921,S_DK_HS_Shoes,Hack Slasher Shadow Shoes,ShadowGear,300000,PASS
Fourth,Dragon Knight,Shadow Shoes,1270026,S_DK_MB_Shoes,Madness Breath Shadow Shoes,ShadowGear,300000,PASS
Fourth,Dragon Knight,Shadow Earring,24802,S_DK_Earring,M. Dragon Knight Shadow Earring,ShadowGear,300000,PASS
Fourth,Dragon Knight,Shadow Earring,24918,S_DK_SS_Earring,Storm Servant Shadow Earring,ShadowGear,300000,PASS
Fourth,Dragon Knight,Shadow Earring,1270023,S_DK_DS_Earring,Dragonic Spear Shadow Earring,ShadowGear,300000,PASS
Fourth,Dragon Knight,Shadow Pendant,24803,S_DK_Pendant,M. Dragon Knight Shadow Pendant,ShadowGear,300000,PASS
Fourth,Dragon Knight,Shadow Pendant,24919,S_DK_SS_Pendant,Storm Servant Shadow Pendant,ShadowGear,300000,PASS
Fourth,Dragon Knight,Shadow Pendant,1270024,S_DK_DS_Pendant,Dragonic Spear Shadow Pendant,ShadowGear,300000,PASS
Fourth,Imperial Guard,Shadow Armor,24804,S_IG_Armor,M. Imperial Guard Shadow Armor,ShadowGear,300000,PASS
Fourth,Imperial Guard,Shadow Armor,24950,S_IG_RF_Armor,Rain Pressure Shadow Armor,ShadowGear,300000,PASS
Fourth,Imperial Guard,Shadow Armor,1270041,S_IG_SS_Armor,Shield Shooter Shadow Armor,ShadowGear,300000,PASS
Fourth,Imperial Guard,Shadow Shoes,24805,S_IG_Shoes,M. Imperial Guard Shadow Shoes,ShadowGear,300000,PASS
Fourth,Imperial Guard,Shadow Shoes,24951,S_IG_RF_Shoes,Rain Pressure Shadow Shoes,ShadowGear,300000,PASS
Fourth,Imperial Guard,Shadow Shoes,1270042,S_IG_SS_Shoes,Shield Shooter Shadow Shoes,ShadowGear,300000,PASS
Fourth,Imperial Guard,Shadow Earring,24806,S_IG_Earring,M. Imperial Guard Shadow Earring,ShadowGear,300000,PASS
Fourth,Imperial Guard,Shadow Earring,24948,S_IG_OC_Earring,Over Cross Shadow Earring,ShadowGear,300000,PASS
Fourth,Imperial Guard,Shadow Earring,1270039,S_IG_RS_Earring,Radiant Shadow Earring,ShadowGear,300000,PASS
Fourth,Imperial Guard,Shadow Pendant,24807,S_IG_Pendant,M. Imperial Guard Shadow Pendant,ShadowGear,300000,PASS
Fourth,Imperial Guard,Shadow Pendant,24949,S_IG_OC_Pendant,Over Cross Shadow Pendant,ShadowGear,300000,PASS
Fourth,Imperial Guard,Shadow Pendant,1270040,S_IG_RS_Pendant,Radiant Shadow Pendant,ShadowGear,300000,PASS
Fourth,Shadow Cross,Shadow Armor,24808,S_SHC_Armor,M. Shadow Cross Shadow Armor,ShadowGear,300000,PASS
Fourth,Shadow Cross,Shadow Armor,24908,S_SHC_SI_Armor,Savage Shadow Armor,ShadowGear,300000,PASS
Fourth,Shadow Cross,Shadow Armor,1270081,S_SHC_ST_Armor,Stab Shadow Armor,ShadowGear,300000,PASS
Fourth,Shadow Cross,Shadow Shoes,24809,S_SHC_Shoes,M. Shadow Cross Shadow Shoes,ShadowGear,300000,PASS
Fourth,Shadow Cross,Shadow Shoes,24909,S_SHC_SI_Shoes,Savage Shadow Shoes,ShadowGear,300000,PASS
Fourth,Shadow Cross,Shadow Shoes,1270082,S_SHC_ST_Shoes,Stab Shadow Shoes,ShadowGear,300000,PASS
Fourth,Shadow Cross,Shadow Earring,24810,S_SHC_Earring,M. Shadow Cross Shadow Earring,ShadowGear,300000,PASS
Fourth,Shadow Cross,Shadow Earring,24906,S_SHC_EC_Earring,Eternal Cross Shadow Earring,ShadowGear,300000,PASS
Fourth,Shadow Cross,Shadow Earring,1270079,S_SHC_CR_Earring,Crater Shadow Earring,ShadowGear,300000,PASS
Fourth,Shadow Cross,Shadow Pendant,24811,S_SHC_Pendant,M. Shadow Cross Shadow Pendant,ShadowGear,300000,PASS
Fourth,Shadow Cross,Shadow Pendant,24907,S_SHC_EC_Pendant,Eternal Cross Shadow Pendant,ShadowGear,300000,PASS
Fourth,Shadow Cross,Shadow Pendant,1270080,S_SHC_CR_Pendant,Crater Shadow Pendant,ShadowGear,300000,PASS
Fourth,Abyss Chaser,Shadow Armor,24812,S_ABC_Armor,M. Abyss Chaser Shadow Armor,ShadowGear,300000,PASS
Fourth,Abyss Chaser,Shadow Armor,24985,S_ABC_FA_Armor,From Abyss Shadow Armor,ShadowGear,300000,PASS
Fourth,Abyss Chaser,Shadow Armor,1270097,S_ABC_FR_Armor,Frenzy Reaction Shot Shadow Armor,ShadowGear,300000,PASS
Fourth,Abyss Chaser,Shadow Shoes,24813,S_ABC_Shoes,M. Abyss Chaser Shadow Shoes,ShadowGear,300000,PASS
Fourth,Abyss Chaser,Shadow Shoes,24986,S_ABC_FA_Shoes,From Abyss Shadow Shoes,ShadowGear,300000,PASS
Fourth,Abyss Chaser,Shadow Shoes,1270098,S_ABC_FR_Shoes,Frenzy Reaction Shot Shadow Shoes,ShadowGear,300000,PASS
Fourth,Abyss Chaser,Shadow Earring,24814,S_ABC_Earring,M. Abyss Chaser Shadow Earring,ShadowGear,300000,PASS
Fourth,Abyss Chaser,Shadow Earring,24983,S_ABC_AF_Earring,Abyss Flame Shadow Earring,ShadowGear,300000,PASS
Fourth,Abyss Chaser,Shadow Earring,1270095,S_ABC_DB_Earring,Deft Breaker Shadow Earring,ShadowGear,300000,PASS
Fourth,Abyss Chaser,Shadow Pendant,24815,S_ABC_Pendant,M. Abyss Chaser Shadow Pendant,ShadowGear,300000,PASS
Fourth,Abyss Chaser,Shadow Pendant,24984,S_ABC_AF_Pendant,Abyss Flame Shadow Pendant,ShadowGear,300000,PASS
Fourth,Abyss Chaser,Shadow Pendant,1270096,S_ABC_DB_Pendant,Deft Breaker Shadow Pendant,ShadowGear,300000,PASS
Fourth,Cardinal,Shadow Armor,24816,S_CD_Armor,M. Cardinal Shadow Armor,ShadowGear,300000,PASS
Fourth,Cardinal,Shadow Armor,24969,S_CD_DF_Armor,Divinus Shadow Armor,ShadowGear,300000,PASS
Fourth,Cardinal,Shadow Armor,1270117,S_CD_EP_Armor,Effltio Shadow Armor,ShadowGear,300000,PASS
Fourth,Cardinal,Shadow Shoes,24817,S_CD_Shoes,M. Cardinal Shadow Shoes,ShadowGear,300000,PASS
Fourth,Cardinal,Shadow Shoes,24970,S_CD_DF_Shoes,Divinus Shadow Shoes,ShadowGear,300000,PASS
Fourth,Cardinal,Shadow Shoes,1270118,S_CD_EP_Shoes,Effltio Shadow Shoes,ShadowGear,300000,PASS
Fourth,Cardinal,Shadow Earring,24818,S_CD_Earring,M. Cardinal Shadow Earring,ShadowGear,300000,PASS
Fourth,Cardinal,Shadow Earring,24967,S_CD_AR_Earring,Arbit Shadow Earring,ShadowGear,300000,PASS
Fourth,Cardinal,Shadow Earring,1270115,S_CD_FP_Earring,Fracella Shadow Earring,ShadowGear,300000,PASS
Fourth,Cardinal,Shadow Pendant,24819,S_CD_Pendant,M. Cardinal Shadow Pendant,ShadowGear,300000,PASS
Fourth,Cardinal,Shadow Pendant,24968,S_CD_AR_Pendant,Arbit Shadow Pendant,ShadowGear,300000,PASS
Fourth,Cardinal,Shadow Pendant,1270116,S_CD_FP_Pendant,Fracella Shadow Pendant,ShadowGear,300000,PASS
Fourth,Inquisitor,Shadow Armor,24820,S_IQ_Armor,M. Inquisitor Shadow Armor,ShadowGear,300000,PASS
Fourth,Inquisitor,Shadow Armor,24954,S_IQ_BFB_Armor,Blazing Flame Blast Shadow Armor,ShadowGear,300000,PASS
Fourth,Inquisitor,Shadow Armor,1270085,S_IQ_FB_Armor,Flame Bomb Shadow Armor,ShadowGear,300000,PASS
Fourth,Inquisitor,Shadow Shoes,24821,S_IQ_Shoes,M. Inquisitor Shadow Shoes,ShadowGear,300000,PASS
Fourth,Inquisitor,Shadow Shoes,24955,S_IQ_BFB_Shoes,Blazing Flame Blast Shadow Shoes,ShadowGear,300000,PASS
Fourth,Inquisitor,Shadow Shoes,1270086,S_IQ_FB_Shoes,Flame Bomb Shadow Shoes,ShadowGear,300000,PASS
Fourth,Inquisitor,Shadow Earring,24822,S_IQ_Earring,M. Inquisitor Shadow Earring,ShadowGear,300000,PASS
Fourth,Inquisitor,Shadow Earring,24952,S_IQ_EB_Earring,Explosion Shadow Earring,ShadowGear,300000,PASS
Fourth,Inquisitor,Shadow Earring,1270083,S_IQ_TP_Earring,Punish Shadow Earring,ShadowGear,300000,PASS
Fourth,Inquisitor,Shadow Pendant,24823,S_IQ_Pendant,M. Inquisitor Shadow Pendant,ShadowGear,300000,PASS
Fourth,Inquisitor,Shadow Pendant,24953,S_IQ_EB_Pendant,Explosion Shadow Pendant,ShadowGear,300000,PASS
Fourth,Inquisitor,Shadow Pendant,1270084,S_IQ_TP_Pendant,Punish Shadow Pendant,ShadowGear,300000,PASS
Fourth,Meister,Shadow Armor,24824,S_MT_Armor,M. Meister Shadow Armor,ShadowGear,300000,PASS
Fourth,Meister,Shadow Armor,24938,S_MT_PR_Armor,Powerful Rush Shadow Armor,ShadowGear,300000,PASS
Fourth,Meister,Shadow Armor,1270037,S_MT_SC_Armor,Spark Cannonade Shadow Armor,ShadowGear,300000,PASS
Fourth,Meister,Shadow Shoes,24825,S_MT_Shoes,M. Meister Shadow Shoes,ShadowGear,300000,PASS
Fourth,Meister,Shadow Shoes,24939,S_MT_PR_Shoes,Powerful Rush Shadow Shoes,ShadowGear,300000,PASS
Fourth,Meister,Shadow Shoes,1270038,S_MT_SC_Shoes,Spark Cannonade Shadow Shoes,ShadowGear,300000,PASS
Fourth,Meister,Shadow Earring,24826,S_MT_Earring,M. Meister Shadow Earring,ShadowGear,300000,PASS
Fourth,Meister,Shadow Earring,24936,S_MT_MS_Earring,Mighty Stomp Shadow Earring,ShadowGear,300000,PASS
Fourth,Meister,Shadow Earring,1270035,S_MT_TL_Earring,Triple Shadow Earring,ShadowGear,300000,PASS
Fourth,Meister,Shadow Pendant,24827,S_MT_Pendant,M. Meister Shadow Pendant,ShadowGear,300000,PASS
Fourth,Meister,Shadow Pendant,24937,S_MT_MS_Pendant,Mighty Stomp Shadow Pendant,ShadowGear,300000,PASS
Fourth,Meister,Shadow Pendant,1270036,S_MT_TL_Pendant,Triple Shadow Pendant,ShadowGear,300000,PASS
Fourth,Biolo,Shadow Armor,24828,S_BO_Armor,M. Biolo Shadow Armor,ShadowGear,300000,PASS
Fourth,Biolo,Shadow Armor,24942,S_BO_MD_Armor,Mystery Dust Shadow Armor,ShadowGear,300000,PASS
Fourth,Biolo,Shadow Armor,1270029,S_BO_TH_Armor,Thorns Shadow Armor,ShadowGear,300000,PASS
Fourth,Biolo,Shadow Shoes,24829,S_BO_Shoes,M. Biolo Shadow Shoes,ShadowGear,300000,PASS
Fourth,Biolo,Shadow Shoes,24943,S_BO_MD_Shoes,Mystery Dust Shadow Shoes,ShadowGear,300000,PASS
Fourth,Biolo,Shadow Shoes,1270030,S_BO_TH_Shoes,Thorns Shadow Shoes,ShadowGear,300000,PASS
Fourth,Biolo,Shadow Earring,24830,S_BO_Earring,M. Biolo Shadow Earring,ShadowGear,300000,PASS
Fourth,Biolo,Shadow Earring,24940,S_BO_EP_Earring,Explosive Shadow Earring,ShadowGear,300000,PASS
Fourth,Biolo,Shadow Earring,1270027,S_BO_AC_Earring,Acidified Shadow Earring,ShadowGear,300000,PASS
Fourth,Biolo,Shadow Pendant,24831,S_BO_Pendant,M. Biolo Shadow Pendant,ShadowGear,300000,PASS
Fourth,Biolo,Shadow Pendant,24941,S_BO_EP_Pendant,Explosive Shadow Pendant,ShadowGear,300000,PASS
Fourth,Biolo,Shadow Pendant,1270028,S_BO_AC_Pendant,Acidified Shadow Pendant,ShadowGear,300000,PASS
Fourth,Windhawk,Shadow Armor,24832,S_WH_Armor,M. Windhawk Shadow Armor,ShadowGear,300000,PASS
Fourth,Windhawk,Shadow Armor,24912,S_WH_CB_Armor,Crescive Shadow Armor,ShadowGear,300000,PASS
Fourth,Windhawk,Shadow Armor,1270132,S_WH_AT_Armor,Advanced Trap Shadow Armor,ShadowGear,300000,PASS
Fourth,Windhawk,Shadow Shoes,24833,S_WH_Shoes,M. Windhawk Shadow Shoes,ShadowGear,300000,PASS
Fourth,Windhawk,Shadow Shoes,24913,S_WH_CB_Shoes,Crescive Shadow Shoes,ShadowGear,300000,PASS
Fourth,Windhawk,Shadow Shoes,1270133,S_WH_AT_Shoes,Advanced Trap Shadow Shoes,ShadowGear,300000,PASS
Fourth,Windhawk,Shadow Earring,24834,S_WH_Earring,M. Windhawk Shadow Earring,ShadowGear,300000,PASS
Fourth,Windhawk,Shadow Earring,24910,S_WH_GS_Earring,Gale Shadow Earring,ShadowGear,300000,PASS
Fourth,Windhawk,Shadow Earring,1270130,S_WH_WH_Earring,Wild Hawk Shadow Earring,ShadowGear,300000,PASS
Fourth,Windhawk,Shadow Pendant,24835,S_WH_Pendant,M. Windhawk Shadow Pendant,ShadowGear,300000,PASS
Fourth,Windhawk,Shadow Pendant,24911,S_WH_GS_Pendant,Gale Shadow Pendant,ShadowGear,300000,PASS
Fourth,Windhawk,Shadow Pendant,1270131,S_WH_WH_Pendant,Wild Hawk Shadow Pendant,ShadowGear,300000,PASS
Fourth,Troubadour / Trouvere,Shadow Armor,24836,S_TR_Armor,M. Troubadour & Trouvere Shadow Armor,ShadowGear,300000,PASS
Fourth,Troubadour / Trouvere,Shadow Armor,24924,S_TR_MF_Armor,Metallic Fury Shadow Armor,ShadowGear,300000,PASS
Fourth,Troubadour / Trouvere,Shadow Armor,1270136,S_TR_RB_Armor,Blossom Shadow Armor,ShadowGear,300000,PASS
Fourth,Troubadour / Trouvere,Shadow Shoes,24837,S_TR_Shoes,M. Troubadour & Trouvere Shadow Shoes,ShadowGear,300000,PASS
Fourth,Troubadour / Trouvere,Shadow Shoes,24925,S_TR_MF_Shoes,Metallic Fury Shadow Shoes,ShadowGear,300000,PASS
Fourth,Troubadour / Trouvere,Shadow Shoes,1270137,S_TR_RB_Shoes,Blossom Shadow Shoes,ShadowGear,300000,PASS
Fourth,Troubadour / Trouvere,Shadow Earring,24838,S_TR_Earring,M. Troubadour & Trouvere Shadow Earring,ShadowGear,300000,PASS
Fourth,Troubadour / Trouvere,Shadow Earring,24922,S_TR_RW_Earring,Rhythmical Shadow Earring,ShadowGear,300000,PASS
Fourth,Troubadour / Trouvere,Shadow Earring,1270134,S_TR_MS_Earring,Musical Shooting Shadow Earring,ShadowGear,300000,PASS
Fourth,Troubadour / Trouvere,Shadow Pendant,24839,S_TR_Pendant,M. Troubadour & Trouvere Shadow Pendant,ShadowGear,300000,PASS
Fourth,Troubadour / Trouvere,Shadow Pendant,24923,S_TR_RW_Pendant,Rhythmical Shadow Pendant,ShadowGear,300000,PASS
Fourth,Troubadour / Trouvere,Shadow Pendant,1270135,S_TR_MS_Pendant,Musical Shooting Shadow Pendant,ShadowGear,300000,PASS
Fourth,Arch Mage,Shadow Armor,24840,S_AG_Armor,M. Arch Mage Shadow Armor,ShadowGear,300000,PASS
Fourth,Arch Mage,Shadow Armor,24973,S_AG_SH_Armor,Storm Hurricane Shadow Armor,ShadowGear,300000,PASS
Fourth,Arch Mage,Shadow Armor,1270093,S_AG_VST_Armor,Violent Soul Tremor Shadow Armor,ShadowGear,300000,PASS
Fourth,Arch Mage,Shadow Shoes,24841,S_AG_Shoes,M. Arch Mage Shadow Shoes,ShadowGear,300000,PASS
